wage,educ,exper,married,credit_score1,credit_score2,credit_limit,spend
1060.0,12,10,1,431.0,589.0,2100.0,3628
1280.0,10,14,1,621.0,446.0,3400.0,4228
1550.0,12,14,1,690.0,714.0,4100.0,4704
1110.0,15,8,1,431.0,714.0,1600.0,3416
1100.0,10,23,1,586.0,304.0,3200.0,3882
640.0,11,17,1,362.0,357.0,3100.0,3566
720.0,12,11,1,224.0,518.0,1500.0,3098
1000.0,14,9,1,397.0,429.0,3400.0,4125
1810.0,16,14,1,552.0,411.0,5300.0,5474
1160.0,13,12,1,466.0,357.0,3100.0,4117
1900.0,12,16,1,517.0,482.0,5100.0,5583
1820.0,18,9,1,707.0,554.0,6500.0,5676
1710.0,13,7,1,638.0,607.0,5500.0,5425
1030.0,12,11,1,466.0,643.0,1400.0,3166
740.0,18,6,1,552.0,482.0,2800.0,3415
760.0,16,5,1,397.0,429.0,1400.0,2930
1070.0,13,15,1,397.0,589.0,2300.0,3711
660.0,12,9,1,414.0,357.0,1100.0,2593
710.0,12,9,1,345.0,411.0,900.0,2569
890.0,12,17,1,569.0,536.0,2800.0,3529
870.0,12,8,1,638.0,554.0,2500.0,3398
1070.0,13,6,1,552.0,321.0,3200.0,4021
780.0,13,1,1,259.0,339.0,2300.0,3641
990.0,13,14,1,638.0,500.0,3800.0,3972
630.0,15,8,1,414.0,268.0,800.0,2300
630.0,12,15,1,379.0,393.0,1900.0,3014
1460.0,16,8,1,397.0,536.0,2800.0,4436
940.0,12,15,1,379.0,464.0,2800.0,3799
660.0,12,7,1,379.0,500.0,2500.0,3415
1020.0,18,8,1,569.0,607.0,3600.0,4019
760.0,16,5,1,345.0,536.0,900.0,2630
1670.0,15,8,1,483.0,536.0,4900.0,5332
760.0,13,9,0,345.0,571.0,1000.0,2300
950.0,16,8,1,500.0,321.0,3500.0,3988
1570.0,15,8,0,534.0,625.0,3600.0,4342
2440.0,18,12,1,810.0,607.0,4600.0,5768
1110.0,10,15,1,534.0,429.0,3500.0,4136
810.0,12,11,1,586.0,536.0,2500.0,3351
680.0,14,5,1,414.0,357.0,1900.0,3120
730.0,16,6,1,466.0,536.0,2900.0,3553
400.0,12,11,1,483.0,500.0,2200.0,2823
1090.0,12,17,1,534.0,429.0,2500.0,3678
1090.0,16,9,1,500.0,643.0,1000.0,2908
470.0,12,16,0,328.0,554.0,1700.0,2356
1010.0,12,11,1,569.0,429.0,1700.0,3217
1770.0,12,10,0,534.0,375.0,6100.0,5340
880.0,12,16,1,448.0,607.0,3000.0,3729
1700.0,12,16,1,707.0,464.0,3300.0,4567
1350.0,12,14,1,603.0,518.0,5000.0,4828
820.0,12,8,1,466.0,393.0,3600.0,3942
1160.0,14,6,1,362.0,625.0,900.0,3103
1400.0,12,14,1,603.0,536.0,5200.0,4944
1260.0,13,10,1,466.0,607.0,6500.0,5286
870.0,16,10,1,483.0,429.0,2600.0,3537
1340.0,18,7,1,500.0,679.0,2100.0,3867
660.0,12,4,0,431.0,304.0,3500.0,3390
620.0,12,14,0,431.0,429.0,2000.0,2613
940.0,14,6,1,500.0,464.0,2700.0,3706
750.0,13,10,1,310.0,446.0,2200.0,3416
1140.0,13,11,1,431.0,661.0,3500.0,4284
1250.0,12,14,1,517.0,768.0,3500.0,4312
740.0,12,9,1,397.0,500.0,800.0,2470
840.0,14,6,1,414.0,375.0,2800.0,3715
610.0,13,5,1,310.0,482.0,200.0,1692
1260.0,14,14,1,603.0,589.0,1600.0,3374
1160.0,18,7,1,500.0,500.0,3600.0,4266
670.0,11,13,0,379.0,375.0,2700.0,3064
840.0,18,8,0,310.0,661.0,600.0,2036
1230.0,16,12,1,483.0,571.0,4200.0,4537
760.0,16,9,1,362.0,536.0,1100.0,2725
1080.0,14,6,1,345.0,518.0,2700.0,4032
940.0,12,15,1,466.0,607.0,2800.0,3712
850.0,13,9,1,190.0,429.0,1500.0,3296
2760.0,13,12,1,810.0,911.0,6300.0,6674
830.0,14,12,1,448.0,393.0,2700.0,3567
1590.0,13,13,1,517.0,518.0,5100.0,5230
720.0,12,15,1,293.0,625.0,1200.0,2797
1150.0,13,12,1,569.0,482.0,4300.0,4419
1140.0,12,12,1,483.0,625.0,3300.0,4161
650.0,12,9,1,500.0,482.0,1100.0,2495
1390.0,12,13,1,707.0,518.0,3100.0,4154
1040.0,12,18,1,638.0,393.0,2200.0,3367
1450.0,16,14,1,483.0,589.0,3600.0,4580
470.0,11,12,1,241.0,214.0,1300.0,2654
810.0,12,11,1,345.0,482.0,1800.0,3254
1330.0,13,13,1,552.0,643.0,3400.0,4336
1060.0,12,17,1,466.0,500.0,3000.0,3917
450.0,18,11,0,379.0,500.0,2500.0,2663
2340.0,16,17,1,672.0,661.0,7500.0,6513
1000.0,13,15,1,466.0,429.0,5600.0,4692
1900.0,17,10,1,621.0,589.0,4700.0,5371
1020.0,9,17,1,638.0,679.0,2800.0,3646
1180.0,15,11,1,362.0,571.0,2600.0,4032
690.0,15,14,1,379.0,554.0,3300.0,3675
1120.0,9,22,1,638.0,411.0,3300.0,3912
510.0,14,6,1,362.0,571.0,1400.0,2676
810.0,12,20,1,397.0,446.0,3100.0,3696
730.0,13,10,1,276.0,429.0,1500.0,3056
1180.0,16,5,1,569.0,607.0,3600.0,4261
1240.0,13,10,1,603.0,482.0,5300.0,4811
1240.0,12,11,1,483.0,429.0,3000.0,4175
1990.0,12,16,1,500.0,482.0,5400.0,5790
670.0,14,6,1,621.0,375.0,2000.0,2940
2450.0,18,12,1,672.0,643.0,5400.0,6151
1120.0,12,15,1,534.0,357.0,4600.0,4490
1290.0,17,8,1,655.0,571.0,2400.0,3791
1050.0,14,9,1,397.0,321.0,3300.0,4148
840.0,12,16,1,500.0,589.0,3900.0,3956
1020.0,12,19,1,466.0,518.0,2500.0,3640
700.0,15,16,1,345.0,536.0,1700.0,2986
1330.0,16,8,1,552.0,500.0,3700.0,4463
740.0,14,5,1,379.0,446.0,1500.0,3006
980.0,12,9,1,431.0,482.0,2100.0,3545
990.0,12,19,1,586.0,482.0,2800.0,3614
1630.0,17,15,1,603.0,464.0,4400.0,4924
1000.0,12,16,1,448.0,482.0,2600.0,3709
920.0,16,8,1,431.0,500.0,4200.0,4259
560.0,17,5,1,345.0,429.0,2300.0,3210
1300.0,12,11,1,483.0,393.0,700.0,2945
1150.0,12,11,1,500.0,393.0,3500.0,4239
1510.0,16,9,1,483.0,554.0,3300.0,4595
800.0,13,14,1,448.0,464.0,1000.0,2595
1780.0,18,10,1,638.0,679.0,5100.0,5316
1080.0,16,8,1,500.0,589.0,1700.0,3358
1060.0,12,11,1,483.0,554.0,4300.0,4416
470.0,12,9,1,259.0,464.0,1000.0,2447
1040.0,12,17,1,552.0,339.0,3100.0,3846
1170.0,12,7,1,517.0,554.0,2400.0,3846
860.0,12,14,1,466.0,196.0,500.0,2198
1020.0,16,8,1,483.0,482.0,2200.0,3558
970.0,12,16,1,500.0,411.0,2100.0,3393
890.0,12,10,1,586.0,446.0,3800.0,3956
1500.0,16,8,1,621.0,607.0,2800.0,4259
1400.0,12,8,1,466.0,554.0,3300.0,4528
660.0,17,11,0,293.0,518.0,1900.0,2726
880.0,16,8,1,414.0,304.0,2400.0,3549
710.0,13,10,1,345.0,518.0,2200.0,3334
1110.0,12,16,1,552.0,536.0,2500.0,3694
1080.0,12,6,1,328.0,464.0,2000.0,3747
650.0,13,9,1,259.0,536.0,2400.0,3450
1130.0,12,11,1,483.0,571.0,3300.0,4158
930.0,16,9,0,500.0,500.0,3200.0,3443
1060.0,12,18,1,517.0,339.0,2100.0,3464
1040.0,18,7,1,466.0,518.0,1000.0,2883
620.0,11,12,1,379.0,321.0,900.0,2408
750.0,12,8,1,500.0,464.0,200.0,1648
1520.0,18,8,1,448.0,732.0,2200.0,4173
1370.0,18,8,1,483.0,696.0,4000.0,4662
1300.0,15,13,1,500.0,500.0,1800.0,3636
560.0,12,4,1,224.0,304.0,1700.0,3090
780.0,12,18,0,483.0,429.0,2500.0,2947
1350.0,12,12,1,466.0,536.0,3100.0,4353
660.0,18,6,1,483.0,661.0,2700.0,3350
1390.0,12,19,1,448.0,500.0,2500.0,4101
910.0,12,17,1,345.0,393.0,2200.0,3513
640.0,13,10,0,552.0,411.0,1500.0,2275
1960.0,12,13,1,569.0,446.0,6400.0,5979
890.0,16,9,1,362.0,482.0,1900.0,3365
560.0,12,10,0,293.0,554.0,1700.0,2560
450.0,18,11,0,259.0,357.0,3300.0,3107
440.0,13,11,0,345.0,607.0,2500.0,2736
630.0,12,14,1,293.0,482.0,1300.0,2764
1830.0,17,10,1,655.0,643.0,5200.0,5398
920.0,12,11,1,466.0,375.0,2100.0,3415
1420.0,18,12,1,552.0,536.0,3000.0,4254
1600.0,12,8,1,362.0,625.0,5000.0,5430
1000.0,12,6,1,448.0,250.0,400.0,2340
1440.0,13,12,1,500.0,304.0,4200.0,4803
1170.0,16,12,1,552.0,571.0,2200.0,3629
510.0,12,18,1,517.0,411.0,1400.0,2420
720.0,13,4,1,397.0,464.0,1200.0,2794
2090.0,12,13,1,776.0,607.0,5900.0,5800
1310.0,12,16,1,466.0,464.0,3700.0,4486
490.0,12,12,1,379.0,518.0,500.0,1860
1160.0,12,21,1,517.0,518.0,1900.0,3453
1000.0,13,6,1,466.0,607.0,600.0,2543
800.0,12,7,1,466.0,339.0,1300.0,2865
720.0,11,1,1,276.0,536.0,500.0,2359
1110.0,12,18,1,483.0,518.0,4500.0,4471
2050.0,18,10,1,672.0,571.0,3700.0,5170
3160.0,14,12,1,759.0,679.0,3700.0,6432
690.0,12,18,0,517.0,500.0,2700.0,2889
1100.0,12,13,0,379.0,357.0,2300.0,3394
1630.0,12,15,1,483.0,589.0,5400.0,5385
910.0,16,11,1,345.0,518.0,300.0,2101
1480.0,12,17,1,621.0,571.0,3600.0,4490
1310.0,12,5,1,431.0,643.0,2900.0,4332
520.0,12,17,0,431.0,321.0,3300.0,3020
1800.0,16,10,1,724.0,625.0,7400.0,5862
1020.0,14,9,1,414.0,482.0,3200.0,4060
1100.0,16,15,1,345.0,393.0,1400.0,3291
950.0,12,15,0,690.0,446.0,3900.0,3508
550.0,12,9,1,310.0,268.0,200.0,1587
860.0,12,10,1,293.0,607.0,1700.0,3319
910.0,16,5,1,500.0,518.0,2700.0,3661
580.0,13,8,1,293.0,286.0,1500.0,2880
1040.0,16,10,1,328.0,375.0,1700.0,3461
480.0,12,16,1,448.0,554.0,1400.0,2474
1000.0,16,7,1,517.0,554.0,1600.0,3197
1110.0,12,17,1,569.0,482.0,2100.0,3482
890.0,15,9,0,448.0,429.0,1600.0,2725
1060.0,11,15,1,552.0,446.0,3500.0,4047
540.0,12,4,1,500.0,375.0,200.0,1437
2860.0,13,12,1,862.0,643.0,4600.0,6271
1010.0,16,7,1,552.0,750.0,3800.0,4121
980.0,12,4,1,414.0,554.0,4400.0,4493
1160.0,12,5,1,448.0,661.0,1300.0,3336
1520.0,16,8,1,552.0,482.0,1600.0,3777
730.0,10,13,0,397.0,375.0,3300.0,3365
2040.0,18,11,1,655.0,625.0,4600.0,5454
620.0,10,13,0,448.0,446.0,2200.0,2722
560.0,12,14,1,259.0,518.0,2200.0,3210
1450.0,18,12,1,707.0,589.0,5400.0,4916
1270.0,16,8,1,431.0,536.0,5100.0,4951
850.0,12,11,1,483.0,411.0,2500.0,3500
830.0,12,16,1,397.0,393.0,1600.0,3064
640.0,12,4,0,207.0,482.0,2900.0,3363
1020.0,16,11,1,414.0,607.0,3000.0,3940
700.0,12,17,1,362.0,429.0,3300.0,3704
1510.0,16,10,1,379.0,625.0,3100.0,4612
660.0,9,17,1,362.0,321.0,900.0,2443
470.0,14,10,1,310.0,286.0,900.0,2286
410.0,14,9,1,483.0,411.0,2300.0,2883
1070.0,16,8,1,431.0,554.0,1500.0,3300
820.0,12,16,1,362.0,393.0,2600.0,3579
1230.0,14,11,1,517.0,411.0,2700.0,3988
1020.0,13,10,1,586.0,536.0,2400.0,3558
1280.0,14,9,1,586.0,500.0,1400.0,3347
1480.0,17,14,1,603.0,768.0,4900.0,4903
510.0,12,12,1,414.0,125.0,1300.0,2522
960.0,16,8,0,345.0,500.0,4700.0,4148
560.0,17,8,0,293.0,536.0,2600.0,2964
1570.0,13,13,1,431.0,518.0,2800.0,4513
960.0,12,7,1,483.0,429.0,2200.0,3534
1830.0,17,8,1,534.0,732.0,3900.0,5139
990.0,18,1,1,397.0,411.0,500.0,2493
890.0,12,14,1,483.0,571.0,2000.0,3286
1430.0,12,8,1,448.0,446.0,5500.0,5280
670.0,12,8,0,310.0,518.0,1300.0,2454
920.0,16,8,1,534.0,625.0,4000.0,4089
1540.0,17,8,1,638.0,607.0,4200.0,4787
750.0,16,11,1,552.0,643.0,2400.0,3226
1060.0,12,9,1,483.0,536.0,4700.0,4561
1440.0,13,8,1,552.0,482.0,4200.0,4793
1280.0,14,9,1,414.0,607.0,2200.0,3949
530.0,12,11,1,362.0,357.0,1200.0,2539
1990.0,11,22,1,672.0,357.0,5200.0,5512
1270.0,12,5,1,586.0,518.0,3400.0,4320
1100.0,13,15,1,379.0,446.0,500.0,2552
1460.0,12,19,1,569.0,536.0,5500.0,5084
910.0,12,15,1,586.0,536.0,3100.0,3675
1130.0,18,7,1,466.0,411.0,1500.0,3327
850.0,12,13,1,414.0,304.0,2900.0,3717
710.0,12,16,1,328.0,482.0,1800.0,3099
900.0,14,8,1,448.0,321.0,2600.0,3650
670.0,12,14,1,466.0,518.0,1100.0,2505
780.0,12,11,1,379.0,429.0,2100.0,3336
1060.0,13,14,1,448.0,500.0,2200.0,3610
1230.0,12,20,1,448.0,643.0,2000.0,3667
980.0,16,5,1,466.0,607.0,1200.0,2995
1110.0,16,9,0,500.0,607.0,2800.0,3502
870.0,12,15,1,414.0,411.0,2600.0,3600
920.0,12,12,1,552.0,375.0,1500.0,2999
740.0,12,18,0,483.0,321.0,2300.0,2808
1710.0,17,7,1,534.0,554.0,7000.0,5870
1060.0,13,8,1,483.0,429.0,2700.0,3857
930.0,12,13,1,448.0,500.0,2800.0,3737
1130.0,13,10,1,431.0,429.0,2000.0,3654
690.0,16,7,1,310.0,554.0,900.0,2563
1480.0,12,19,1,603.0,571.0,3600.0,4486
380.0,12,16,1,483.0,464.0,1100.0,2117
900.0,14,9,1,466.0,446.0,1600.0,3130
690.0,16,10,1,138.0,500.0,1000.0,2783
670.0,18,6,0,293.0,589.0,2200.0,2927
780.0,16,9,1,362.0,286.0,300.0,1948
1790.0,12,10,0,534.0,464.0,3800.0,4687
760.0,15,16,1,345.0,518.0,2000.0,3217
1180.0,12,19,1,500.0,518.0,3600.0,4232
1910.0,18,12,1,638.0,571.0,6000.0,5698
1430.0,12,19,1,517.0,429.0,3100.0,4328
860.0,12,15,1,397.0,393.0,1900.0,3274
1760.0,15,8,1,534.0,411.0,5400.0,5532
800.0,12,20,1,534.0,321.0,1700.0,2907
560.0,11,16,1,345.0,357.0,2600.0,3292
1040.0,13,12,1,328.0,411.0,2700.0,3948
630.0,12,6,1,276.0,500.0,1900.0,3207
700.0,12,15,1,534.0,446.0,3900.0,3763
1330.0,17,8,1,483.0,482.0,2400.0,4011
1220.0,12,11,1,466.0,500.0,3000.0,4168
910.0,12,10,1,552.0,304.0,1900.0,3228
820.0,12,4,1,241.0,304.0,2000.0,3541
430.0,12,16,1,345.0,536.0,1400.0,2517
1140.0,12,11,1,621.0,554.0,4200.0,4343
1210.0,11,12,1,500.0,411.0,3400.0,4274
580.0,12,12,1,397.0,411.0,2300.0,3163
410.0,17,8,0,293.0,393.0,300.0,1172
810.0,12,16,1,362.0,411.0,2400.0,3479
960.0,12,15,0,672.0,446.0,1100.0,2234
1330.0,11,15,1,414.0,464.0,4000.0,4682
1170.0,12,17,1,483.0,482.0,3500.0,4221
1610.0,15,14,1,638.0,625.0,5000.0,5074
830.0,17,7,1,500.0,411.0,3700.0,3914
1150.0,12,14,1,448.0,339.0,3500.0,4261
440.0,16,5,1,362.0,482.0,3600.0,3580
1250.0,16,5,1,431.0,714.0,2200.0,3917
1490.0,16,15,1,414.0,589.0,3800.0,4759
1340.0,12,10,1,603.0,571.0,4000.0,4546
1570.0,15,11,1,534.0,554.0,3800.0,4782
890.0,12,16,1,293.0,464.0,200.0,1945
1720.0,18,10,1,586.0,607.0,4400.0,5091
490.0,14,6,1,397.0,375.0,1100.0,2416
1150.0,12,12,1,621.0,357.0,2300.0,3624
1560.0,16,12,1,603.0,339.0,4700.0,4971
720.0,10,18,1,379.0,393.0,3700.0,3865
1390.0,16,9,1,534.0,607.0,2200.0,3940
1270.0,11,12,1,552.0,393.0,3300.0,4257
910.0,12,18,1,569.0,375.0,3100.0,3662
1300.0,16,10,1,569.0,411.0,2200.0,3789
2350.0,15,9,1,707.0,607.0,4900.0,5914
630.0,9,21,1,603.0,250.0,3800.0,3546
1270.0,14,10,1,569.0,518.0,5100.0,4815
1370.0,14,7,1,466.0,536.0,2100.0,3976
1980.0,16,14,1,517.0,482.0,4400.0,5448
1000.0,12,11,1,172.0,464.0,2100.0,3804
720.0,12,12,1,379.0,482.0,3300.0,3761
1140.0,12,12,1,534.0,339.0,3300.0,4111
900.0,12,20,1,431.0,429.0,2500.0,3524
660.0,18,5,1,500.0,500.0,4800.0,4073
730.0,13,1,1,328.0,393.0,2400.0,3555
760.0,15,14,1,414.0,339.0,1200.0,2705
1080.0,9,20,1,362.0,214.0,1800.0,3499
800.0,13,16,1,414.0,482.0,3100.0,3695
410.0,12,21,1,500.0,304.0,1300.0,2223
800.0,11,11,1,397.0,179.0,3100.0,3784
3180.0,14,12,1,931.0,857.0,6400.0,7071
1000.0,12,6,0,448.0,536.0,3800.0,3865
670.0,12,11,1,379.0,482.0,2000.0,3155
1060.0,12,16,1,414.0,536.0,3000.0,3981
1060.0,14,6,1,569.0,429.0,3100.0,3943
1110.0,11,16,1,414.0,536.0,2800.0,3968
880.0,12,17,1,362.0,286.0,3100.0,3845
930.0,12,15,1,483.0,643.0,3200.0,3842
680.0,12,15,1,397.0,321.0,2100.0,3157
550.0,12,9,1,379.0,464.0,200.0,1519
700.0,12,9,1,345.0,589.0,1700.0,3087
1980.0,12,13,1,707.0,607.0,6500.0,5889
680.0,11,17,1,414.0,268.0,1900.0,3031
580.0,12,13,1,431.0,518.0,1100.0,2440
1270.0,17,7,1,414.0,518.0,3100.0,4309
620.0,11,7,1,328.0,286.0,2500.0,3430
1050.0,12,17,1,448.0,357.0,2300.0,3625
3150.0,14,12,1,724.0,607.0,4900.0,6836
930.0,16,11,1,345.0,393.0,2700.0,3780
900.0,16,9,1,310.0,482.0,2800.0,3841
650.0,18,6,1,466.0,429.0,2000.0,3033
900.0,13,9,1,397.0,571.0,2600.0,3699
1510.0,18,14,1,690.0,500.0,4300.0,4660
990.0,12,10,1,379.0,375.0,1100.0,3013
2220.0,15,9,1,810.0,661.0,6300.0,6034
1040.0,13,4,1,500.0,571.0,1800.0,3434
1170.0,18,7,1,379.0,518.0,4400.0,4666
1610.0,13,13,1,690.0,625.0,5400.0,5166
1590.0,16,15,1,603.0,589.0,5300.0,5150
940.0,12,6,1,379.0,500.0,4600.0,4518
750.0,12,9,1,466.0,500.0,1900.0,3132
830.0,12,8,1,414.0,286.0,1600.0,3127
850.0,12,15,1,517.0,286.0,2400.0,3382
1260.0,16,11,1,466.0,321.0,3400.0,4328
1150.0,14,9,1,500.0,589.0,3600.0,4276
770.0,12,10,1,310.0,536.0,2000.0,3353
1080.0,14,6,1,466.0,446.0,3300.0,4145
690.0,12,11,1,414.0,429.0,2100.0,3192
1410.0,16,14,1,448.0,393.0,2600.0,4181
1020.0,11,13,1,397.0,571.0,3300.0,4104
1560.0,17,7,1,397.0,571.0,4200.0,5061
1820.0,18,12,1,759.0,482.0,5700.0,5390
1610.0,16,8,1,500.0,607.0,4000.0,4953
850.0,11,18,1,448.0,411.0,1400.0,2907
260.0,10,11,1,293.0,286.0,1900.0,2716
970.0,12,10,1,414.0,643.0,3200.0,4007
1470.0,13,3,1,466.0,482.0,2500.0,4335
1600.0,12,9,1,397.0,607.0,4900.0,5352
720.0,13,11,1,414.0,518.0,1100.0,2635
960.0,11,19,1,379.0,446.0,1400.0,3098
1500.0,16,6,1,552.0,625.0,1700.0,3828
700.0,18,8,0,397.0,661.0,2700.0,3062
430.0,15,10,1,466.0,357.0,2200.0,2856
1010.0,12,14,1,414.0,500.0,3600.0,4162
1270.0,16,11,1,500.0,393.0,3800.0,4448
1290.0,12,16,1,500.0,411.0,2000.0,3726
1380.0,17,9,1,534.0,625.0,2300.0,3965
1020.0,16,9,1,328.0,571.0,1100.0,3073
910.0,12,14,1,431.0,536.0,1500.0,3088
460.0,13,14,1,259.0,304.0,200.0,1472
1000.0,12,14,1,621.0,571.0,2400.0,3468
1510.0,13,13,1,500.0,500.0,2200.0,4109
1100.0,12,16,1,431.0,411.0,3000.0,4011
2440.0,18,12,1,707.0,661.0,4400.0,5812
1320.0,14,9,0,483.0,625.0,4600.0,4422
1350.0,12,16,1,621.0,643.0,3500.0,4306
600.0,18,6,0,379.0,321.0,1200.0,2195
600.0,11,11,0,397.0,304.0,1400.0,2328
1030.0,12,17,1,483.0,571.0,2300.0,3567
900.0,18,11,1,466.0,625.0,2300.0,3427
680.0,15,8,1,534.0,393.0,3500.0,3640
800.0,12,13,1,431.0,464.0,1000.0,2632
1310.0,12,11,1,328.0,625.0,4300.0,4873
1010.0,14,8,1,345.0,571.0,1800.0,3503
800.0,14,7,1,517.0,357.0,2900.0,3593
960.0,16,10,1,552.0,500.0,4200.0,4168
580.0,17,5,1,379.0,375.0,800.0,2286
970.0,12,6,1,397.0,393.0,1700.0,3389
1360.0,14,9,1,500.0,679.0,3000.0,4304
1290.0,13,16,1,517.0,429.0,4600.0,4693
1810.0,16,9,1,534.0,571.0,4800.0,5398
2180.0,16,12,1,621.0,643.0,5800.0,6005
1450.0,16,9,1,466.0,536.0,3400.0,4575
1100.0,16,15,1,552.0,411.0,4400.0,4347
1770.0,16,9,1,672.0,554.0,7900.0,6001
1580.0,12,5,1,569.0,464.0,3000.0,4558
920.0,14,9,1,638.0,571.0,3600.0,3860
1500.0,16,8,1,534.0,429.0,3200.0,4502
650.0,14,12,1,483.0,357.0,300.0,1662
750.0,12,17,1,345.0,571.0,2500.0,3458
1460.0,16,8,1,397.0,393.0,4000.0,4874
1020.0,9,17,1,586.0,446.0,3700.0,4037
1260.0,12,16,1,483.0,571.0,2500.0,3943
590.0,12,11,1,362.0,482.0,1700.0,2918
1340.0,12,13,1,500.0,500.0,4000.0,4619
1060.0,14,16,1,534.0,625.0,3400.0,3988
510.0,12,12,0,431.0,554.0,600.0,1540
850.0,12,17,1,552.0,446.0,4200.0,4003
920.0,16,11,1,448.0,589.0,3600.0,4009
1220.0,15,11,1,414.0,661.0,4200.0,4616
510.0,12,7,0,397.0,464.0,200.0,1074
1250.0,12,18,1,586.0,482.0,3500.0,4202
900.0,10,13,1,483.0,339.0,3300.0,3883
580.0,12,7,0,172.0,589.0,1000.0,2288
810.0,12,17,1,362.0,625.0,3100.0,3760
1190.0,12,18,1,500.0,464.0,4000.0,4388
1030.0,12,16,1,466.0,429.0,2200.0,3544
500.0,13,10,1,310.0,339.0,1800.0,2913
710.0,16,13,1,362.0,393.0,2600.0,3437
840.0,12,17,1,431.0,411.0,4800.0,4299
1200.0,12,11,1,603.0,429.0,2600.0,3844
1160.0,12,21,1,448.0,464.0,2400.0,3763
910.0,13,4,1,414.0,357.0,1700.0,3309
920.0,11,19,1,431.0,446.0,1900.0,3279
890.0,16,9,0,414.0,661.0,2700.0,3282
1550.0,12,19,1,586.0,357.0,3500.0,4555
790.0,12,8,0,328.0,482.0,200.0,1471
760.0,12,11,1,466.0,196.0,2800.0,3537
1180.0,12,4,1,379.0,482.0,600.0,2878
990.0,18,8,1,517.0,446.0,2600.0,3646
1040.0,16,11,1,414.0,411.0,900.0,2836
1320.0,11,15,1,534.0,393.0,2900.0,4152
1230.0,16,6,1,500.0,571.0,3600.0,4381
730.0,12,16,1,517.0,536.0,2700.0,3357
1170.0,13,4,1,328.0,464.0,1400.0,3533
1050.0,12,7,1,586.0,536.0,1400.0,3110
1130.0,12,5,0,345.0,500.0,2800.0,3761
1230.0,18,11,1,517.0,679.0,3500.0,4257
1080.0,16,13,1,569.0,536.0,3600.0,4060
950.0,14,9,1,362.0,464.0,1700.0,3349
550.0,13,10,1,362.0,429.0,2900.0,3430
1240.0,14,13,1,672.0,482.0,3800.0,4240
1230.0,16,11,1,500.0,589.0,5300.0,4860
1390.0,15,6,1,586.0,482.0,4900.0,4912
510.0,12,12,1,431.0,339.0,2300.0,3045
1600.0,12,8,1,483.0,589.0,5100.0,5336
1060.0,12,16,1,448.0,518.0,3400.0,4094
1060.0,11,16,1,379.0,411.0,3900.0,4349
1620.0,14,16,1,517.0,571.0,4600.0,5078
1260.0,12,14,1,517.0,393.0,2600.0,3972
1250.0,12,8,1,431.0,589.0,2600.0,4107
350.0,14,6,1,379.0,500.0,1100.0,2268
2780.0,13,12,1,793.0,661.0,3800.0,5986
2080.0,17,6,1,724.0,571.0,3400.0,5095
840.0,12,11,1,414.0,268.0,1500.0,3051
1650.0,12,7,1,534.0,625.0,4500.0,5178
1970.0,18,11,1,690.0,589.0,4700.0,5366
1170.0,11,17,0,414.0,607.0,4400.0,4201
1090.0,12,12,0,466.0,411.0,2000.0,3161
850.0,11,17,1,448.0,411.0,300.0,1918
2950.0,18,6,1,879.0,643.0,5100.0,6521
720.0,13,7,0,259.0,250.0,3400.0,3557
910.0,12,17,1,431.0,268.0,3800.0,4064
920.0,18,13,0,552.0,750.0,1500.0,2528
920.0,12,6,1,500.0,607.0,2400.0,3570
1370.0,12,19,1,500.0,589.0,2900.0,4195
640.0,13,8,1,379.0,286.0,1500.0,2864
710.0,17,11,0,500.0,500.0,1000.0,2023
840.0,12,5,1,586.0,393.0,1200.0,2747
1280.0,14,5,1,397.0,536.0,1200.0,3444
910.0,12,19,1,448.0,536.0,2700.0,3612
1250.0,13,9,1,448.0,536.0,5100.0,4931
820.0,12,5,1,414.0,411.0,1600.0,3143
1370.0,18,6,0,500.0,643.0,1200.0,2999
1280.0,12,16,1,603.0,714.0,3200.0,4131
1230.0,16,8,1,483.0,518.0,3300.0,4268
1350.0,16,10,1,638.0,768.0,2000.0,3681
910.0,11,17,1,534.0,339.0,2700.0,3557
810.0,14,6,0,310.0,196.0,1900.0,2971
930.0,16,7,1,397.0,500.0,1500.0,3177
820.0,12,13,1,500.0,393.0,2600.0,3470
990.0,12,14,1,621.0,357.0,2900.0,3670
590.0,13,5,1,172.0,625.0,200.0,1804
930.0,12,4,1,534.0,286.0,1600.0,3167
780.0,14,9,1,397.0,464.0,1200.0,2805
1220.0,16,11,1,586.0,714.0,3300.0,4124
880.0,12,12,1,586.0,339.0,3100.0,3670
1980.0,18,9,1,776.0,696.0,5700.0,5595
1780.0,12,18,1,759.0,607.0,4100.0,4871
980.0,12,14,1,379.0,446.0,3500.0,4126
1060.0,18,8,1,500.0,500.0,2500.0,3706
980.0,16,10,0,431.0,500.0,2700.0,3364
900.0,12,9,1,431.0,411.0,2700.0,3719
590.0,13,10,1,397.0,411.0,1500.0,2768
1090.0,14,9,1,345.0,607.0,3200.0,4210
1130.0,12,11,1,552.0,661.0,5800.0,4865
540.0,14,10,1,345.0,357.0,1600.0,2807
610.0,12,16,1,362.0,357.0,1900.0,2998
550.0,12,11,0,431.0,232.0,500.0,1491
570.0,12,11,1,379.0,518.0,900.0,2348
1080.0,12,4,1,414.0,375.0,3500.0,4310
1020.0,16,7,0,397.0,625.0,2700.0,3476
1020.0,14,12,1,500.0,179.0,4000.0,4225
890.0,16,11,1,569.0,464.0,3200.0,3707
