wage,educ,exper,married,credit_score1,credit_score2,credit_score1_buckets,credit_limit,default
830.0,14,12,1,490.0,574.0,400,4600.0,0
1440.0,16,14,1,392.0,722.0,400,3800.0,0
1060.0,16,13,1,431.0,593.0,400,3000.0,0
1430.0,16,7,1,392.0,741.0,400,1700.0,0
1190.0,15,13,1,529.0,667.0,600,6700.0,0
1080.0,16,15,1,451.0,611.0,400,3400.0,0
1370.0,14,9,1,412.0,593.0,400,4100.0,0
1260.0,12,16,1,431.0,593.0,400,4200.0,0
2040.0,17,6,1,529.0,796.0,600,6800.0,0
740.0,12,13,1,412.0,593.0,400,6900.0,0
610.0,11,16,1,255.0,481.0,200,3000.0,0
1750.0,16,12,1,804.0,741.0,800,7000.0,0
1610.0,13,13,1,647.0,630.0,600,6300.0,0
1460.0,13,3,1,235.0,593.0,200,1500.0,0
880.0,12,10,1,569.0,630.0,600,6700.0,0
1030.0,12,12,1,529.0,667.0,600,8000.0,0
1050.0,14,8,1,549.0,593.0,600,5600.0,0
1040.0,16,10,1,529.0,426.0,600,4900.0,1
1290.0,16,10,1,451.0,593.0,400,5800.0,0
770.0,12,16,1,333.0,537.0,400,3300.0,0
1010.0,12,10,1,471.0,648.0,400,2700.0,0
1090.0,10,14,1,431.0,444.0,400,1900.0,0
1430.0,12,14,1,647.0,796.0,600,4000.0,0
1170.0,15,8,1,529.0,667.0,600,4800.0,0
1080.0,10,23,1,529.0,574.0,600,4400.0,0
680.0,11,17,1,353.0,352.0,400,4100.0,0
630.0,12,11,1,333.0,556.0,400,4100.0,0
1090.0,14,9,1,451.0,704.0,400,4800.0,0
1850.0,16,14,1,647.0,704.0,600,4800.0,0
990.0,13,12,1,294.0,556.0,200,3100.0,0
1790.0,12,16,1,608.0,500.0,600,5100.0,0
1840.0,18,9,1,667.0,685.0,600,8400.0,0
1770.0,13,7,1,608.0,519.0,600,5800.0,0
940.0,12,11,1,333.0,352.0,400,5300.0,0
660.0,18,6,1,216.0,519.0,200,2100.0,1
700.0,16,5,1,353.0,593.0,400,5300.0,0
1080.0,13,15,1,392.0,556.0,400,5800.0,0
620.0,12,9,1,314.0,574.0,400,3500.0,1
760.0,12,9,1,392.0,500.0,400,5100.0,1
990.0,12,17,1,353.0,481.0,400,2200.0,0
920.0,12,8,1,196.0,630.0,200,5600.0,0
1000.0,13,6,1,490.0,481.0,400,2900.0,0
830.0,13,1,1,490.0,463.0,400,4700.0,0
920.0,13,14,1,510.0,593.0,600,5000.0,0
640.0,15,8,1,412.0,685.0,400,6400.0,0
630.0,12,15,1,431.0,389.0,400,4900.0,0
1390.0,16,8,1,510.0,667.0,600,5300.0,0
930.0,12,15,1,333.0,722.0,400,5300.0,0
850.0,12,7,1,471.0,685.0,400,5000.0,0
1050.0,18,8,1,392.0,519.0,400,4500.0,0
640.0,16,5,1,235.0,519.0,200,2400.0,0
1710.0,15,8,1,412.0,630.0,400,6300.0,0
880.0,13,9,0,333.0,704.0,400,4800.0,0
880.0,16,8,1,275.0,519.0,200,4800.0,0
1550.0,15,8,0,431.0,648.0,400,5300.0,0
2370.0,18,12,1,627.0,593.0,600,4200.0,0
1070.0,10,15,1,353.0,500.0,400,2900.0,0
790.0,12,11,1,314.0,444.0,400,3100.0,0
560.0,14,5,1,392.0,556.0,400,3300.0,0
540.0,16,6,1,196.0,537.0,200,1500.0,0
440.0,12,11,1,235.0,667.0,200,2700.0,0
1170.0,12,17,1,588.0,407.0,600,6200.0,0
1050.0,16,9,1,451.0,519.0,400,5000.0,0
420.0,12,16,0,216.0,556.0,200,2500.0,0
1060.0,12,11,1,471.0,444.0,400,2800.0,0
1790.0,12,10,0,451.0,519.0,400,4900.0,0
850.0,12,16,1,373.0,389.0,400,2400.0,0
1570.0,12,16,1,490.0,574.0,400,7300.0,0
1410.0,12,14,1,451.0,796.0,400,5000.0,0
770.0,12,8,1,529.0,556.0,600,5000.0,0
1210.0,14,6,1,510.0,556.0,600,2100.0,0
1360.0,12,14,1,373.0,593.0,400,3800.0,0
1220.0,13,10,1,490.0,611.0,400,4100.0,0
990.0,16,10,1,392.0,574.0,400,3500.0,0
1290.0,18,7,1,451.0,685.0,400,4700.0,0
720.0,12,4,0,255.0,389.0,200,2300.0,1
660.0,12,14,0,373.0,352.0,400,4800.0,0
940.0,14,6,1,392.0,463.0,400,4400.0,0
610.0,13,10,1,353.0,519.0,400,7000.0,0
1060.0,13,11,1,549.0,611.0,600,3700.0,0
1440.0,12,14,1,333.0,593.0,400,4800.0,0
660.0,12,9,1,275.0,407.0,200,4100.0,1
960.0,14,6,1,294.0,537.0,200,3500.0,0
540.0,13,5,1,176.0,407.0,200,2500.0,0
1100.0,14,14,1,471.0,630.0,400,4700.0,0
1140.0,18,7,1,294.0,556.0,200,1600.0,0
700.0,11,13,0,353.0,426.0,400,6100.0,1
780.0,18,8,0,294.0,593.0,200,3700.0,0
1080.0,16,12,1,333.0,722.0,400,4500.0,0
850.0,16,9,1,314.0,593.0,400,2000.0,0
1140.0,14,6,1,373.0,593.0,400,5500.0,0
950.0,12,15,1,431.0,704.0,400,3000.0,0
810.0,13,9,1,490.0,500.0,400,5400.0,1
2770.0,13,12,1,725.0,815.0,800,4600.0,0
880.0,14,12,1,608.0,722.0,600,4800.0,0
1600.0,13,13,1,392.0,481.0,400,4600.0,0
740.0,12,15,1,451.0,593.0,400,5000.0,0
1060.0,13,12,1,294.0,389.0,200,4500.0,0
1020.0,12,12,1,294.0,574.0,200,5100.0,0
760.0,12,9,1,412.0,352.0,400,4300.0,1
1420.0,12,13,1,353.0,481.0,400,3500.0,0
1050.0,12,18,1,471.0,407.0,400,7700.0,0
1450.0,16,14,1,569.0,648.0,600,7600.0,0
590.0,11,12,1,176.0,444.0,200,2100.0,0
850.0,12,11,1,471.0,481.0,400,2700.0,0
1330.0,13,13,1,549.0,537.0,600,6100.0,0
1050.0,12,17,1,275.0,463.0,200,2900.0,0
480.0,18,11,0,412.0,278.0,400,4700.0,0
2300.0,16,17,1,725.0,778.0,800,5500.0,0
1040.0,13,15,1,471.0,593.0,400,4100.0,0
1720.0,17,10,1,549.0,833.0,600,6800.0,0
1050.0,9,17,1,667.0,630.0,600,5400.0,0
1240.0,15,11,1,549.0,593.0,600,6900.0,0
760.0,15,14,1,490.0,389.0,400,4000.0,0
1170.0,9,22,1,373.0,519.0,400,6200.0,0
490.0,14,6,1,235.0,574.0,200,4400.0,1
720.0,12,20,1,255.0,370.0,200,2800.0,0
700.0,13,10,1,373.0,630.0,400,5100.0,0
1200.0,16,5,1,510.0,630.0,600,5600.0,0
1170.0,13,10,1,588.0,556.0,600,6000.0,0
1230.0,12,11,1,431.0,352.0,400,3000.0,0
1870.0,12,16,1,745.0,593.0,800,6600.0,0
720.0,14,6,1,490.0,444.0,400,5300.0,0
2410.0,18,12,1,588.0,1037.0,600,7000.0,0
1090.0,12,15,1,235.0,500.0,200,2900.0,0
1330.0,17,8,1,373.0,593.0,400,4200.0,0
1100.0,14,9,1,294.0,389.0,200,3800.0,0
880.0,12,16,1,373.0,370.0,400,5600.0,0
1080.0,12,19,1,471.0,704.0,400,4700.0,0
670.0,15,16,1,588.0,444.0,600,6200.0,0
1430.0,16,8,1,392.0,481.0,400,5100.0,0
670.0,14,5,1,255.0,444.0,200,3900.0,0
1150.0,12,9,1,608.0,722.0,600,4700.0,0
1040.0,12,19,1,353.0,593.0,400,4900.0,0
1580.0,17,15,1,412.0,556.0,400,5600.0,0
1080.0,12,16,1,392.0,444.0,400,1600.0,0
910.0,16,8,1,471.0,463.0,400,6000.0,1
530.0,17,5,1,294.0,611.0,200,3900.0,0
1240.0,12,11,1,529.0,500.0,600,5200.0,0
1140.0,12,11,1,510.0,444.0,600,6300.0,0
1510.0,16,9,1,784.0,685.0,800,6500.0,0
850.0,13,14,1,314.0,667.0,400,6500.0,0
1770.0,18,10,1,725.0,852.0,800,5700.0,0
1030.0,16,8,1,431.0,574.0,400,2900.0,0
1180.0,12,11,1,431.0,796.0,400,5500.0,0
340.0,12,9,1,275.0,278.0,200,2700.0,1
1040.0,12,17,1,549.0,444.0,600,2800.0,0
1160.0,12,7,1,412.0,444.0,400,4900.0,0
860.0,12,14,1,431.0,407.0,400,5700.0,0
1030.0,16,8,1,451.0,630.0,400,2300.0,0
890.0,12,16,1,510.0,556.0,600,4500.0,0
880.0,12,10,1,255.0,500.0,200,4100.0,1
1560.0,16,8,1,333.0,537.0,400,4800.0,0
1380.0,12,8,1,471.0,556.0,400,2300.0,0
690.0,17,11,0,431.0,500.0,400,7700.0,0
890.0,16,8,1,314.0,537.0,400,5400.0,0
680.0,13,10,1,176.0,481.0,200,3500.0,0
1060.0,12,16,1,647.0,389.0,600,6100.0,0
1100.0,12,6,1,490.0,778.0,400,1600.0,0
570.0,13,9,1,157.0,537.0,200,3400.0,0
1170.0,12,11,1,588.0,722.0,600,5400.0,0
960.0,16,9,0,392.0,704.0,400,3600.0,0
940.0,12,18,1,412.0,259.0,400,7400.0,1
1000.0,18,7,1,549.0,463.0,600,5600.0,1
480.0,11,12,1,196.0,333.0,200,4000.0,1
720.0,12,8,1,275.0,685.0,200,2300.0,0
1470.0,18,8,1,686.0,741.0,600,4300.0,0
1470.0,18,8,1,569.0,815.0,600,5700.0,0
1230.0,15,13,1,510.0,722.0,600,4900.0,0
480.0,12,4,1,314.0,259.0,400,5500.0,1
760.0,12,18,0,333.0,444.0,400,4700.0,1
1340.0,12,12,1,627.0,481.0,600,5400.0,0
670.0,18,6,1,471.0,463.0,400,3700.0,0
1360.0,12,19,1,549.0,519.0,600,5600.0,0
940.0,12,17,1,373.0,481.0,400,5500.0,0
650.0,13,10,0,294.0,481.0,200,3700.0,0
2020.0,12,13,1,627.0,759.0,600,6700.0,0
960.0,16,9,1,392.0,593.0,400,5100.0,0
650.0,12,10,0,314.0,333.0,400,7400.0,1
490.0,18,11,0,373.0,537.0,400,5900.0,0
440.0,13,11,0,294.0,667.0,200,3300.0,0
610.0,12,14,1,490.0,537.0,400,6100.0,0
1770.0,17,10,1,725.0,759.0,800,5200.0,0
860.0,12,11,1,412.0,481.0,400,2600.0,0
1510.0,18,12,1,451.0,630.0,400,6500.0,0
1630.0,12,8,1,412.0,722.0,400,3900.0,0
960.0,12,6,1,412.0,352.0,400,5200.0,0
1380.0,13,12,1,510.0,593.0,600,5100.0,0
1200.0,16,12,1,569.0,556.0,600,5200.0,0
610.0,12,18,1,196.0,389.0,200,2800.0,0
720.0,13,4,1,275.0,519.0,200,700.0,0
2090.0,12,13,1,608.0,630.0,600,5600.0,0
1410.0,12,16,1,529.0,519.0,600,6200.0,0
540.0,12,12,1,392.0,556.0,400,5500.0,1
1180.0,12,21,1,588.0,481.0,600,4800.0,0
1060.0,13,6,1,471.0,519.0,400,5100.0,0
750.0,12,7,1,275.0,481.0,200,500.0,0
680.0,11,1,1,255.0,463.0,200,3200.0,0
1150.0,12,18,1,412.0,500.0,400,3200.0,0
2060.0,18,10,1,667.0,593.0,600,4900.0,0
3150.0,14,12,1,980.0,870.0,1000,6700.0,0
670.0,12,18,0,294.0,685.0,200,3400.0,0
1160.0,12,13,0,471.0,407.0,400,4600.0,0
1650.0,12,15,1,627.0,648.0,600,5700.0,0
870.0,16,11,1,431.0,500.0,400,5700.0,1
1540.0,12,17,1,333.0,500.0,400,6200.0,0
1330.0,12,5,1,686.0,611.0,600,4900.0,0
530.0,12,17,0,431.0,556.0,400,3300.0,0
1840.0,16,10,1,647.0,722.0,600,8400.0,0
1110.0,14,9,1,431.0,722.0,400,3900.0,0
970.0,16,15,1,216.0,667.0,200,4700.0,0
910.0,12,15,0,333.0,574.0,400,3400.0,0
580.0,12,9,1,98.0,352.0,0,600.0,1
740.0,12,10,1,39.0,481.0,0,1700.0,0
1030.0,16,5,1,549.0,370.0,600,4100.0,0
610.0,13,8,1,412.0,556.0,400,4600.0,0
1010.0,16,10,1,471.0,537.0,400,3500.0,0
430.0,12,16,1,549.0,426.0,600,6300.0,1
1060.0,16,7,1,431.0,519.0,400,5100.0,0
1140.0,12,17,1,608.0,352.0,600,3900.0,0
950.0,15,9,0,196.0,537.0,200,2700.0,0
1000.0,11,15,1,451.0,556.0,400,2800.0,0
460.0,12,4,1,275.0,500.0,200,2800.0,1
2860.0,13,12,1,843.0,870.0,800,4800.0,0
1020.0,16,7,1,392.0,722.0,400,5900.0,0
950.0,12,4,1,392.0,463.0,400,5900.0,0
1130.0,12,5,1,373.0,500.0,400,3900.0,0
1400.0,16,8,1,549.0,444.0,600,7500.0,0
740.0,10,13,0,216.0,370.0,200,2800.0,1
2030.0,18,11,1,529.0,648.0,600,4200.0,0
700.0,10,13,0,431.0,630.0,400,5600.0,0
450.0,12,14,1,490.0,333.0,400,4700.0,1
1500.0,18,12,1,451.0,556.0,400,5800.0,0
1300.0,16,8,1,451.0,611.0,400,6100.0,0
710.0,12,11,1,255.0,463.0,200,4500.0,0
930.0,12,16,1,471.0,593.0,400,3300.0,0
750.0,12,4,0,314.0,519.0,400,5400.0,0
1110.0,16,11,1,431.0,630.0,400,2800.0,0
700.0,12,17,1,275.0,556.0,200,1900.0,0
1520.0,16,10,1,392.0,593.0,400,2400.0,0
710.0,9,17,1,333.0,389.0,400,2400.0,0
440.0,14,10,1,412.0,500.0,400,4500.0,0
400.0,14,9,1,333.0,481.0,400,2800.0,0
960.0,16,8,1,333.0,500.0,400,6000.0,0
740.0,12,16,1,294.0,370.0,200,1800.0,0
1200.0,14,11,1,490.0,556.0,400,3100.0,0
1030.0,13,10,1,510.0,481.0,600,6500.0,0
1340.0,14,9,1,431.0,611.0,400,8200.0,0
1550.0,17,14,1,588.0,685.0,600,5700.0,0
510.0,12,12,1,333.0,389.0,400,3200.0,1
950.0,16,8,0,490.0,593.0,400,3800.0,0
550.0,17,8,0,235.0,500.0,200,1900.0,0
1570.0,13,13,1,706.0,630.0,800,5500.0,0
920.0,12,7,1,314.0,611.0,400,4500.0,0
1880.0,17,8,1,529.0,778.0,600,6100.0,0
990.0,18,1,1,451.0,537.0,400,4900.0,0
970.0,12,14,1,353.0,556.0,400,4500.0,0
1460.0,12,8,1,373.0,556.0,400,6200.0,1
740.0,12,8,0,373.0,870.0,400,4500.0,0
1070.0,16,8,1,255.0,593.0,200,3900.0,1
1570.0,17,8,1,549.0,778.0,600,3600.0,0
740.0,16,11,1,412.0,444.0,400,4800.0,1
1020.0,12,9,1,314.0,389.0,400,7100.0,1
1470.0,13,8,1,510.0,500.0,600,5200.0,0
1230.0,14,9,1,471.0,648.0,400,4200.0,0
610.0,12,11,1,314.0,148.0,400,4300.0,1
1920.0,11,22,1,569.0,556.0,600,2900.0,0
1170.0,12,5,1,529.0,426.0,600,6500.0,0
1010.0,13,15,1,569.0,722.0,600,5400.0,0
1260.0,12,19,1,392.0,444.0,400,4800.0,0
840.0,12,15,1,373.0,556.0,400,4900.0,0
1110.0,18,7,1,510.0,370.0,600,4500.0,0
770.0,12,13,1,392.0,407.0,400,3000.0,0
720.0,12,16,1,431.0,648.0,400,6300.0,0
940.0,14,8,1,392.0,500.0,400,5200.0,1
690.0,12,14,1,431.0,630.0,400,2700.0,0
770.0,12,11,1,451.0,500.0,400,6100.0,0
1050.0,13,14,1,333.0,463.0,400,3900.0,0
1150.0,12,20,1,373.0,648.0,400,5800.0,0
900.0,16,5,1,451.0,704.0,400,3000.0,0
1090.0,16,9,0,333.0,519.0,400,3800.0,0
910.0,12,15,1,275.0,481.0,200,1300.0,0
940.0,12,12,1,431.0,519.0,400,5900.0,0
810.0,12,18,0,431.0,463.0,400,6300.0,0
1700.0,17,7,1,706.0,593.0,800,5300.0,0
1110.0,13,8,1,373.0,481.0,400,3900.0,0
840.0,12,13,1,314.0,500.0,400,7700.0,0
1120.0,13,10,1,451.0,611.0,400,4500.0,0
730.0,16,7,1,431.0,556.0,400,5100.0,0
1590.0,12,19,1,529.0,648.0,600,6100.0,0
380.0,12,16,1,235.0,241.0,200,4200.0,1
1000.0,14,9,1,373.0,685.0,400,5100.0,0
770.0,16,10,1,255.0,648.0,200,2000.0,0
680.0,18,6,0,392.0,611.0,400,2900.0,0
830.0,16,9,1,314.0,537.0,400,3800.0,0
1820.0,12,10,0,510.0,389.0,600,5900.0,0
660.0,15,16,1,412.0,370.0,400,4900.0,1
1230.0,12,19,1,490.0,500.0,400,6400.0,0
1800.0,18,12,1,608.0,685.0,600,2600.0,0
1440.0,12,19,1,471.0,667.0,400,6300.0,0
880.0,12,15,1,412.0,593.0,400,3600.0,0
1680.0,15,8,1,392.0,611.0,400,6000.0,0
720.0,12,20,1,353.0,593.0,400,4300.0,0
660.0,11,16,1,451.0,519.0,400,4200.0,0
1020.0,13,12,1,471.0,389.0,400,3500.0,0
710.0,12,6,1,373.0,370.0,400,4900.0,0
700.0,12,15,1,451.0,722.0,400,5000.0,0
1130.0,17,8,1,451.0,574.0,400,5400.0,0
920.0,12,11,1,353.0,648.0,400,3900.0,0
900.0,12,10,1,431.0,556.0,400,6700.0,0
780.0,12,4,1,353.0,481.0,400,2500.0,0
420.0,12,16,1,333.0,444.0,400,3900.0,0
1110.0,12,11,1,353.0,444.0,400,5700.0,0
1200.0,11,12,1,353.0,463.0,400,3500.0,0
600.0,12,12,1,235.0,333.0,200,1600.0,0
410.0,17,8,0,353.0,426.0,400,4500.0,0
920.0,12,16,1,412.0,370.0,400,4800.0,0
1020.0,12,15,0,471.0,556.0,400,4600.0,0
1300.0,11,15,1,392.0,685.0,400,4600.0,0
1220.0,12,17,1,412.0,574.0,400,5400.0,0
1740.0,15,14,1,647.0,648.0,600,7400.0,0
890.0,17,7,1,490.0,537.0,400,3400.0,0
1190.0,12,14,1,549.0,463.0,600,4800.0,0
470.0,16,5,1,451.0,704.0,400,3900.0,0
1260.0,16,5,1,569.0,463.0,600,4700.0,0
1540.0,16,15,1,608.0,630.0,600,7500.0,0
1250.0,12,10,1,451.0,315.0,400,3800.0,1
1530.0,15,11,1,569.0,667.0,600,6100.0,0
950.0,12,16,1,235.0,611.0,200,6300.0,0
1730.0,18,10,1,510.0,815.0,600,3500.0,0
500.0,14,6,1,235.0,630.0,200,2000.0,0
1050.0,12,12,1,373.0,426.0,400,3000.0,0
1570.0,16,12,1,549.0,500.0,600,4600.0,0
770.0,10,18,1,333.0,556.0,400,4400.0,0
1530.0,16,9,1,588.0,537.0,600,5600.0,0
1190.0,11,12,1,569.0,741.0,600,5800.0,0
940.0,12,18,1,412.0,630.0,400,4600.0,0
1330.0,16,10,1,549.0,426.0,600,6400.0,0
2290.0,15,9,1,667.0,648.0,600,5100.0,0
540.0,9,21,1,510.0,278.0,600,3600.0,0
1280.0,14,10,1,529.0,611.0,600,4300.0,0
1380.0,14,7,1,647.0,593.0,600,6000.0,0
1990.0,16,14,1,588.0,796.0,600,3100.0,0
840.0,12,11,1,451.0,352.0,400,4200.0,1
670.0,12,12,1,294.0,537.0,200,2800.0,0
1120.0,12,12,1,373.0,407.0,400,5000.0,0
830.0,12,20,1,490.0,500.0,400,3700.0,0
680.0,18,5,1,157.0,315.0,200,4100.0,0
830.0,13,1,1,373.0,463.0,400,4700.0,0
780.0,15,14,1,529.0,574.0,600,6500.0,0
1100.0,9,20,1,529.0,593.0,600,6900.0,0
720.0,13,16,1,333.0,500.0,400,5200.0,1
410.0,12,21,1,490.0,370.0,400,4500.0,0
740.0,11,11,1,216.0,426.0,200,2100.0,1
3160.0,14,12,1,882.0,741.0,800,6400.0,0
1020.0,12,6,0,490.0,556.0,400,5400.0,0
600.0,12,11,1,412.0,611.0,400,5100.0,0
1070.0,12,16,1,686.0,481.0,600,5000.0,0
1190.0,14,6,1,706.0,574.0,800,5500.0,0
970.0,11,16,1,471.0,537.0,400,3800.0,0
870.0,12,17,1,333.0,352.0,400,4900.0,0
820.0,12,15,1,412.0,593.0,400,5100.0,0
590.0,12,15,1,275.0,296.0,200,2500.0,1
520.0,12,9,1,275.0,333.0,200,4700.0,1
720.0,12,9,1,235.0,537.0,200,1900.0,0
2030.0,12,13,1,627.0,648.0,600,5300.0,0
630.0,11,17,1,216.0,370.0,200,2600.0,1
600.0,12,13,1,216.0,407.0,200,4900.0,0
1210.0,17,7,1,431.0,685.0,400,5100.0,0
710.0,11,7,1,196.0,463.0,200,3100.0,0
1070.0,12,17,1,510.0,481.0,600,5200.0,0
3140.0,14,12,1,902.0,963.0,1000,6400.0,0
910.0,16,11,1,412.0,574.0,400,3100.0,0
940.0,16,9,1,294.0,519.0,200,4900.0,1
640.0,18,6,1,333.0,648.0,400,5800.0,0
820.0,13,9,1,431.0,593.0,400,2900.0,0
1520.0,18,14,1,647.0,593.0,600,5000.0,0
1020.0,12,10,1,549.0,389.0,600,6100.0,0
2260.0,15,9,1,549.0,704.0,600,4000.0,0
940.0,13,4,1,373.0,500.0,400,4700.0,0
1150.0,18,7,1,569.0,500.0,600,6000.0,0
1550.0,13,13,1,294.0,667.0,200,4100.0,0
1560.0,16,15,1,529.0,556.0,600,4500.0,0
1030.0,12,6,1,431.0,426.0,400,5100.0,1
820.0,12,9,1,412.0,556.0,400,6200.0,0
880.0,12,8,1,392.0,556.0,400,5900.0,0
800.0,12,15,1,471.0,463.0,400,2200.0,1
1200.0,16,11,1,255.0,630.0,200,1800.0,0
1110.0,14,9,1,451.0,667.0,400,3600.0,0
920.0,12,10,1,431.0,389.0,400,4800.0,0
1050.0,14,6,1,471.0,537.0,400,3500.0,0
670.0,12,11,1,490.0,593.0,400,2500.0,0
1410.0,16,14,1,627.0,741.0,600,7900.0,0
1090.0,11,13,1,510.0,574.0,600,4700.0,0
1460.0,17,7,1,451.0,537.0,400,6000.0,0
1820.0,18,12,1,608.0,593.0,600,5700.0,0
1500.0,16,8,1,549.0,630.0,600,7900.0,0
840.0,11,18,1,510.0,296.0,600,5100.0,1
260.0,10,11,1,333.0,389.0,400,5600.0,1
1010.0,12,10,1,353.0,407.0,400,5500.0,0
1450.0,13,3,1,490.0,537.0,400,6000.0,0
1480.0,12,9,1,412.0,611.0,400,4700.0,0
760.0,13,11,1,471.0,593.0,400,6100.0,0
920.0,11,19,1,588.0,444.0,600,7900.0,0
1400.0,16,6,1,490.0,630.0,400,6100.0,0
820.0,18,8,0,275.0,630.0,200,3500.0,0
510.0,15,10,1,255.0,315.0,200,3100.0,1
1030.0,12,14,1,490.0,630.0,400,6400.0,0
1350.0,16,11,1,647.0,704.0,600,5500.0,0
1370.0,12,16,1,510.0,685.0,600,3400.0,0
1330.0,17,9,1,216.0,704.0,200,4100.0,0
1040.0,16,9,1,471.0,463.0,400,7200.0,0
820.0,12,14,1,294.0,500.0,200,4100.0,0
540.0,13,14,1,294.0,556.0,200,2300.0,1
950.0,12,14,1,431.0,556.0,400,4400.0,0
1570.0,13,13,1,490.0,630.0,400,6400.0,0
1120.0,12,16,1,549.0,556.0,600,3000.0,0
2390.0,18,12,1,686.0,778.0,600,3900.0,0
1360.0,14,9,0,510.0,593.0,600,4600.0,0
1250.0,12,16,1,353.0,648.0,400,4200.0,0
790.0,18,6,0,373.0,481.0,400,6900.0,0
630.0,11,11,0,314.0,444.0,400,4100.0,0
1160.0,12,17,1,569.0,519.0,600,2800.0,0
1010.0,18,11,1,392.0,722.0,400,3800.0,0
660.0,15,8,1,373.0,500.0,400,6000.0,1
720.0,12,13,1,392.0,463.0,400,4800.0,1
1320.0,12,11,1,235.0,500.0,200,3900.0,0
940.0,14,8,1,392.0,593.0,400,4300.0,0
710.0,14,7,1,314.0,685.0,400,3100.0,0
1020.0,16,10,1,549.0,722.0,600,5700.0,0
540.0,17,5,1,392.0,426.0,400,3500.0,0
1090.0,12,6,1,412.0,537.0,400,2100.0,0
1370.0,14,9,1,471.0,574.0,400,5500.0,0
1320.0,13,16,1,549.0,556.0,600,6300.0,0
1950.0,16,9,1,706.0,778.0,800,6500.0,0
2220.0,16,12,1,647.0,593.0,600,5900.0,0
1500.0,16,9,1,549.0,537.0,600,7700.0,0
1210.0,16,15,1,431.0,704.0,400,6700.0,0
1850.0,16,9,1,510.0,667.0,600,6300.0,0
1610.0,12,5,1,471.0,537.0,400,6400.0,0
1020.0,14,9,1,549.0,426.0,600,3900.0,0
1510.0,16,8,1,431.0,481.0,400,5300.0,0
630.0,14,12,1,294.0,519.0,200,5000.0,1
770.0,12,17,1,275.0,537.0,200,5600.0,0
1430.0,16,8,1,569.0,444.0,600,5400.0,0
1110.0,9,17,1,471.0,426.0,400,4300.0,0
1260.0,12,16,1,529.0,648.0,600,7100.0,0
530.0,12,11,1,314.0,685.0,400,3800.0,0
1470.0,12,13,1,608.0,685.0,600,4000.0,0
1100.0,14,16,1,431.0,741.0,400,3900.0,0
480.0,12,12,0,451.0,370.0,400,5400.0,0
890.0,12,17,1,490.0,537.0,400,5500.0,0
960.0,16,11,1,471.0,722.0,400,4600.0,0
1350.0,15,11,1,392.0,556.0,400,6400.0,0
460.0,12,7,0,275.0,611.0,200,3700.0,0
1190.0,12,18,1,333.0,574.0,400,6000.0,0
860.0,10,13,1,294.0,389.0,200,2500.0,0
470.0,12,7,0,275.0,481.0,200,1700.0,0
780.0,12,17,1,373.0,463.0,400,4800.0,0
1150.0,12,18,1,392.0,481.0,400,6700.0,0
1120.0,12,16,1,490.0,444.0,400,5000.0,0
510.0,13,10,1,216.0,352.0,200,3500.0,0
680.0,16,13,1,314.0,685.0,400,4300.0,0
830.0,12,17,1,294.0,481.0,200,4300.0,0
1320.0,12,11,1,588.0,611.0,600,4900.0,0
1180.0,12,21,1,608.0,463.0,600,4600.0,0
1010.0,13,4,1,314.0,500.0,400,6600.0,0
970.0,11,19,1,353.0,463.0,400,6800.0,0
1000.0,16,9,0,373.0,500.0,400,2300.0,0
1410.0,12,19,1,490.0,519.0,400,4500.0,0
650.0,12,8,0,451.0,704.0,400,2800.0,0
730.0,12,11,1,490.0,315.0,400,1900.0,0
1040.0,12,4,1,569.0,593.0,600,6400.0,0
1090.0,18,8,1,510.0,611.0,600,5700.0,0
920.0,16,11,1,314.0,333.0,400,6000.0,1
1380.0,11,15,1,529.0,481.0,600,6800.0,0
1110.0,16,6,1,412.0,630.0,400,4200.0,0
720.0,12,16,1,333.0,463.0,400,3400.0,0
1200.0,13,4,1,451.0,648.0,400,4000.0,0
1050.0,12,7,1,294.0,574.0,200,3500.0,0
1220.0,12,5,0,490.0,370.0,400,3500.0,0
1210.0,18,11,1,412.0,833.0,400,3300.0,0
1160.0,16,13,1,431.0,556.0,400,4300.0,0
1000.0,14,9,1,588.0,500.0,600,5300.0,0
520.0,13,10,1,255.0,500.0,200,5300.0,1
1170.0,14,13,1,490.0,537.0,400,1700.0,0
1360.0,16,11,1,490.0,833.0,400,4300.0,0
1490.0,15,6,1,647.0,574.0,600,6900.0,0
490.0,12,12,1,294.0,500.0,200,3900.0,1
1600.0,12,8,1,353.0,481.0,400,5100.0,0
1140.0,12,16,1,569.0,685.0,600,6800.0,0
1170.0,11,16,1,529.0,556.0,600,6100.0,0
1720.0,14,16,1,471.0,704.0,400,6400.0,0
1220.0,12,14,1,451.0,481.0,400,1700.0,0
1370.0,12,8,1,490.0,574.0,400,3800.0,0
520.0,14,6,1,216.0,481.0,200,4100.0,0
2770.0,13,12,1,667.0,796.0,600,2300.0,0
1990.0,17,6,1,627.0,667.0,600,5300.0,0
850.0,12,11,1,333.0,426.0,400,4900.0,1
1670.0,12,7,1,647.0,667.0,600,4100.0,0
1930.0,18,11,1,529.0,667.0,600,6900.0,0
1220.0,11,17,0,510.0,481.0,600,4500.0,0
1040.0,12,12,0,529.0,426.0,600,3500.0,0
790.0,11,17,1,353.0,574.0,400,3900.0,0
2880.0,18,6,1,706.0,704.0,800,5700.0,0
810.0,13,7,0,196.0,667.0,200,3400.0,0
