balance,prime_card,pv,tau,categ
8900.0,1,988.921,300.0,always-takers
6400.0,1,722.994,300.0,always-takers
7000.0,1,727.4390000000001,300.00000000000006,always-takers
6800.0,1,674.671,300.00000000000006,always-takers
5700.0,1,1464.896,700.0,complier
9200.0,1,745.996,300.0,always-takers
9800.0,1,1606.501,700.0,complier
10000.0,1,1722.78,700.0,complier
10700.0,1,999.878,300.0,always-takers
6100.0,0,828.781,200.0,never-taker
7700.0,1,1008.49,300.0,always-takers
2600.0,0,93.094,700.0,complier
6600.0,1,1447.536,700.0000000000001,complier
4200.0,1,545.62,300.0,always-takers
13300.0,1,1733.349,700.0,complier
8500.0,1,774.8109999999999,299.99999999999994,always-takers
3100.0,1,193.059,300.0,always-takers
12800.0,1,1097.549,300.0,always-takers
3600.0,0,605.512,700.0,complier
7800.0,0,879.08,199.9999999999999,never-taker
11600.0,1,1851.438,700.0,complier
4500.0,0,978.904,200.0,never-taker
11500.0,1,1593.135,700.0,complier
12300.0,1,623.025,300.0,always-takers
6000.0,1,89.03299999999999,300.0,always-takers
5800.0,1,715.091,300.0,always-takers
7000.0,1,1495.902,700.0,complier
5200.0,1,1195.746,700.0000000000001,complier
6100.0,1,1179.981,700.0,complier
6700.0,1,1301.409,700.0000000000001,complier
5200.0,1,1019.721,700.0,complier
6300.0,1,1330.008,700.0,complier
12100.0,1,740.4100000000001,300.00000000000006,always-takers
10000.0,1,898.107,300.0,always-takers
9000.0,0,1035.125,200.0,never-taker
13100.0,1,1889.215,700.0,complier
7500.0,1,1416.6860000000001,700.0000000000001,complier
2200.0,0,1028.426,200.0,never-taker
6100.0,1,848.612,300.0,always-takers
3100.0,0,1054.62,200.0,never-taker
8200.0,1,1681.9009999999998,699.9999999999999,complier
5900.0,1,1544.894,700.0,complier
7300.0,1,1535.58,699.9999999999999,complier
5000.0,1,1439.7530000000002,700.0000000000001,complier
7000.0,1,1361.926,699.9999999999999,complier
2000.0,0,679.313,700.0000000000001,complier
4900.0,0,886.548,200.0,never-taker
2800.0,1,515.716,300.0,always-takers
3700.0,1,497.831,300.0,always-takers
10300.0,1,567.012,299.99999999999994,always-takers
3100.0,0,263.443,700.0,complier
11400.0,1,1268.058,700.0,complier
6400.0,1,681.2570000000001,300.00000000000006,always-takers
7800.0,1,1170.695,700.0,complier
8700.0,1,1707.1480000000001,700.0000000000001,complier
8700.0,1,733.7919999999999,299.99999999999994,always-takers
8100.0,1,1825.19,700.0,complier
3000.0,0,188.758,700.0,complier
11100.0,1,1452.825,700.0,complier
4500.0,0,389.159,700.0000000000001,complier
7000.0,0,818.244,200.0,never-taker
4900.0,0,475.857,700.0,complier
6900.0,0,816.967,200.0,never-taker
6200.0,0,967.136,200.0,never-taker
9400.0,1,485.15700000000004,300.0,always-takers
4400.0,1,227.65800000000002,300.0,always-takers
8500.0,1,986.493,300.0,always-takers
5800.0,1,1475.4360000000001,700.0000000000001,complier
6100.0,1,1431.469,700.0,complier
6000.0,1,380.819,300.0,always-takers
5100.0,1,91.87899999999999,300.0,always-takers
18800.0,1,823.492,300.0,always-takers
4000.0,1,924.203,300.0,always-takers
4200.0,0,882.498,200.0,never-taker
12400.0,1,853.939,300.0,always-takers
6700.0,1,976.6859999999999,700.0,complier
3000.0,0,403.383,700.0,complier
4700.0,1,367.13,300.0,always-takers
4400.0,0,689.037,200.0,never-taker
8500.0,1,399.71500000000003,300.0,always-takers
6200.0,1,531.333,300.0,always-takers
9100.0,0,1288.461,200.0,never-taker
5900.0,1,1569.9769999999999,699.9999999999999,complier
6800.0,1,475.962,300.0,always-takers
7600.0,1,908.869,300.0,always-takers
6200.0,1,1453.971,700.0,complier
12200.0,1,917.57,300.0,always-takers
3000.0,0,655.291,700.0000000000001,complier
7600.0,1,494.397,300.0,always-takers
5700.0,0,708.922,200.0,never-taker
1800.0,1,119.489,300.0,always-takers
7300.0,1,75.33099999999999,300.0,always-takers
4200.0,1,481.16700000000003,300.0,always-takers
13900.0,1,1412.529,700.0,complier
3300.0,0,850.895,200.0,never-taker
11600.0,1,935.713,300.0,always-takers
18000.0,1,987.425,300.0,always-takers
3400.0,0,408.492,700.0,complier
10700.0,1,715.153,300.0,always-takers
8400.0,1,555.124,300.0,always-takers
6600.0,1,1145.526,700.0,complier
10300.0,1,861.859,300.0,always-takers
5200.0,1,293.837,300.0,always-takers
6800.0,1,365.759,300.0,always-takers
4900.0,1,568.967,300.0,always-takers
11300.0,1,1350.266,700.0000000000001,complier
7000.0,1,474.495,300.0,always-takers
5600.0,0,948.313,200.0000000000001,never-taker
4100.0,0,579.542,200.0,never-taker
3600.0,0,895.985,200.0000000000001,never-taker
1800.0,0,727.476,700.0000000000001,complier
4400.0,0,883.927,200.0000000000001,never-taker
14800.0,1,1567.654,700.0,complier
9200.0,1,1078.164,700.0,complier
8500.0,1,1331.608,700.0,complier
3200.0,1,566.509,300.0,always-takers
4500.0,0,750.267,700.0,complier
7000.0,1,1484.344,700.0,complier
6800.0,1,1024.897,700.0,complier
5500.0,1,1393.269,700.0,complier
5100.0,1,451.31600000000003,300.0,always-takers
6700.0,1,426.499,300.0,always-takers
2700.0,0,768.689,200.0,never-taker
7600.0,1,462.964,300.0,always-takers
14600.0,1,1250.0520000000001,300.0000000000001,always-takers
7000.0,1,716.7149999999999,299.99999999999994,always-takers
3800.0,1,576.077,300.0,always-takers
14800.0,1,1831.924,700.0,complier
3800.0,0,470.179,200.0,never-taker
7800.0,0,456.549,200.0,never-taker
6600.0,1,1328.258,700.0,complier
5500.0,0,1136.51,200.0,never-taker
11100.0,1,1055.267,300.0,always-takers
2700.0,0,246.233,700.0,complier
6400.0,1,1114.017,700.0,complier
3200.0,1,906.842,300.0,always-takers
3900.0,1,211.981,300.0,always-takers
14200.0,1,419.108,300.0,always-takers
4900.0,0,443.038,700.0,complier
3500.0,0,750.907,700.0000000000001,complier
7600.0,1,893.978,300.0,always-takers
9200.0,1,1542.71,700.0,complier
5800.0,1,334.78499999999997,300.0,always-takers
12600.0,1,561.0899999999999,299.99999999999994,always-takers
4000.0,0,1029.855,200.0,never-taker
6900.0,0,808.976,200.0,never-taker
4900.0,1,174.326,300.0,always-takers
8700.0,1,669.229,300.00000000000006,always-takers
5400.0,0,1112.675,200.0,never-taker
6900.0,1,1692.563,700.0000000000001,complier
9900.0,1,350.381,300.0,always-takers
2500.0,0,651.856,200.0,never-taker
14000.0,1,1916.993,700.0,complier
10100.0,1,999.005,300.0,always-takers
6600.0,1,963.877,700.0,complier
13400.0,1,1345.524,300.0,always-takers
2900.0,0,163.977,700.0,complier
5300.0,1,17.110000000000014,300.0,always-takers
13300.0,1,425.332,300.0,always-takers
4400.0,1,281.42,300.0,always-takers
8800.0,1,1676.763,699.9999999999999,complier
5500.0,1,1423.424,700.0,complier
10100.0,1,196.564,300.0,always-takers
6600.0,1,153.123,300.0,always-takers
6100.0,0,660.078,200.0,never-taker
2000.0,0,300.961,700.0,complier
4800.0,0,591.433,700.0,complier
7100.0,0,941.578,200.0,never-taker
4000.0,1,84.84200000000001,300.0,always-takers
6900.0,1,765.789,300.0,always-takers
5000.0,1,750.2850000000001,300.00000000000006,always-takers
4300.0,0,387.396,700.0,complier
4000.0,1,209.062,300.0,always-takers
2300.0,1,-19.949000000000012,300.0,always-takers
6500.0,1,1754.705,700.0,complier
6400.0,1,554.806,300.0,always-takers
11700.0,1,732.989,300.00000000000006,always-takers
11900.0,1,1784.641,700.0,complier
7100.0,1,459.58500000000004,300.0,always-takers
3900.0,0,469.197,700.0000000000001,complier
6000.0,0,909.742,200.0,never-taker
7700.0,1,1402.681,700.0,complier
2700.0,0,402.833,700.0,complier
4100.0,0,543.496,700.0000000000001,complier
5100.0,1,665.954,299.99999999999994,always-takers
5500.0,1,1403.743,699.9999999999999,complier
12200.0,1,111.18100000000001,300.0,always-takers
7300.0,0,1028.548,200.0,never-taker
7400.0,1,563.671,300.00000000000006,always-takers
4900.0,0,529.244,700.0000000000001,complier
9400.0,1,1324.637,700.0,complier
6600.0,1,1140.367,700.0,complier
6900.0,1,856.1469999999999,700.0,complier
2200.0,1,561.844,300.00000000000006,always-takers
1800.0,0,212.789,700.0,complier
6400.0,1,1455.199,700.0000000000001,complier
2900.0,0,983.849,200.0000000000001,never-taker
5100.0,1,230.685,300.0,always-takers
8100.0,1,1202.658,699.9999999999999,complier
2700.0,0,1128.53,200.0,never-taker
6200.0,1,1574.7640000000001,700.0000000000001,complier
6600.0,0,883.525,200.0000000000001,never-taker
9100.0,1,314.488,300.0,always-takers
1500.0,0,443.599,700.0,complier
4400.0,1,347.856,300.0,always-takers
5100.0,1,347.848,300.0,always-takers
10000.0,1,1289.0149999999999,699.9999999999999,complier
7700.0,1,1249.408,699.9999999999999,complier
2800.0,0,283.122,700.0,complier
9200.0,1,899.781,300.0,always-takers
2400.0,1,227.74599999999998,300.0,always-takers
2300.0,0,727.478,200.0,never-taker
3300.0,0,-199.84,700.0,complier
4000.0,0,461.597,700.0,complier
6900.0,1,1435.4070000000002,700.0000000000001,complier
9700.0,1,597.527,300.00000000000006,always-takers
3900.0,0,439.019,200.0,never-taker
8600.0,1,252.63,300.0,always-takers
4400.0,0,304.118,700.0,complier
4600.0,0,156.508,700.0,complier
3400.0,0,285.704,700.0,complier
8400.0,1,588.723,299.99999999999994,always-takers
3300.0,0,326.966,699.9999999999999,complier
2100.0,0,315.735,200.0,never-taker
6700.0,1,1517.268,700.0,complier
5100.0,1,1024.02,700.0,complier
3700.0,0,58.763,700.0,complier
3500.0,1,310.703,300.0,always-takers
5600.0,1,421.634,300.0,always-takers
2900.0,1,25.601,300.0,always-takers
7800.0,1,1463.3429999999998,699.9999999999999,complier
4800.0,0,669.105,700.0,complier
4100.0,0,557.013,200.0,never-taker
4500.0,1,717.899,300.0,always-takers
4900.0,0,689.388,200.0,never-taker
4300.0,0,249.963,700.0,complier
3700.0,1,200.822,300.0,always-takers
3300.0,0,587.653,700.0,complier
8300.0,1,685.775,300.0,always-takers
7400.0,1,1372.446,699.9999999999999,complier
3400.0,1,485.03700000000003,300.0,always-takers
3400.0,1,816.521,300.0,always-takers
2900.0,1,57.139999999999986,300.0,always-takers
8800.0,1,24.63900000000001,300.0,always-takers
4000.0,0,586.697,700.0000000000001,complier
8000.0,1,378.617,300.0,always-takers
3400.0,0,772.387,200.0,never-taker
5100.0,0,988.751,200.0,never-taker
5000.0,1,1053.483,700.0,complier
2400.0,0,487.805,700.0,complier
8300.0,1,633.943,300.0,always-takers
12100.0,1,1182.452,300.0,always-takers
12200.0,1,669.376,300.0,always-takers
7300.0,1,555.407,300.0,always-takers
4500.0,0,675.917,699.9999999999999,complier
2500.0,1,295.923,300.0,always-takers
16100.0,1,1199.471,300.0,always-takers
5800.0,1,1597.493,699.9999999999999,complier
3900.0,0,791.279,200.0,never-taker
4800.0,1,536.177,300.0,always-takers
2000.0,1,-274.19500000000005,300.0,always-takers
6000.0,1,1279.422,700.0,complier
13000.0,1,393.486,300.0,always-takers
4600.0,0,683.293,700.0000000000001,complier
11500.0,1,625.961,300.0,always-takers
3700.0,0,511.136,700.0,complier
14900.0,1,395.03700000000003,300.0,always-takers
4000.0,1,394.358,300.0,always-takers
2900.0,0,553.856,700.0,complier
11800.0,1,724.227,300.0,always-takers
3100.0,0,1055.883,200.0,never-taker
6300.0,0,904.209,199.9999999999999,never-taker
7500.0,1,1219.366,700.0,complier
3400.0,0,634.173,700.0,complier
1200.0,0,131.748,700.0,complier
14000.0,1,647.207,300.0,always-takers
5500.0,0,662.377,200.0,never-taker
1700.0,0,-103.265,700.0,complier
5900.0,1,251.539,300.0,always-takers
4700.0,0,260.894,700.0,complier
6200.0,1,1328.932,700.0,complier
4800.0,1,443.14300000000003,300.0,always-takers
4900.0,1,889.768,300.0,always-takers
12300.0,1,704.597,300.0,always-takers
10800.0,1,477.074,300.0,always-takers
6000.0,0,698.041,200.0,never-taker
11900.0,1,1854.438,700.0,complier
5000.0,1,1435.5639999999999,699.9999999999999,complier
4100.0,1,140.214,300.0,always-takers
6100.0,1,317.866,300.0,always-takers
7000.0,1,1014.865,700.0,complier
12500.0,1,679.944,299.99999999999994,always-takers
4800.0,0,906.761,200.0,never-taker
4100.0,1,406.157,300.0,always-takers
6400.0,1,999.258,700.0,complier
9700.0,1,1409.946,699.9999999999999,complier
3700.0,0,691.058,200.0,never-taker
2800.0,0,-119.954,700.0,complier
4400.0,1,462.56600000000003,300.0,always-takers
3500.0,0,422.106,700.0,complier
5900.0,1,375.015,300.0,always-takers
2900.0,0,306.007,700.0,complier
5200.0,1,684.764,300.0,always-takers
7900.0,1,1413.828,700.0,complier
2800.0,0,507.919,200.0,never-taker
3800.0,1,-28.110000000000014,300.0,always-takers
4100.0,1,318.814,300.0,always-takers
5000.0,1,1249.438,700.0000000000001,complier
6400.0,1,560.773,300.0,always-takers
6800.0,1,539.193,300.0,always-takers
2800.0,0,655.787,700.0,complier
9200.0,1,589.793,300.0,always-takers
8800.0,1,472.387,300.0,always-takers
4300.0,0,688.628,200.0,never-taker
7200.0,1,142.697,300.0,always-takers
4600.0,0,801.267,200.0,never-taker
9100.0,1,1519.71,700.0,complier
7200.0,1,1193.237,700.0,complier
5400.0,1,1255.239,700.0,complier
8800.0,1,1619.531,700.0,complier
14800.0,1,2139.681,700.0,complier
14000.0,1,1022.912,300.0,always-takers
8500.0,1,344.972,300.0,always-takers
12400.0,1,2058.694,700.0,complier
6200.0,1,1408.885,700.0,complier
2300.0,1,346.662,300.0,always-takers
4200.0,1,417.415,300.0,always-takers
13700.0,1,923.296,300.0,always-takers
10900.0,1,580.2429999999999,299.99999999999994,always-takers
3100.0,0,342.158,200.0,never-taker
4600.0,1,449.209,300.0,always-takers
5100.0,1,1186.608,700.0,complier
4800.0,1,432.305,300.0,always-takers
8200.0,1,327.4,300.0,always-takers
4500.0,1,197.76600000000002,300.0,always-takers
5700.0,1,1141.521,700.0,complier
2500.0,1,373.568,300.0,always-takers
2900.0,1,801.017,300.00000000000006,always-takers
5100.0,1,942.461,700.0,complier
6100.0,1,214.31,300.0,always-takers
3500.0,0,713.12,699.9999999999999,complier
5100.0,1,1416.1219999999998,699.9999999999999,complier
9800.0,1,1593.095,700.0,complier
4100.0,1,626.887,299.99999999999994,always-takers
9000.0,1,655.299,300.0,always-takers
11400.0,1,1562.2359999999999,699.9999999999999,complier
6700.0,1,104.791,300.0,always-takers
7700.0,1,384.45,300.0,always-takers
7600.0,1,720.404,300.0,always-takers
8900.0,1,480.339,300.0,always-takers
7300.0,1,1514.7440000000001,700.0000000000001,complier
5400.0,1,650.806,300.00000000000006,always-takers
5800.0,1,1317.8049999999998,699.9999999999999,complier
4400.0,1,396.51300000000003,300.0,always-takers
5300.0,1,596.44,300.00000000000006,always-takers
8300.0,1,1265.681,700.0,complier
13200.0,1,1172.781,300.0,always-takers
9100.0,1,1816.081,700.0,complier
3700.0,1,60.82300000000001,300.0,always-takers
7000.0,1,1730.934,700.0,complier
4800.0,0,643.436,200.0,never-taker
5900.0,1,1598.382,700.0000000000001,complier
4800.0,0,545.248,200.0,never-taker
2600.0,1,76.59200000000001,300.0,always-takers
2600.0,1,-3.208000000000027,300.0,always-takers
11200.0,1,373.819,300.0,always-takers
8400.0,1,919.105,300.0,always-takers
5800.0,1,363.263,300.0,always-takers
3500.0,0,259.32,700.0,complier
7700.0,1,1400.733,700.0,complier
6600.0,1,1406.0639999999999,699.9999999999999,complier
4000.0,1,564.14,300.0,always-takers
5900.0,1,1529.047,700.0,complier
4200.0,1,799.3399999999999,299.99999999999994,always-takers
6600.0,0,442.965,199.99999999999994,never-taker
4000.0,0,390.317,700.0,complier
4300.0,0,820.933,200.0,never-taker
9100.0,1,1611.024,699.9999999999999,complier
2300.0,1,274.256,300.0,always-takers
4500.0,0,541.596,700.0,complier
7400.0,1,1323.386,700.0,complier
3700.0,1,44.827,300.0,always-takers
3100.0,1,384.247,300.0,always-takers
5700.0,1,432.972,300.0,always-takers
5100.0,1,267.343,300.0,always-takers
7200.0,1,1288.598,700.0,complier
9200.0,1,575.591,300.0,always-takers
4500.0,0,323.527,700.0,complier
11500.0,1,1594.467,700.0000000000001,complier
8100.0,1,1503.8029999999999,699.9999999999999,complier
4500.0,0,606.206,200.0,never-taker
5000.0,1,199.054,300.0,always-takers
5000.0,1,1714.937,699.9999999999999,complier
9700.0,1,489.18399999999997,300.0,always-takers
5700.0,1,491.435,300.0,always-takers
4400.0,0,1044.286,700.0,complier
3000.0,1,109.369,300.0,always-takers
4900.0,1,767.5889999999999,299.99999999999994,always-takers
8000.0,1,390.847,300.0,always-takers
1800.0,1,-30.098000000000013,300.0,always-takers
9100.0,1,833.109,300.0,always-takers
7300.0,1,300.417,300.0,always-takers
8400.0,1,626.056,300.00000000000006,always-takers
10600.0,1,1232.355,300.0,always-takers
4800.0,0,605.602,699.9999999999999,complier
3400.0,1,38.0,300.0,always-takers
3000.0,0,355.457,200.0,never-taker
6300.0,1,1060.3980000000001,700.0000000000001,complier
5100.0,1,94.584,300.0,always-takers
2000.0,0,462.068,700.0,complier
4300.0,1,685.925,299.99999999999994,always-takers
6300.0,1,1105.2440000000001,700.0000000000001,complier
4100.0,0,661.331,700.0000000000001,complier
4100.0,1,342.314,300.0,always-takers
3700.0,0,481.921,700.0,complier
14600.0,1,835.491,300.0,always-takers
12100.0,1,528.066,300.0,always-takers
6200.0,1,995.5,300.0,always-takers
7800.0,1,556.294,300.0,always-takers
10100.0,1,722.962,300.0,always-takers
12200.0,1,813.66,300.0,always-takers
3500.0,1,442.092,300.0,always-takers
5700.0,1,1200.471,700.0,complier
4900.0,0,393.831,700.0000000000001,complier
9200.0,1,418.296,300.0,always-takers
4800.0,1,121.41499999999999,300.0,always-takers
6600.0,1,1407.204,700.0,complier
8100.0,1,1417.951,700.0,complier
11000.0,1,1060.0720000000001,300.0000000000001,always-takers
7500.0,1,668.837,300.0,always-takers
6700.0,0,778.092,200.0,never-taker
2000.0,1,372.098,300.0,always-takers
7900.0,1,186.372,300.0,always-takers
7600.0,1,78.239,300.0,always-takers
4000.0,1,101.261,300.0,always-takers
9500.0,0,1488.962,200.0,never-taker
6300.0,1,381.507,300.0,always-takers
7000.0,0,1181.6,200.0,never-taker
5300.0,1,495.881,300.0,always-takers
11400.0,1,845.677,300.0,always-takers
1900.0,0,858.911,200.0000000000001,never-taker
4600.0,0,592.598,700.0,complier
5200.0,0,690.301,200.0,never-taker
6600.0,1,446.879,300.0,always-takers
2900.0,1,147.036,300.0,always-takers
7100.0,1,1418.435,700.0,complier
5300.0,0,737.8,200.0,never-taker
3900.0,0,456.781,700.0,complier
6900.0,1,284.266,300.0,always-takers
5600.0,1,405.891,300.0,always-takers
12000.0,1,968.599,300.0,always-takers
5300.0,1,452.75800000000004,300.0,always-takers
10900.0,1,1674.1599999999999,699.9999999999999,complier
5700.0,1,650.6220000000001,300.00000000000006,always-takers
3800.0,0,-256.867,700.0,complier
9100.0,1,1205.413,700.0,complier
6000.0,1,1392.1660000000002,700.0000000000001,complier
10300.0,1,1604.682,700.0,complier
5700.0,1,784.3050000000001,300.00000000000006,always-takers
6000.0,1,924.961,700.0,complier
4800.0,1,494.937,300.0,always-takers
5300.0,1,484.336,300.0,always-takers
6000.0,1,571.111,300.0,always-takers
8300.0,1,1317.774,699.9999999999999,complier
9100.0,1,1338.42,700.0000000000001,complier
9000.0,1,1497.226,700.0000000000001,complier
3600.0,0,540.212,700.0,complier
6700.0,1,704.3820000000001,300.00000000000006,always-takers
11600.0,1,878.904,300.0,always-takers
8900.0,1,1031.074,300.0000000000001,always-takers
5400.0,1,117.435,300.0,always-takers
9600.0,1,599.94,300.00000000000006,always-takers
3100.0,0,820.922,200.0,never-taker
9600.0,1,1417.7,700.0,complier
9300.0,1,1384.406,700.0,complier
2600.0,0,720.782,700.0000000000001,complier
5600.0,1,1548.295,700.0000000000001,complier
7800.0,1,1082.008,700.0,complier
6800.0,1,1302.687,699.9999999999999,complier
6800.0,1,1746.828,700.0,complier
5900.0,1,668.2280000000001,300.00000000000006,always-takers
3500.0,0,825.958,700.0000000000001,complier
