age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
40.7,2430.0,58.0,0,0,1855.36,199.99999999999977,never-taker
42.4,674.0,97.0,1,0,860.41,199.9999999999999,never-taker
42.7,3684.0,458.0,0,0,2276.72,700.0,complier
48.4,4647.0,606.0,0,0,1941.6,700.0,complier
42.2,2945.0,81.0,1,0,1553.7,200.0,never-taker
46.3,7128.0,110.0,1,0,2886.26,200.0,never-taker
41.8,802.0,55.0,1,0,671.44,200.0,never-taker
47.8,3965.0,553.0,1,1,3132.32,700.0,complier
34.5,24213.0,82.0,1,0,9748.34,200.0,never-taker
39.6,1593.0,146.0,1,0,1104.63,200.0,never-taker
45.9,1555.0,57.0,0,0,1247.63,200.0,never-taker
41.3,6847.0,79.0,0,0,3367.98,200.0,never-taker
45.7,4253.0,204.0,1,0,2242.28,200.0,never-taker
43.5,3805.0,56.0,0,0,2388.53,200.0,never-taker
45.8,14930.0,566.0,1,1,6955.47,700.0,complier
44.5,6230.0,242.0,0,0,3378.0,200.0,never-taker
44.7,4634.0,433.0,0,0,2064.96,700.0,complier
48.0,711.0,42.0,0,0,1183.35,200.0,never-taker
45.9,8343.0,16.0,1,0,3957.64,199.99999999999955,never-taker
46.0,699.0,303.0,1,1,1347.96,700.0,complier
42.1,9513.0,329.0,1,1,5341.08,700.0,complier
39.7,2912.0,268.0,0,0,1640.1,700.0,complier
39.4,5036.0,208.0,0,0,1900.31,700.0,complier
45.0,3715.0,292.0,0,0,2781.21,200.0,never-taker
32.2,10989.0,81.0,0,0,5280.41,200.0,never-taker
36.8,983.0,387.0,0,0,1359.75,700.0,complier
38.1,1260.0,44.0,1,0,536.47,200.0,never-taker
41.0,3688.0,542.0,1,1,2595.6,700.0,complier
31.5,790.0,259.0,0,0,739.27,700.0,complier
47.0,5822.0,362.0,1,1,3501.73,700.0,complier
44.4,1596.0,227.0,0,0,1114.16,200.0,never-taker
49.9,15833.0,521.0,0,0,6379.08,700.0,complier
46.2,4168.0,354.0,1,1,2485.27,700.0,complier
46.1,1121.0,46.0,0,0,1618.95,200.0,never-taker
51.0,6417.0,267.0,1,0,3314.69,200.0,never-taker
39.7,10230.0,216.0,1,0,4858.89,200.0,never-taker
36.0,2262.0,53.0,1,0,1302.34,200.0,never-taker
41.1,1613.0,349.0,1,1,1866.24,700.0,complier
38.7,769.0,429.0,0,0,1369.9,700.0,complier
41.0,940.0,47.0,0,0,258.73,200.0,never-taker
37.8,1121.0,343.0,1,1,1380.45,700.0,complier
44.3,7461.0,139.0,0,0,4303.32,200.0,never-taker
44.1,542.0,278.0,1,1,1334.0900000000001,700.0000000000001,complier
41.9,1117.0,636.0,1,1,1961.85,700.0,complier
43.2,4007.0,127.0,0,0,2465.51,200.0,never-taker
41.4,6096.0,250.0,0,0,2930.4,700.0,complier
45.0,3637.0,591.0,1,1,2441.9,700.0,complier
42.3,1900.0,159.0,0,0,1198.71,200.0,never-taker
40.9,3860.0,108.0,0,0,1855.82,199.99999999999977,never-taker
45.7,790.0,195.0,1,0,874.66,199.9999999999999,never-taker
47.0,2472.0,536.0,0,0,1444.12,700.0,complier
47.3,4490.0,275.0,0,0,2385.53,700.0,complier
38.0,7584.0,98.0,0,0,3385.71,200.0,never-taker
39.9,825.0,286.0,1,1,1253.92,700.0000000000001,complier
35.2,2179.0,70.0,0,0,1842.63,200.0,never-taker
41.0,1266.0,409.0,0,0,1072.78,700.0,complier
43.7,6838.0,360.0,0,0,2995.86,700.0,complier
41.5,4237.0,307.0,0,0,1789.82,699.9999999999998,complier
49.7,665.0,44.0,0,0,437.52,200.0,never-taker
40.4,13428.0,130.0,0,0,5905.8,200.0,never-taker
37.6,2054.0,541.0,1,1,2240.62,700.0,complier
44.3,5148.0,114.0,1,0,2385.85,200.0,never-taker
42.6,5614.0,151.0,0,0,3330.59,200.0,never-taker
44.2,666.0,703.0,0,0,1010.8,700.0,complier
43.2,6900.0,310.0,0,0,2679.11,700.0,complier
43.0,9335.0,16.0,1,0,4972.47,200.0,never-taker
33.5,9717.0,521.0,0,0,4644.65,700.0,complier
39.1,2425.0,260.0,1,0,1910.44,200.0,never-taker
39.6,2058.0,244.0,1,0,1767.23,200.0,never-taker
40.6,959.0,49.0,0,0,862.8,200.0,never-taker
40.2,4523.0,436.0,1,1,2724.26,700.0000000000002,complier
43.7,6924.0,270.0,1,0,3537.3,200.0,never-taker
44.4,3602.0,90.0,1,0,2469.01,200.0,never-taker
37.5,2437.0,84.0,1,0,1518.26,200.0,never-taker
44.7,5353.0,14.0,1,0,2536.04,200.0,never-taker
44.3,2763.0,10.0,0,0,1735.64,200.0,never-taker
43.9,1830.0,149.0,0,0,820.63,200.0,never-taker
36.3,11296.0,287.0,1,1,6024.45,700.0,complier
43.8,2712.0,127.0,1,0,1253.77,200.0,never-taker
42.3,9229.0,700.0,1,1,4892.08,700.0,complier
45.8,2267.0,27.0,0,0,1240.87,200.0,never-taker
49.1,8661.0,665.0,0,0,3736.1,700.0000000000005,complier
48.4,5335.0,721.0,1,1,3445.62,700.0,complier
42.5,9215.0,377.0,1,1,4226.9,699.9999999999995,complier
42.0,1853.0,161.0,1,0,1378.38,200.0,never-taker
44.5,4721.0,534.0,1,1,2980.43,700.0,complier
37.5,964.0,505.0,1,1,2242.69,700.0,complier
36.2,4414.0,529.0,1,1,3483.22,700.0,complier
40.1,6241.0,130.0,0,0,3589.3,200.0,never-taker
46.9,14561.0,377.0,1,1,7165.56,700.0,complier
40.7,1631.0,385.0,0,0,1100.41,700.0,complier
48.0,1086.0,25.0,1,0,1215.49,200.0,never-taker
30.8,841.0,66.0,1,0,612.27,200.0,never-taker
35.7,1559.0,33.0,0,0,558.4,200.0,never-taker
41.5,15584.0,309.0,0,0,6705.65,700.0,complier
45.6,5121.0,58.0,0,0,2218.29,200.0,never-taker
41.7,2165.0,408.0,1,1,2043.28,700.0,complier
41.6,1036.0,63.0,0,0,1041.47,200.0,never-taker
41.5,7424.0,59.0,0,0,2914.83,200.0,never-taker
34.9,3190.0,285.0,1,0,2228.76,200.0,never-taker
46.6,8316.0,293.0,1,0,4074.89,199.99999999999955,never-taker
39.3,2294.0,226.0,1,0,1846.1,200.0,never-taker
46.4,2272.0,281.0,0,0,1839.0,200.0,never-taker
41.7,1679.0,310.0,1,1,1817.36,700.0,complier
46.3,12789.0,809.0,0,0,5937.28,700.0,complier
43.4,1713.0,137.0,1,0,1320.29,200.0,never-taker
41.6,9408.0,349.0,0,0,4096.44,700.0,complier
42.9,6243.0,210.0,0,0,3196.98,200.0,never-taker
36.1,1658.0,23.0,0,0,1054.43,200.0,never-taker
42.0,2055.0,49.0,1,0,1248.78,200.0,never-taker
48.9,4056.0,16.0,1,0,2315.86,200.0,never-taker
47.2,6133.0,130.0,0,0,3274.53,200.0,never-taker
38.1,5454.0,169.0,1,0,2447.29,200.0,never-taker
44.0,1344.0,118.0,0,0,879.1,199.9999999999999,never-taker
43.0,1271.0,60.0,1,0,1078.13,200.0,never-taker
45.3,18481.0,151.0,0,0,8069.16,200.0,never-taker
42.4,10494.0,156.0,1,0,5363.92,200.0,never-taker
41.1,7612.0,36.0,0,0,3830.58,200.0,never-taker
47.3,5381.0,33.0,0,0,3389.26,200.0,never-taker
42.9,5109.0,209.0,0,0,2642.2,200.0,never-taker
47.0,2668.0,143.0,0,0,1411.85,200.0,never-taker
45.9,1795.0,257.0,0,0,2013.22,200.00000000000023,never-taker
40.7,4716.0,200.0,0,0,2567.8,200.0,never-taker
41.3,960.0,491.0,1,1,1225.24,700.0,complier
49.7,1290.0,52.0,0,0,1185.02,200.0,never-taker
42.8,3355.0,203.0,1,0,2360.13,200.0,never-taker
39.0,1503.0,23.0,0,0,1257.62,200.0,never-taker
37.2,1340.0,349.0,1,1,1808.45,700.0,complier
45.9,5205.0,65.0,1,0,2748.23,200.0,never-taker
42.6,2321.0,239.0,0,0,1628.16,699.9999999999998,complier
38.8,766.0,120.0,0,0,1331.35,200.0,never-taker
44.7,2153.0,204.0,0,0,1330.09,200.0,never-taker
42.6,2437.0,44.0,1,0,1330.33,200.0,never-taker
35.4,4068.0,610.0,1,1,2411.55,700.0000000000002,complier
44.4,6716.0,45.0,1,0,3721.83,200.0,never-taker
47.3,4773.0,136.0,0,0,2419.81,200.0,never-taker
52.2,5623.0,524.0,0,0,3443.65,699.9999999999995,complier
42.1,3794.0,23.0,0,0,1953.36,199.99999999999977,never-taker
42.9,1657.0,131.0,1,0,1241.94,200.0,never-taker
48.4,1148.0,36.0,1,0,569.86,200.0,never-taker
42.7,16258.0,103.0,0,0,7061.39,200.0,never-taker
43.1,4852.0,139.0,1,0,3072.21,200.0,never-taker
39.5,6028.0,228.0,1,0,3207.99,200.0,never-taker
36.4,1468.0,240.0,0,0,1356.2,200.0,never-taker
45.7,1671.0,314.0,1,1,1666.88,700.0000000000001,complier
36.9,10872.0,157.0,0,0,4971.95,200.0,never-taker
46.6,1457.0,296.0,0,0,1483.97,200.0,never-taker
38.8,1404.0,25.0,0,0,744.1,200.0,never-taker
43.1,533.0,109.0,1,0,1083.53,200.0,never-taker
40.5,8566.0,216.0,0,0,3928.38,200.0,never-taker
46.7,5042.0,204.0,0,0,2844.23,200.0,never-taker
43.2,2581.0,401.0,0,0,1994.47,700.0000000000002,complier
49.8,1675.0,360.0,0,0,1070.62,700.0,complier
37.7,8077.0,84.0,1,0,4043.79,200.0,never-taker
43.7,4788.0,156.0,0,0,2592.46,200.0,never-taker
42.2,2499.0,252.0,1,1,1899.14,700.0,complier
43.1,9606.0,189.0,0,0,4332.87,700.0,complier
48.4,660.0,70.0,1,0,1110.01,200.0,never-taker
44.3,547.0,60.0,0,0,650.36,200.0,never-taker
37.4,4190.0,41.0,0,0,2015.74,199.99999999999977,never-taker
44.1,614.0,308.0,1,0,1309.05,200.0,never-taker
40.3,624.0,74.0,0,0,911.77,200.0,never-taker
40.1,1469.0,84.0,1,0,1181.17,200.0,never-taker
46.2,1160.0,105.0,1,0,976.32,200.0000000000001,never-taker
39.6,8522.0,96.0,1,0,3836.85,200.0,never-taker
40.5,3422.0,1.0,1,0,2270.73,200.0,never-taker
42.1,2837.0,14.0,0,0,1095.93,200.0,never-taker
45.8,10619.0,158.0,0,0,5001.94,200.0,never-taker
44.3,4913.0,542.0,0,0,2059.28,700.0,complier
41.1,9013.0,504.0,1,1,5097.15,700.0,complier
40.9,2178.0,116.0,0,0,1431.92,200.0,never-taker
37.4,1509.0,29.0,0,0,1565.81,200.0,never-taker
39.0,8927.0,81.0,0,0,3567.85,200.0,never-taker
39.4,900.0,128.0,0,0,1174.08,200.0,never-taker
41.4,651.0,136.0,0,0,660.91,200.0,never-taker
49.9,3162.0,213.0,1,0,2342.15,200.0,never-taker
39.3,2587.0,14.0,1,0,1192.7,200.0,never-taker
40.8,19930.0,341.0,0,0,8601.47,700.0,complier
33.8,2805.0,139.0,1,0,2482.8,200.0,never-taker
44.4,4045.0,11.0,0,0,2732.61,200.0,never-taker
35.7,1628.0,73.0,0,0,1518.58,200.0,never-taker
38.4,6299.0,214.0,1,1,3694.21,700.0,complier
46.2,1231.0,453.0,1,1,2163.2799999999997,699.9999999999998,complier
33.6,3565.0,246.0,0,0,1503.85,700.0,complier
42.4,1766.0,132.0,1,0,1586.7,200.0,never-taker
45.2,8907.0,39.0,1,0,3959.56,199.99999999999955,never-taker
48.1,2471.0,307.0,0,0,1536.61,699.9999999999998,complier
38.3,743.0,115.0,0,0,1131.37,200.0,never-taker
39.5,4314.0,444.0,0,0,2152.9,700.0,complier
49.2,3485.0,607.0,1,1,2434.7200000000003,700.0000000000002,complier
41.9,4722.0,371.0,0,0,3152.89,700.0,complier
39.1,4764.0,290.0,0,0,2178.22,700.0,complier
39.1,3068.0,111.0,1,0,2619.1,200.0,never-taker
38.1,5928.0,20.0,1,0,3054.48,200.0,never-taker
40.2,2908.0,461.0,0,0,1244.64,700.0,complier
46.4,7682.0,323.0,1,0,4166.96,200.0,never-taker
45.6,561.0,318.0,1,1,1510.0900000000001,700.0000000000001,complier
37.3,2315.0,75.0,0,0,2146.26,200.0,never-taker
42.9,574.0,282.0,1,0,986.89,199.9999999999999,never-taker
40.4,9582.0,289.0,0,0,5163.89,200.0,never-taker
45.1,3216.0,181.0,0,0,1751.01,200.0,never-taker
41.4,3190.0,377.0,0,0,1882.05,700.0000000000002,complier
43.5,3426.0,123.0,0,0,1334.37,200.0,never-taker
41.4,4058.0,286.0,1,0,2287.81,200.0,never-taker
33.3,12971.0,438.0,0,0,5660.26,700.0,complier
42.2,1954.0,208.0,1,0,1631.8,200.0,never-taker
36.9,1571.0,68.0,1,0,809.69,200.0,never-taker
45.0,765.0,349.0,0,0,563.13,700.0000000000001,complier
39.3,1549.0,132.0,0,0,816.73,200.0,never-taker
39.6,2548.0,22.0,0,0,2187.17,200.0,never-taker
42.0,3148.0,143.0,0,0,2529.08,200.0,never-taker
44.3,7232.0,377.0,1,1,3846.89,700.0,complier
41.3,4450.0,299.0,0,0,1891.77,700.0,complier
48.6,14618.0,263.0,1,0,6950.31,200.0,never-taker
48.6,10409.0,648.0,0,0,4565.69,700.0,complier
48.9,6919.0,197.0,1,0,3085.98,200.0,never-taker
41.1,7323.0,171.0,0,0,3490.25,200.0,never-taker
36.1,8065.0,204.0,0,0,3509.56,699.9999999999995,complier
46.9,764.0,60.0,1,0,631.12,200.0,never-taker
40.3,7886.0,93.0,0,0,3711.75,200.0,never-taker
42.2,650.0,145.0,1,0,800.26,200.0,never-taker
44.5,2117.0,524.0,1,1,1863.0,700.0,complier
35.6,740.0,238.0,1,0,1100.65,200.0,never-taker
48.5,1289.0,152.0,1,0,1212.8,200.0,never-taker
45.5,936.0,461.0,0,0,1033.42,700.0,complier
43.4,1375.0,347.0,1,1,1825.98,700.0,complier
45.6,568.0,27.0,1,0,867.57,200.0000000000001,never-taker
44.2,5877.0,531.0,0,0,2984.53,700.0,complier
42.5,6606.0,676.0,0,0,3266.36,700.0,complier
40.8,849.0,39.0,0,0,1552.41,200.0,never-taker
39.0,4287.0,52.0,1,0,2180.25,200.0,never-taker
43.1,14983.0,341.0,1,1,7070.05,700.0,complier
43.4,3868.0,367.0,0,0,2555.28,700.0,complier
46.3,1314.0,342.0,1,0,1526.26,200.0,never-taker
42.8,1980.0,30.0,0,0,1824.04,200.0,never-taker
38.6,6432.0,51.0,1,0,2523.99,200.0,never-taker
35.7,4565.0,540.0,0,0,2653.8,700.0,complier
41.5,1963.0,379.0,1,1,2469.31,700.0,complier
41.9,957.0,42.0,0,0,1853.4,200.0,never-taker
41.6,9429.0,511.0,1,1,4852.65,700.0,complier
35.9,630.0,523.0,0,0,470.97,700.0,complier
46.3,13559.0,196.0,1,0,6580.07,200.0,never-taker
46.3,6945.0,11.0,0,0,3368.9,200.0,never-taker
38.7,15344.0,69.0,0,0,6528.49,200.0,never-taker
45.2,787.0,102.0,1,0,790.12,200.0,never-taker
45.8,10093.0,153.0,1,0,4910.9,200.0,never-taker
42.2,1125.0,147.0,1,0,517.42,200.0,never-taker
38.2,8257.0,428.0,1,1,4333.65,699.9999999999995,complier
48.5,1617.0,171.0,1,0,1275.06,200.0,never-taker
43.5,2849.0,68.0,0,0,2045.98,200.0,never-taker
41.0,1630.0,491.0,0,0,1224.21,700.0,complier
45.1,1016.0,365.0,0,0,1324.19,700.0,complier
48.5,952.0,267.0,1,0,1256.38,200.0,never-taker
40.0,3114.0,58.0,0,0,1980.25,200.0,never-taker
44.8,2348.0,367.0,0,0,1408.25,700.0,complier
49.8,11418.0,191.0,0,0,5299.32,200.0,never-taker
37.5,5772.0,24.0,1,0,3117.14,200.0,never-taker
39.8,1230.0,389.0,0,0,1223.24,700.0,complier
39.6,4724.0,483.0,1,1,3769.31,700.0,complier
41.4,2215.0,75.0,1,0,926.97,200.0,never-taker
41.2,4411.0,94.0,0,0,2569.34,200.0,never-taker
43.2,863.0,461.0,0,0,740.31,700.0,complier
38.7,5823.0,427.0,1,1,3266.55,700.0,complier
39.5,5528.0,560.0,0,0,2472.18,700.0,complier
43.2,8212.0,568.0,1,1,4935.44,700.0,complier
42.6,1465.0,302.0,1,0,1482.39,200.0,never-taker
45.5,2862.0,168.0,0,0,1508.04,200.0,never-taker
43.6,18704.0,189.0,1,1,8262.04,700.0000000000009,complier
45.1,5852.0,617.0,0,0,2804.56,700.0,complier
37.4,3755.0,33.0,0,0,1756.57,200.0,never-taker
40.5,1845.0,593.0,0,0,899.33,699.9999999999999,complier
49.4,2233.0,198.0,1,0,1934.28,199.99999999999977,never-taker
43.6,11274.0,360.0,0,0,4545.84,700.0,complier
45.0,4655.0,643.0,1,1,3358.24,700.0,complier
43.1,4458.0,83.0,1,0,2833.52,200.0,never-taker
43.7,4527.0,318.0,1,1,3038.15,700.0,complier
41.1,13716.0,55.0,0,0,6557.33,200.0,never-taker
56.3,5054.0,149.0,1,0,2585.32,200.0,never-taker
40.4,1454.0,354.0,0,0,422.53,700.0,complier
41.8,4331.0,452.0,1,1,3281.48,700.0,complier
32.3,2699.0,44.0,0,0,2047.31,200.0,never-taker
46.4,4713.0,370.0,0,0,2159.25,700.0,complier
39.8,11591.0,491.0,0,0,5519.55,700.0,complier
41.8,7166.0,752.0,1,1,4030.42,700.0,complier
39.9,4702.0,428.0,0,0,2006.46,700.0,complier
41.4,4789.0,242.0,0,0,2282.74,700.0,complier
40.9,18856.0,38.0,1,0,7587.77,200.0,never-taker
41.8,3973.0,653.0,1,1,3056.53,700.0,complier
41.8,639.0,41.0,0,0,991.39,199.9999999999999,never-taker
41.4,1289.0,227.0,0,0,1321.54,200.0,never-taker
41.3,681.0,401.0,0,0,433.23,700.0,complier
47.2,14564.0,107.0,0,0,6986.63,200.0,never-taker
45.5,4350.0,212.0,1,0,2752.5,200.0,never-taker
45.5,3259.0,75.0,0,0,1847.47,200.0,never-taker
39.1,8805.0,131.0,0,0,3969.98,199.99999999999955,never-taker
47.0,1314.0,746.0,0,0,1598.76,700.0000000000002,complier
46.5,7714.0,477.0,0,0,3874.59,700.0,complier
39.8,2616.0,563.0,0,0,1086.96,700.0,complier
48.1,3720.0,163.0,0,0,2172.38,200.0,never-taker
39.3,1496.0,327.0,0,0,995.22,700.0,complier
34.6,1684.0,329.0,0,0,858.07,700.0000000000001,complier
46.4,3892.0,170.0,0,0,1813.14,200.0,never-taker
41.5,2658.0,130.0,0,0,1918.85,200.0,never-taker
45.9,3365.0,46.0,0,0,1970.4,200.0,never-taker
39.0,14458.0,66.0,0,0,5770.75,200.0,never-taker
37.0,2216.0,254.0,0,0,1859.98,200.0,never-taker
46.9,2805.0,167.0,0,0,1628.91,200.0,never-taker
36.4,945.0,175.0,0,0,283.23,700.0,complier
35.8,9126.0,34.0,1,0,4617.85,200.0,never-taker
34.3,2745.0,163.0,0,0,2028.12,200.0,never-taker
30.8,5804.0,219.0,0,0,2714.94,700.0,complier
37.8,3960.0,279.0,1,1,2514.74,699.9999999999998,complier
33.3,565.0,420.0,0,0,476.62,699.9999999999999,complier
41.9,4254.0,234.0,1,1,2626.77,700.0,complier
33.1,4202.0,47.0,1,0,2689.18,200.0,never-taker
37.6,5552.0,100.0,1,0,3066.04,200.0,never-taker
51.3,3201.0,130.0,1,0,1645.06,200.0,never-taker
43.4,2022.0,393.0,1,1,2394.01,700.0000000000002,complier
42.2,10872.0,531.0,0,0,5070.93,700.0,complier
35.5,9372.0,201.0,1,0,4167.05,200.0,never-taker
41.0,645.0,428.0,0,0,1069.79,700.0,complier
42.2,7593.0,359.0,1,1,4474.17,700.0,complier
35.6,3466.0,527.0,1,1,2054.62,700.0,complier
42.5,1815.0,22.0,0,0,1382.15,200.0,never-taker
46.8,5896.0,346.0,0,0,3099.03,700.0,complier
40.6,2992.0,280.0,1,0,1936.19,200.0,never-taker
41.2,7493.0,4.0,1,0,3337.19,200.0,never-taker
33.8,3380.0,228.0,0,0,1685.92,700.0,complier
36.4,1353.0,37.0,0,0,1497.05,200.0,never-taker
46.2,5191.0,151.0,1,0,3351.46,200.0,never-taker
39.4,4964.0,796.0,1,1,3138.22,700.0,complier
38.3,4561.0,54.0,0,0,1881.31,200.0,never-taker
39.2,7414.0,129.0,0,0,3236.33,200.0,never-taker
41.8,8738.0,191.0,1,1,4577.4,699.9999999999995,complier
37.4,1444.0,204.0,0,0,728.49,200.0,never-taker
42.5,5706.0,528.0,0,0,2851.07,700.0,complier
36.6,12600.0,742.0,1,1,5981.92,700.0,complier
45.1,670.0,116.0,0,0,960.08,199.9999999999999,never-taker
37.8,893.0,202.0,1,0,1125.99,200.0,never-taker
47.3,519.0,748.0,0,0,843.1,699.9999999999999,complier
42.0,5226.0,103.0,0,0,2961.45,200.0,never-taker
38.6,4443.0,432.0,1,1,2928.38,700.0,complier
45.6,12094.0,170.0,0,0,5843.85,200.0,never-taker
36.5,2522.0,50.0,0,0,1053.33,200.0,never-taker
39.8,701.0,217.0,1,0,835.66,199.9999999999999,never-taker
42.0,5188.0,352.0,1,1,3622.51,700.0,complier
41.5,7124.0,225.0,1,0,4008.53,200.00000000000045,never-taker
34.0,8359.0,482.0,0,0,3630.03,700.0000000000005,complier
38.3,1473.0,180.0,1,0,726.55,200.0,never-taker
42.7,2506.0,13.0,1,0,1980.19,200.0,never-taker
36.7,5814.0,113.0,1,0,3116.95,200.0,never-taker
47.1,4428.0,84.0,0,0,1823.34,200.0,never-taker
44.0,2796.0,246.0,0,0,1822.11,699.9999999999998,complier
39.9,1059.0,290.0,1,1,2054.46,700.0,complier
41.1,3464.0,90.0,1,0,1673.85,200.0,never-taker
49.4,9281.0,192.0,1,0,4099.98,200.0,never-taker
45.7,5576.0,79.0,0,0,3105.12,200.0,never-taker
43.5,6598.0,369.0,1,1,3842.06,700.0,complier
36.3,1062.0,45.0,0,0,1363.72,200.0,never-taker
48.5,6352.0,6.0,0,0,2699.94,200.0,never-taker
46.2,696.0,486.0,0,0,966.72,700.0,complier
41.4,3413.0,34.0,0,0,2584.91,200.0,never-taker
39.8,4753.0,160.0,1,0,2375.55,200.0,never-taker
41.2,825.0,21.0,0,0,1254.03,200.0,never-taker
37.2,1139.0,527.0,0,0,20.54,700.0,complier
40.1,3337.0,623.0,0,0,1387.17,700.0,complier
45.1,3564.0,149.0,1,0,2199.8,200.0,never-taker
34.8,3942.0,124.0,1,0,2327.1,200.0,never-taker
40.7,11164.0,93.0,0,0,5356.07,200.0,never-taker
42.5,1153.0,107.0,0,0,714.57,200.0,never-taker
42.4,7522.0,349.0,0,0,3531.12,700.0,complier
37.3,840.0,113.0,1,0,406.82,199.99999999999994,never-taker
37.3,1180.0,267.0,0,0,399.04,700.0,complier
46.4,2040.0,306.0,1,1,2258.51,700.0000000000002,complier
37.1,3709.0,24.0,0,0,2183.47,200.0,never-taker
46.0,10152.0,246.0,1,1,4877.04,700.0,complier
40.1,13154.0,78.0,1,0,6183.22,200.0,never-taker
46.3,1622.0,64.0,1,0,1189.75,200.0,never-taker
40.3,3768.0,424.0,1,1,3467.15,700.0,complier
37.3,4349.0,123.0,0,0,2093.83,200.0,never-taker
45.4,4086.0,153.0,0,0,1983.3,200.00000000000023,never-taker
41.9,2340.0,668.0,0,0,1973.62,700.0,complier
47.8,3016.0,376.0,0,0,1278.97,700.0,complier
45.6,2557.0,187.0,0,0,1047.09,200.0,never-taker
41.1,5480.0,106.0,0,0,3294.08,200.0,never-taker
40.2,1461.0,304.0,0,0,1021.21,700.0,complier
42.1,1586.0,95.0,0,0,695.7,200.0,never-taker
42.8,4336.0,218.0,1,0,3035.6,200.0,never-taker
38.5,17187.0,327.0,0,0,7724.26,700.0,complier
45.4,8527.0,633.0,0,0,4154.64,700.0,complier
40.4,6979.0,515.0,1,1,3791.36,700.0,complier
40.3,2768.0,374.0,0,0,1250.36,700.0,complier
39.8,952.0,23.0,1,0,1536.92,200.0,never-taker
42.9,4963.0,209.0,1,0,2291.79,200.0,never-taker
39.2,7207.0,353.0,0,0,3676.33,700.0,complier
42.5,16147.0,52.0,0,0,6847.24,200.0,never-taker
53.1,8724.0,383.0,1,1,5336.73,700.0,complier
41.8,1266.0,94.0,0,0,1525.71,200.0,never-taker
40.3,7422.0,182.0,1,0,3575.52,200.0,never-taker
35.3,3472.0,67.0,1,0,1713.79,200.0,never-taker
42.2,997.0,222.0,0,0,1273.78,200.0,never-taker
37.6,3927.0,77.0,0,0,2351.0,200.0,never-taker
40.5,5313.0,24.0,0,0,2519.78,200.0,never-taker
42.6,6538.0,568.0,0,0,2917.36,700.0,complier
35.1,3462.0,194.0,0,0,1574.13,700.0,complier
42.6,4712.0,224.0,1,0,3005.16,200.0,never-taker
43.2,11077.0,74.0,0,0,5036.43,200.0,never-taker
36.8,2660.0,121.0,0,0,1375.94,200.0,never-taker
40.4,2647.0,264.0,1,1,2204.24,699.9999999999998,complier
34.7,885.0,750.0,0,0,400.09,700.0,complier
48.3,11282.0,120.0,0,0,5743.16,200.0,never-taker
43.3,1235.0,12.0,1,0,1155.05,200.0,never-taker
41.3,2565.0,11.0,1,0,1373.75,200.0,never-taker
41.3,9896.0,212.0,0,0,4657.03,200.0,never-taker
46.5,15295.0,367.0,1,1,6934.75,700.0,complier
41.6,1408.0,226.0,0,0,713.75,700.0,complier
43.3,860.0,573.0,1,1,1378.48,700.0,complier
48.1,2350.0,80.0,1,0,1885.22,200.00000000000023,never-taker
40.6,7756.0,341.0,1,1,4654.02,700.0000000000005,complier
37.6,1693.0,233.0,0,0,1153.57,700.0,complier
38.7,1727.0,153.0,1,0,1490.88,200.0,never-taker
47.7,2238.0,664.0,1,1,1894.74,700.0,complier
42.4,5618.0,62.0,0,0,2906.68,200.0,never-taker
40.0,2286.0,121.0,0,0,1928.1,200.0,never-taker
45.9,7939.0,346.0,1,1,4572.54,700.0,complier
46.0,1259.0,42.0,1,0,698.41,200.0,never-taker
40.1,2268.0,341.0,0,0,1621.47,700.0000000000002,complier
38.1,8080.0,684.0,0,0,3185.1,700.0,complier
35.7,2347.0,809.0,0,0,1271.22,700.0,complier
34.8,5298.0,234.0,1,1,2603.41,699.9999999999998,complier
40.9,7593.0,268.0,0,0,3637.97,699.9999999999995,complier
38.4,4142.0,295.0,1,1,2914.65,700.0,complier
49.4,4328.0,220.0,0,0,2530.2,200.0,never-taker
42.2,4572.0,379.0,0,0,2409.06,700.0,complier
34.2,4937.0,69.0,0,0,2362.43,200.0,never-taker
47.7,22327.0,115.0,1,0,8967.66,200.0,never-taker
42.6,1378.0,338.0,1,1,1958.79,700.0,complier
44.8,7297.0,475.0,0,0,3814.45,700.0,complier
44.7,3233.0,450.0,0,0,2095.12,700.0,complier
43.2,10381.0,96.0,1,0,4164.94,200.0,never-taker
44.1,952.0,62.0,1,0,631.14,200.0,never-taker
43.0,3024.0,39.0,0,0,2097.79,200.0,never-taker
37.6,1531.0,613.0,1,1,2110.24,699.9999999999998,complier
43.5,515.0,215.0,0,0,1214.14,200.0,never-taker
46.1,559.0,423.0,0,0,595.26,700.0,complier
41.2,1701.0,207.0,0,0,1034.27,700.0,complier
44.2,13474.0,276.0,1,1,6111.52,700.0,complier
43.7,5753.0,183.0,1,0,2811.71,200.0,never-taker
49.3,2095.0,496.0,1,1,2655.31,700.0,complier
41.0,3472.0,201.0,0,0,1596.5,700.0,complier
40.8,9988.0,5.0,1,0,4003.92,200.0,never-taker
41.5,8398.0,433.0,0,0,4307.42,700.0,complier
41.6,1223.0,92.0,0,0,1394.06,200.0,never-taker
32.9,918.0,28.0,1,0,789.59,200.0,never-taker
39.4,4976.0,72.0,1,0,3041.1,200.0,never-taker
43.2,1200.0,442.0,0,0,526.94,700.0,complier
42.0,5884.0,152.0,1,0,2376.85,200.0,never-taker
38.8,1387.0,272.0,1,0,1158.52,200.0,never-taker
