wage,educ,exper,married,credit_score1,credit_score2,credit_limit,default
1070.0,13,6,1,552.0,321.0,3200.0,0
780.0,13,1,1,259.0,339.0,2300.0,0
990.0,13,14,1,638.0,500.0,3800.0,0
630.0,15,8,1,414.0,268.0,800.0,0
630.0,12,15,1,379.0,393.0,1900.0,0
1460.0,16,8,1,397.0,536.0,2800.0,0
940.0,12,15,1,379.0,464.0,2800.0,0
660.0,12,7,1,379.0,500.0,2500.0,0
1020.0,18,8,1,569.0,607.0,3600.0,0
760.0,16,5,1,345.0,536.0,900.0,0
1670.0,15,8,1,483.0,536.0,4900.0,0
760.0,13,9,0,345.0,571.0,1000.0,0
950.0,16,8,1,500.0,321.0,3500.0,0
1570.0,15,8,0,534.0,625.0,3600.0,0
2440.0,18,12,1,810.0,607.0,4600.0,0
1110.0,10,15,1,534.0,429.0,3500.0,1
810.0,12,11,1,586.0,536.0,2500.0,0
680.0,14,5,1,414.0,357.0,1900.0,0
730.0,16,6,1,466.0,536.0,2900.0,0
400.0,12,11,1,483.0,500.0,2200.0,0
1090.0,12,17,1,534.0,429.0,2500.0,0
1090.0,16,9,1,500.0,643.0,1000.0,0
470.0,12,16,0,328.0,554.0,1700.0,0
1010.0,12,11,1,569.0,429.0,1700.0,0
1770.0,12,10,0,534.0,375.0,6100.0,1
880.0,12,16,1,448.0,607.0,3000.0,0
1700.0,12,16,1,707.0,464.0,3300.0,0
1350.0,12,14,1,603.0,518.0,5000.0,0
820.0,12,8,1,466.0,393.0,3600.0,0
1160.0,14,6,1,362.0,625.0,900.0,0
1400.0,12,14,1,603.0,536.0,5200.0,0
1260.0,13,10,1,466.0,607.0,6500.0,0
870.0,16,10,1,483.0,429.0,2600.0,0
1340.0,18,7,1,500.0,679.0,2100.0,0
660.0,12,4,0,431.0,304.0,3500.0,0
620.0,12,14,0,431.0,429.0,2000.0,0
940.0,14,6,1,500.0,464.0,2700.0,0
750.0,13,10,1,310.0,446.0,2200.0,0
1140.0,13,11,1,431.0,661.0,3500.0,0
1250.0,12,14,1,517.0,768.0,3500.0,0
740.0,12,9,1,397.0,500.0,800.0,1
840.0,14,6,1,414.0,375.0,2800.0,1
610.0,13,5,1,310.0,482.0,200.0,0
1260.0,14,14,1,603.0,589.0,1600.0,0
1160.0,18,7,1,500.0,500.0,3600.0,0
670.0,11,13,0,379.0,375.0,2700.0,1
840.0,18,8,0,310.0,661.0,600.0,0
1230.0,16,12,1,483.0,571.0,4200.0,1
760.0,16,9,1,362.0,536.0,1100.0,0
1080.0,14,6,1,345.0,518.0,2700.0,0
940.0,12,15,1,466.0,607.0,2800.0,0
850.0,13,9,1,190.0,429.0,1500.0,0
2760.0,13,12,1,810.0,911.0,6300.0,0
830.0,14,12,1,448.0,393.0,2700.0,0
1590.0,13,13,1,517.0,518.0,5100.0,0
720.0,12,15,1,293.0,625.0,1200.0,0
1150.0,13,12,1,569.0,482.0,4300.0,0
1140.0,12,12,1,483.0,625.0,3300.0,0
650.0,12,9,1,500.0,482.0,1100.0,0
1390.0,12,13,1,707.0,518.0,3100.0,0
1040.0,12,18,1,638.0,393.0,2200.0,0
1450.0,16,14,1,483.0,589.0,3600.0,0
470.0,11,12,1,241.0,214.0,1300.0,0
810.0,12,11,1,345.0,482.0,1800.0,0
1330.0,13,13,1,552.0,643.0,3400.0,0
1060.0,12,17,1,466.0,500.0,3000.0,0
450.0,18,11,0,379.0,500.0,2500.0,0
2340.0,16,17,1,672.0,661.0,7500.0,0
1000.0,13,15,1,466.0,429.0,5600.0,0
1900.0,17,10,1,621.0,589.0,4700.0,0
1020.0,9,17,1,638.0,679.0,2800.0,1
1180.0,15,11,1,362.0,571.0,2600.0,0
690.0,15,14,1,379.0,554.0,3300.0,0
1120.0,9,22,1,638.0,411.0,3300.0,0
510.0,14,6,1,362.0,571.0,1400.0,0
810.0,12,20,1,397.0,446.0,3100.0,0
730.0,13,10,1,276.0,429.0,1500.0,0
1180.0,16,5,1,569.0,607.0,3600.0,0
1240.0,13,10,1,603.0,482.0,5300.0,0
1240.0,12,11,1,483.0,429.0,3000.0,0
1990.0,12,16,1,500.0,482.0,5400.0,0
670.0,14,6,1,621.0,375.0,2000.0,0
2450.0,18,12,1,672.0,643.0,5400.0,0
1120.0,12,15,1,534.0,357.0,4600.0,0
1290.0,17,8,1,655.0,571.0,2400.0,0
1050.0,14,9,1,397.0,321.0,3300.0,0
840.0,12,16,1,500.0,589.0,3900.0,0
1020.0,12,19,1,466.0,518.0,2500.0,1
700.0,15,16,1,345.0,536.0,1700.0,0
1330.0,16,8,1,552.0,500.0,3700.0,0
740.0,14,5,1,379.0,446.0,1500.0,0
980.0,12,9,1,431.0,482.0,2100.0,0
990.0,12,19,1,586.0,482.0,2800.0,0
1630.0,17,15,1,603.0,464.0,4400.0,0
1000.0,12,16,1,448.0,482.0,2600.0,0
920.0,16,8,1,431.0,500.0,4200.0,0
560.0,17,5,1,345.0,429.0,2300.0,1
1300.0,12,11,1,483.0,393.0,700.0,1
1150.0,12,11,1,500.0,393.0,3500.0,0
1510.0,16,9,1,483.0,554.0,3300.0,0
800.0,13,14,1,448.0,464.0,1000.0,0
1780.0,18,10,1,638.0,679.0,5100.0,0
1080.0,16,8,1,500.0,589.0,1700.0,0
1060.0,12,11,1,483.0,554.0,4300.0,0
470.0,12,9,1,259.0,464.0,1000.0,0
1040.0,12,17,1,552.0,339.0,3100.0,0
1170.0,12,7,1,517.0,554.0,2400.0,1
860.0,12,14,1,466.0,196.0,500.0,1
1020.0,16,8,1,483.0,482.0,2200.0,1
970.0,12,16,1,500.0,411.0,2100.0,0
890.0,12,10,1,586.0,446.0,3800.0,0
1500.0,16,8,1,621.0,607.0,2800.0,0
1400.0,12,8,1,466.0,554.0,3300.0,0
660.0,17,11,0,293.0,518.0,1900.0,1
880.0,16,8,1,414.0,304.0,2400.0,0
710.0,13,10,1,345.0,518.0,2200.0,1
1110.0,12,16,1,552.0,536.0,2500.0,0
1080.0,12,6,1,328.0,464.0,2000.0,1
650.0,13,9,1,259.0,536.0,2400.0,0
1130.0,12,11,1,483.0,571.0,3300.0,0
930.0,16,9,0,500.0,500.0,3200.0,0
1060.0,12,18,1,517.0,339.0,2100.0,0
1040.0,18,7,1,466.0,518.0,1000.0,0
620.0,11,12,1,379.0,321.0,900.0,0
750.0,12,8,1,500.0,464.0,200.0,0
1520.0,18,8,1,448.0,732.0,2200.0,0
1370.0,18,8,1,483.0,696.0,4000.0,0
1300.0,15,13,1,500.0,500.0,1800.0,0
560.0,12,4,1,224.0,304.0,1700.0,0
780.0,12,18,0,483.0,429.0,2500.0,0
1350.0,12,12,1,466.0,536.0,3100.0,0
660.0,18,6,1,483.0,661.0,2700.0,0
1390.0,12,19,1,448.0,500.0,2500.0,1
910.0,12,17,1,345.0,393.0,2200.0,1
640.0,13,10,0,552.0,411.0,1500.0,0
1960.0,12,13,1,569.0,446.0,6400.0,0
890.0,16,9,1,362.0,482.0,1900.0,0
560.0,12,10,0,293.0,554.0,1700.0,0
450.0,18,11,0,259.0,357.0,3300.0,1
440.0,13,11,0,345.0,607.0,2500.0,1
630.0,12,14,1,293.0,482.0,1300.0,0
1830.0,17,10,1,655.0,643.0,5200.0,0
920.0,12,11,1,466.0,375.0,2100.0,0
1420.0,18,12,1,552.0,536.0,3000.0,1
1600.0,12,8,1,362.0,625.0,5000.0,0
1000.0,12,6,1,448.0,250.0,400.0,1
1440.0,13,12,1,500.0,304.0,4200.0,0
1170.0,16,12,1,552.0,571.0,2200.0,0
510.0,12,18,1,517.0,411.0,1400.0,1
720.0,13,4,1,397.0,464.0,1200.0,0
2090.0,12,13,1,776.0,607.0,5900.0,0
1310.0,12,16,1,466.0,464.0,3700.0,0
490.0,12,12,1,379.0,518.0,500.0,0
1160.0,12,21,1,517.0,518.0,1900.0,0
1000.0,13,6,1,466.0,607.0,600.0,0
800.0,12,7,1,466.0,339.0,1300.0,1
720.0,11,1,1,276.0,536.0,500.0,1
1110.0,12,18,1,483.0,518.0,4500.0,0
2050.0,18,10,1,672.0,571.0,3700.0,0
3160.0,14,12,1,759.0,679.0,3700.0,0
690.0,12,18,0,517.0,500.0,2700.0,1
1100.0,12,13,0,379.0,357.0,2300.0,0
1630.0,12,15,1,483.0,589.0,5400.0,0
910.0,16,11,1,345.0,518.0,300.0,0
1480.0,12,17,1,621.0,571.0,3600.0,1
1310.0,12,5,1,431.0,643.0,2900.0,0
520.0,12,17,0,431.0,321.0,3300.0,0
1800.0,16,10,1,724.0,625.0,7400.0,0
1020.0,14,9,1,414.0,482.0,3200.0,0
1100.0,16,15,1,345.0,393.0,1400.0,0
950.0,12,15,0,690.0,446.0,3900.0,0
550.0,12,9,1,310.0,268.0,200.0,1
860.0,12,10,1,293.0,607.0,1700.0,0
910.0,16,5,1,500.0,518.0,2700.0,0
580.0,13,8,1,293.0,286.0,1500.0,0
1040.0,16,10,1,328.0,375.0,1700.0,0
480.0,12,16,1,448.0,554.0,1400.0,0
1000.0,16,7,1,517.0,554.0,1600.0,1
1110.0,12,17,1,569.0,482.0,2100.0,1
890.0,15,9,0,448.0,429.0,1600.0,0
1060.0,11,15,1,552.0,446.0,3500.0,0
540.0,12,4,1,500.0,375.0,200.0,1
2860.0,13,12,1,862.0,643.0,4600.0,0
1010.0,16,7,1,552.0,750.0,3800.0,0
980.0,12,4,1,414.0,554.0,4400.0,1
1160.0,12,5,1,448.0,661.0,1300.0,0
1520.0,16,8,1,552.0,482.0,1600.0,0
730.0,10,13,0,397.0,375.0,3300.0,0
2040.0,18,11,1,655.0,625.0,4600.0,0
620.0,10,13,0,448.0,446.0,2200.0,1
560.0,12,14,1,259.0,518.0,2200.0,0
1450.0,18,12,1,707.0,589.0,5400.0,0
1270.0,16,8,1,431.0,536.0,5100.0,0
850.0,12,11,1,483.0,411.0,2500.0,0
830.0,12,16,1,397.0,393.0,1600.0,0
640.0,12,4,0,207.0,482.0,2900.0,0
1020.0,16,11,1,414.0,607.0,3000.0,0
700.0,12,17,1,362.0,429.0,3300.0,0
1510.0,16,10,1,379.0,625.0,3100.0,0
660.0,9,17,1,362.0,321.0,900.0,1
470.0,14,10,1,310.0,286.0,900.0,1
410.0,14,9,1,483.0,411.0,2300.0,0
1070.0,16,8,1,431.0,554.0,1500.0,1
820.0,12,16,1,362.0,393.0,2600.0,0
1230.0,14,11,1,517.0,411.0,2700.0,0
1020.0,13,10,1,586.0,536.0,2400.0,1
1280.0,14,9,1,586.0,500.0,1400.0,0
1480.0,17,14,1,603.0,768.0,4900.0,0
510.0,12,12,1,414.0,125.0,1300.0,0
960.0,16,8,0,345.0,500.0,4700.0,0
560.0,17,8,0,293.0,536.0,2600.0,0
1570.0,13,13,1,431.0,518.0,2800.0,0
960.0,12,7,1,483.0,429.0,2200.0,0
1830.0,17,8,1,534.0,732.0,3900.0,0
990.0,18,1,1,397.0,411.0,500.0,0
890.0,12,14,1,483.0,571.0,2000.0,0
1430.0,12,8,1,448.0,446.0,5500.0,0
670.0,12,8,0,310.0,518.0,1300.0,0
920.0,16,8,1,534.0,625.0,4000.0,0
1540.0,17,8,1,638.0,607.0,4200.0,0
750.0,16,11,1,552.0,643.0,2400.0,0
1060.0,12,9,1,483.0,536.0,4700.0,1
1440.0,13,8,1,552.0,482.0,4200.0,0
1280.0,14,9,1,414.0,607.0,2200.0,0
530.0,12,11,1,362.0,357.0,1200.0,0
1990.0,11,22,1,672.0,357.0,5200.0,0
1270.0,12,5,1,586.0,518.0,3400.0,0
1100.0,13,15,1,379.0,446.0,500.0,0
1460.0,12,19,1,569.0,536.0,5500.0,0
910.0,12,15,1,586.0,536.0,3100.0,0
1130.0,18,7,1,466.0,411.0,1500.0,1
850.0,12,13,1,414.0,304.0,2900.0,0
710.0,12,16,1,328.0,482.0,1800.0,0
900.0,14,8,1,448.0,321.0,2600.0,0
670.0,12,14,1,466.0,518.0,1100.0,1
780.0,12,11,1,379.0,429.0,2100.0,0
1060.0,13,14,1,448.0,500.0,2200.0,0
1230.0,12,20,1,448.0,643.0,2000.0,0
980.0,16,5,1,466.0,607.0,1200.0,0
1110.0,16,9,0,500.0,607.0,2800.0,0
870.0,12,15,1,414.0,411.0,2600.0,0
920.0,12,12,1,552.0,375.0,1500.0,1
740.0,12,18,0,483.0,321.0,2300.0,0
1710.0,17,7,1,534.0,554.0,7000.0,0
1060.0,13,8,1,483.0,429.0,2700.0,0
930.0,12,13,1,448.0,500.0,2800.0,0
1130.0,13,10,1,431.0,429.0,2000.0,0
690.0,16,7,1,310.0,554.0,900.0,0
1480.0,12,19,1,603.0,571.0,3600.0,0
380.0,12,16,1,483.0,464.0,1100.0,1
900.0,14,9,1,466.0,446.0,1600.0,0
690.0,16,10,1,138.0,500.0,1000.0,0
670.0,18,6,0,293.0,589.0,2200.0,0
780.0,16,9,1,362.0,286.0,300.0,0
1790.0,12,10,0,534.0,464.0,3800.0,0
760.0,15,16,1,345.0,518.0,2000.0,0
1180.0,12,19,1,500.0,518.0,3600.0,0
1910.0,18,12,1,638.0,571.0,6000.0,0
1430.0,12,19,1,517.0,429.0,3100.0,0
860.0,12,15,1,397.0,393.0,1900.0,0
1760.0,15,8,1,534.0,411.0,5400.0,0
800.0,12,20,1,534.0,321.0,1700.0,1
560.0,11,16,1,345.0,357.0,2600.0,0
1040.0,13,12,1,328.0,411.0,2700.0,0
630.0,12,6,1,276.0,500.0,1900.0,0
700.0,12,15,1,534.0,446.0,3900.0,0
1330.0,17,8,1,483.0,482.0,2400.0,0
1220.0,12,11,1,466.0,500.0,3000.0,0
910.0,12,10,1,552.0,304.0,1900.0,0
820.0,12,4,1,241.0,304.0,2000.0,0
430.0,12,16,1,345.0,536.0,1400.0,0
1140.0,12,11,1,621.0,554.0,4200.0,0
1210.0,11,12,1,500.0,411.0,3400.0,0
580.0,12,12,1,397.0,411.0,2300.0,1
410.0,17,8,0,293.0,393.0,300.0,0
810.0,12,16,1,362.0,411.0,2400.0,1
960.0,12,15,0,672.0,446.0,1100.0,0
1330.0,11,15,1,414.0,464.0,4000.0,0
1170.0,12,17,1,483.0,482.0,3500.0,0
1610.0,15,14,1,638.0,625.0,5000.0,0
830.0,17,7,1,500.0,411.0,3700.0,0
1150.0,12,14,1,448.0,339.0,3500.0,0
440.0,16,5,1,362.0,482.0,3600.0,0
1250.0,16,5,1,431.0,714.0,2200.0,0
1490.0,16,15,1,414.0,589.0,3800.0,1
1340.0,12,10,1,603.0,571.0,4000.0,0
1570.0,15,11,1,534.0,554.0,3800.0,0
890.0,12,16,1,293.0,464.0,200.0,0
1720.0,18,10,1,586.0,607.0,4400.0,0
490.0,14,6,1,397.0,375.0,1100.0,0
1150.0,12,12,1,621.0,357.0,2300.0,0
1560.0,16,12,1,603.0,339.0,4700.0,0
720.0,10,18,1,379.0,393.0,3700.0,0
1390.0,16,9,1,534.0,607.0,2200.0,0
1270.0,11,12,1,552.0,393.0,3300.0,1
910.0,12,18,1,569.0,375.0,3100.0,0
1300.0,16,10,1,569.0,411.0,2200.0,0
2350.0,15,9,1,707.0,607.0,4900.0,0
630.0,9,21,1,603.0,250.0,3800.0,0
1270.0,14,10,1,569.0,518.0,5100.0,0
1370.0,14,7,1,466.0,536.0,2100.0,0
1980.0,16,14,1,517.0,482.0,4400.0,0
1000.0,12,11,1,172.0,464.0,2100.0,0
720.0,12,12,1,379.0,482.0,3300.0,0
1140.0,12,12,1,534.0,339.0,3300.0,0
900.0,12,20,1,431.0,429.0,2500.0,0
660.0,18,5,1,500.0,500.0,4800.0,1
730.0,13,1,1,328.0,393.0,2400.0,1
760.0,15,14,1,414.0,339.0,1200.0,0
1080.0,9,20,1,362.0,214.0,1800.0,0
800.0,13,16,1,414.0,482.0,3100.0,0
410.0,12,21,1,500.0,304.0,1300.0,0
800.0,11,11,1,397.0,179.0,3100.0,0
3180.0,14,12,1,931.0,857.0,6400.0,0
1000.0,12,6,0,448.0,536.0,3800.0,0
670.0,12,11,1,379.0,482.0,2000.0,0
1060.0,12,16,1,414.0,536.0,3000.0,0
1060.0,14,6,1,569.0,429.0,3100.0,1
1110.0,11,16,1,414.0,536.0,2800.0,0
880.0,12,17,1,362.0,286.0,3100.0,1
930.0,12,15,1,483.0,643.0,3200.0,1
680.0,12,15,1,397.0,321.0,2100.0,0
550.0,12,9,1,379.0,464.0,200.0,1
700.0,12,9,1,345.0,589.0,1700.0,0
1980.0,12,13,1,707.0,607.0,6500.0,0
680.0,11,17,1,414.0,268.0,1900.0,1
580.0,12,13,1,431.0,518.0,1100.0,0
1270.0,17,7,1,414.0,518.0,3100.0,0
620.0,11,7,1,328.0,286.0,2500.0,1
1050.0,12,17,1,448.0,357.0,2300.0,0
3150.0,14,12,1,724.0,607.0,4900.0,0
930.0,16,11,1,345.0,393.0,2700.0,0
900.0,16,9,1,310.0,482.0,2800.0,0
650.0,18,6,1,466.0,429.0,2000.0,0
900.0,13,9,1,397.0,571.0,2600.0,0
1510.0,18,14,1,690.0,500.0,4300.0,0
990.0,12,10,1,379.0,375.0,1100.0,1
2220.0,15,9,1,810.0,661.0,6300.0,0
1040.0,13,4,1,500.0,571.0,1800.0,0
1170.0,18,7,1,379.0,518.0,4400.0,0
1610.0,13,13,1,690.0,625.0,5400.0,0
1590.0,16,15,1,603.0,589.0,5300.0,0
940.0,12,6,1,379.0,500.0,4600.0,0
750.0,12,9,1,466.0,500.0,1900.0,1
830.0,12,8,1,414.0,286.0,1600.0,0
850.0,12,15,1,517.0,286.0,2400.0,0
1260.0,16,11,1,466.0,321.0,3400.0,0
1150.0,14,9,1,500.0,589.0,3600.0,0
770.0,12,10,1,310.0,536.0,2000.0,0
1080.0,14,6,1,466.0,446.0,3300.0,0
690.0,12,11,1,414.0,429.0,2100.0,0
1410.0,16,14,1,448.0,393.0,2600.0,0
1020.0,11,13,1,397.0,571.0,3300.0,1
1560.0,17,7,1,397.0,571.0,4200.0,0
1820.0,18,12,1,759.0,482.0,5700.0,0
1610.0,16,8,1,500.0,607.0,4000.0,0
850.0,11,18,1,448.0,411.0,1400.0,1
260.0,10,11,1,293.0,286.0,1900.0,0
970.0,12,10,1,414.0,643.0,3200.0,0
1470.0,13,3,1,466.0,482.0,2500.0,1
1600.0,12,9,1,397.0,607.0,4900.0,0
720.0,13,11,1,414.0,518.0,1100.0,0
960.0,11,19,1,379.0,446.0,1400.0,0
1500.0,16,6,1,552.0,625.0,1700.0,0
700.0,18,8,0,397.0,661.0,2700.0,0
430.0,15,10,1,466.0,357.0,2200.0,0
1010.0,12,14,1,414.0,500.0,3600.0,0
1270.0,16,11,1,500.0,393.0,3800.0,0
1290.0,12,16,1,500.0,411.0,2000.0,0
1380.0,17,9,1,534.0,625.0,2300.0,1
1020.0,16,9,1,328.0,571.0,1100.0,1
910.0,12,14,1,431.0,536.0,1500.0,0
460.0,13,14,1,259.0,304.0,200.0,0
1000.0,12,14,1,621.0,571.0,2400.0,0
1510.0,13,13,1,500.0,500.0,2200.0,1
1100.0,12,16,1,431.0,411.0,3000.0,0
2440.0,18,12,1,707.0,661.0,4400.0,0
1320.0,14,9,0,483.0,625.0,4600.0,0
1350.0,12,16,1,621.0,643.0,3500.0,1
600.0,18,6,0,379.0,321.0,1200.0,0
600.0,11,11,0,397.0,304.0,1400.0,0
1030.0,12,17,1,483.0,571.0,2300.0,0
900.0,18,11,1,466.0,625.0,2300.0,0
680.0,15,8,1,534.0,393.0,3500.0,0
800.0,12,13,1,431.0,464.0,1000.0,0
1310.0,12,11,1,328.0,625.0,4300.0,0
1010.0,14,8,1,345.0,571.0,1800.0,0
800.0,14,7,1,517.0,357.0,2900.0,0
960.0,16,10,1,552.0,500.0,4200.0,0
580.0,17,5,1,379.0,375.0,800.0,0
970.0,12,6,1,397.0,393.0,1700.0,0
1360.0,14,9,1,500.0,679.0,3000.0,0
1290.0,13,16,1,517.0,429.0,4600.0,1
1810.0,16,9,1,534.0,571.0,4800.0,0
2180.0,16,12,1,621.0,643.0,5800.0,1
1450.0,16,9,1,466.0,536.0,3400.0,0
1100.0,16,15,1,552.0,411.0,4400.0,0
1770.0,16,9,1,672.0,554.0,7900.0,0
1580.0,12,5,1,569.0,464.0,3000.0,0
920.0,14,9,1,638.0,571.0,3600.0,0
1500.0,16,8,1,534.0,429.0,3200.0,0
650.0,14,12,1,483.0,357.0,300.0,0
750.0,12,17,1,345.0,571.0,2500.0,0
1460.0,16,8,1,397.0,393.0,4000.0,0
1020.0,9,17,1,586.0,446.0,3700.0,0
1260.0,12,16,1,483.0,571.0,2500.0,0
590.0,12,11,1,362.0,482.0,1700.0,1
1340.0,12,13,1,500.0,500.0,4000.0,0
1060.0,14,16,1,534.0,625.0,3400.0,0
510.0,12,12,0,431.0,554.0,600.0,0
850.0,12,17,1,552.0,446.0,4200.0,0
920.0,16,11,1,448.0,589.0,3600.0,1
1220.0,15,11,1,414.0,661.0,4200.0,0
510.0,12,7,0,397.0,464.0,200.0,0
1250.0,12,18,1,586.0,482.0,3500.0,0
900.0,10,13,1,483.0,339.0,3300.0,0
580.0,12,7,0,172.0,589.0,1000.0,0
810.0,12,17,1,362.0,625.0,3100.0,0
1190.0,12,18,1,500.0,464.0,4000.0,0
1030.0,12,16,1,466.0,429.0,2200.0,0
500.0,13,10,1,310.0,339.0,1800.0,0
710.0,16,13,1,362.0,393.0,2600.0,0
840.0,12,17,1,431.0,411.0,4800.0,1
1200.0,12,11,1,603.0,429.0,2600.0,0
1160.0,12,21,1,448.0,464.0,2400.0,0
910.0,13,4,1,414.0,357.0,1700.0,0
920.0,11,19,1,431.0,446.0,1900.0,1
890.0,16,9,0,414.0,661.0,2700.0,0
1550.0,12,19,1,586.0,357.0,3500.0,0
790.0,12,8,0,328.0,482.0,200.0,1
760.0,12,11,1,466.0,196.0,2800.0,0
1180.0,12,4,1,379.0,482.0,600.0,0
990.0,18,8,1,517.0,446.0,2600.0,0
1040.0,16,11,1,414.0,411.0,900.0,0
1320.0,11,15,1,534.0,393.0,2900.0,1
1230.0,16,6,1,500.0,571.0,3600.0,0
730.0,12,16,1,517.0,536.0,2700.0,0
1170.0,13,4,1,328.0,464.0,1400.0,1
1050.0,12,7,1,586.0,536.0,1400.0,0
1130.0,12,5,0,345.0,500.0,2800.0,0
1230.0,18,11,1,517.0,679.0,3500.0,0
1080.0,16,13,1,569.0,536.0,3600.0,0
950.0,14,9,1,362.0,464.0,1700.0,0
550.0,13,10,1,362.0,429.0,2900.0,0
1240.0,14,13,1,672.0,482.0,3800.0,0
1230.0,16,11,1,500.0,589.0,5300.0,0
1390.0,15,6,1,586.0,482.0,4900.0,0
510.0,12,12,1,431.0,339.0,2300.0,0
1600.0,12,8,1,483.0,589.0,5100.0,0
1060.0,12,16,1,448.0,518.0,3400.0,0
1060.0,11,16,1,379.0,411.0,3900.0,0
1620.0,14,16,1,517.0,571.0,4600.0,0
1260.0,12,14,1,517.0,393.0,2600.0,0
1250.0,12,8,1,431.0,589.0,2600.0,0
350.0,14,6,1,379.0,500.0,1100.0,0
2780.0,13,12,1,793.0,661.0,3800.0,0
2080.0,17,6,1,724.0,571.0,3400.0,0
840.0,12,11,1,414.0,268.0,1500.0,0
1650.0,12,7,1,534.0,625.0,4500.0,0
1970.0,18,11,1,690.0,589.0,4700.0,0
1170.0,11,17,0,414.0,607.0,4400.0,0
1090.0,12,12,0,466.0,411.0,2000.0,1
850.0,11,17,1,448.0,411.0,300.0,1
2950.0,18,6,1,879.0,643.0,5100.0,0
720.0,13,7,0,259.0,250.0,3400.0,1
910.0,12,17,1,431.0,268.0,3800.0,0
920.0,18,13,0,552.0,750.0,1500.0,0
920.0,12,6,1,500.0,607.0,2400.0,0
1370.0,12,19,1,500.0,589.0,2900.0,0
640.0,13,8,1,379.0,286.0,1500.0,1
710.0,17,11,0,500.0,500.0,1000.0,0
840.0,12,5,1,586.0,393.0,1200.0,0
1280.0,14,5,1,397.0,536.0,1200.0,0
910.0,12,19,1,448.0,536.0,2700.0,0
1250.0,13,9,1,448.0,536.0,5100.0,0
820.0,12,5,1,414.0,411.0,1600.0,0
1370.0,18,6,0,500.0,643.0,1200.0,0
1280.0,12,16,1,603.0,714.0,3200.0,0
1230.0,16,8,1,483.0,518.0,3300.0,1
1350.0,16,10,1,638.0,768.0,2000.0,0
910.0,11,17,1,534.0,339.0,2700.0,0
810.0,14,6,0,310.0,196.0,1900.0,0
930.0,16,7,1,397.0,500.0,1500.0,0
820.0,12,13,1,500.0,393.0,2600.0,0
990.0,12,14,1,621.0,357.0,2900.0,1
590.0,13,5,1,172.0,625.0,200.0,0
930.0,12,4,1,534.0,286.0,1600.0,0
780.0,14,9,1,397.0,464.0,1200.0,0
1220.0,16,11,1,586.0,714.0,3300.0,0
880.0,12,12,1,586.0,339.0,3100.0,0
1980.0,18,9,1,776.0,696.0,5700.0,0
1780.0,12,18,1,759.0,607.0,4100.0,0
980.0,12,14,1,379.0,446.0,3500.0,0
1060.0,18,8,1,500.0,500.0,2500.0,1
980.0,16,10,0,431.0,500.0,2700.0,0
900.0,12,9,1,431.0,411.0,2700.0,0
590.0,13,10,1,397.0,411.0,1500.0,0
1090.0,14,9,1,345.0,607.0,3200.0,0
1130.0,12,11,1,552.0,661.0,5800.0,0
540.0,14,10,1,345.0,357.0,1600.0,1
610.0,12,16,1,362.0,357.0,1900.0,0
550.0,12,11,0,431.0,232.0,500.0,1
570.0,12,11,1,379.0,518.0,900.0,0
1080.0,12,4,1,414.0,375.0,3500.0,0
1020.0,16,7,0,397.0,625.0,2700.0,0
1020.0,14,12,1,500.0,179.0,4000.0,0
890.0,16,11,1,569.0,464.0,3200.0,0
540.0,18,11,0,397.0,357.0,600.0,1
650.0,12,14,1,466.0,375.0,2000.0,0
910.0,12,20,1,586.0,554.0,2000.0,0
1730.0,13,7,1,603.0,571.0,5300.0,0
1130.0,16,16,1,534.0,571.0,2200.0,1
800.0,12,9,1,448.0,393.0,3800.0,0
2270.0,17,4,1,466.0,625.0,5700.0,0
1220.0,12,18,1,466.0,518.0,3700.0,1
1400.0,16,7,1,466.0,446.0,2800.0,0
620.0,11,7,1,517.0,268.0,2000.0,0
1130.0,11,11,1,397.0,321.0,4500.0,0
810.0,12,14,1,379.0,482.0,1400.0,0
710.0,12,13,1,448.0,464.0,3500.0,0
1000.0,12,13,0,379.0,375.0,2800.0,0
1070.0,13,10,1,397.0,554.0,3600.0,0
1220.0,16,7,1,655.0,554.0,4200.0,0
1260.0,12,18,1,414.0,589.0,2800.0,0
680.0,12,16,1,500.0,482.0,2600.0,1
890.0,16,11,1,207.0,661.0,3300.0,0
940.0,18,11,1,224.0,500.0,2200.0,1
430.0,12,13,1,500.0,429.0,3000.0,0
1680.0,16,9,1,672.0,607.0,6400.0,0
1870.0,12,11,1,569.0,607.0,6400.0,0
1300.0,12,17,1,466.0,554.0,3100.0,0
530.0,14,12,1,328.0,482.0,3100.0,1
970.0,12,12,1,483.0,446.0,2500.0,1
1350.0,9,18,1,448.0,429.0,2100.0,0
1080.0,12,11,1,603.0,500.0,4900.0,0
1290.0,14,10,1,448.0,732.0,900.0,1
960.0,13,14,1,466.0,518.0,2300.0,0
920.0,10,21,1,500.0,411.0,2000.0,0
970.0,16,11,1,483.0,554.0,2300.0,0
500.0,14,4,1,190.0,500.0,800.0,0
740.0,17,12,1,379.0,500.0,4600.0,0
2190.0,16,17,1,828.0,679.0,6000.0,0
730.0,11,14,1,517.0,482.0,200.0,0
760.0,12,11,1,534.0,321.0,2200.0,0
970.0,10,21,1,397.0,375.0,200.0,1
970.0,12,8,1,517.0,500.0,1700.0,0
1730.0,17,7,1,483.0,482.0,5500.0,0
1060.0,16,9,1,362.0,536.0,2800.0,1
1310.0,14,9,0,483.0,482.0,2900.0,0
