date,city,region,cohort,treated,tau,downloads,post
2021-07-15,5,S,2100-01-01,0,0.0,51.0,0
2021-07-16,5,S,2100-01-01,0,0.0,50.0,0
2021-07-17,5,S,2100-01-01,0,0.0,51.0,0
2021-07-18,5,S,2100-01-01,0,0.0,50.0,0
2021-07-19,5,S,2100-01-01,0,0.0,50.0,0
2021-07-20,5,S,2100-01-01,0,0.0,52.0,0
2021-07-21,5,S,2100-01-01,0,0.0,51.0,0
2021-07-22,5,S,2100-01-01,0,0.0,52.0,0
2021-07-23,5,S,2100-01-01,0,0.0,51.0,0
2021-07-24,5,S,2100-01-01,0,0.0,50.0,0
2021-07-25,5,S,2100-01-01,0,0.0,48.0,0
2021-07-26,5,S,2100-01-01,0,0.0,52.0,0
2021-07-27,5,S,2100-01-01,0,0.0,50.0,0
2021-07-28,5,S,2100-01-01,0,0.0,50.0,0
2021-07-29,5,S,2100-01-01,0,0.0,50.0,0
2021-07-30,5,S,2100-01-01,0,0.0,50.0,0
2021-07-31,5,S,2100-01-01,0,0.0,50.0,0
2021-05-01,6,W,2100-01-01,0,0.0,28.0,0
2021-05-02,6,W,2100-01-01,0,0.0,27.0,0
2021-05-03,6,W,2100-01-01,0,0.0,30.0,0
2021-05-04,6,W,2100-01-01,0,0.0,28.0,0
2021-05-05,6,W,2100-01-01,0,0.0,29.0,0
2021-05-06,6,W,2100-01-01,0,0.0,29.0,0
2021-05-07,6,W,2100-01-01,0,0.0,30.0,0
2021-05-08,6,W,2100-01-01,0,0.0,27.0,0
2021-05-09,6,W,2100-01-01,0,0.0,29.0,0
2021-05-10,6,W,2100-01-01,0,0.0,29.0,0
2021-05-11,6,W,2100-01-01,0,0.0,30.0,0
2021-05-12,6,W,2100-01-01,0,0.0,31.0,0
2021-05-13,6,W,2100-01-01,0,0.0,29.0,0
2021-05-14,6,W,2100-01-01,0,0.0,30.0,0
2021-05-15,6,W,2100-01-01,0,0.0,30.0,0
2021-05-16,6,W,2100-01-01,0,0.0,31.0,0
2021-05-17,6,W,2100-01-01,0,0.0,32.0,0
2021-05-18,6,W,2100-01-01,0,0.0,31.0,0
2021-05-19,6,W,2100-01-01,0,0.0,30.0,0
2021-05-20,6,W,2100-01-01,0,0.0,32.0,0
2021-05-21,6,W,2100-01-01,0,0.0,32.0,0
2021-05-22,6,W,2100-01-01,0,0.0,33.0,0
2021-05-23,6,W,2100-01-01,0,0.0,32.0,0
2021-05-24,6,W,2100-01-01,0,0.0,33.0,0
2021-05-25,6,W,2100-01-01,0,0.0,33.0,0
2021-05-26,6,W,2100-01-01,0,0.0,34.0,0
2021-05-27,6,W,2100-01-01,0,0.0,31.0,0
2021-05-28,6,W,2100-01-01,0,0.0,34.0,0
2021-05-29,6,W,2100-01-01,0,0.0,34.0,0
2021-05-30,6,W,2100-01-01,0,0.0,33.0,0
2021-05-31,6,W,2100-01-01,0,0.0,34.0,0
2021-06-01,6,W,2100-01-01,0,0.0,34.0,0
2021-06-02,6,W,2100-01-01,0,0.0,37.0,0
2021-06-03,6,W,2100-01-01,0,0.0,34.0,0
2021-06-04,6,W,2100-01-01,0,0.0,34.0,0
2021-06-05,6,W,2100-01-01,0,0.0,34.0,0
2021-06-06,6,W,2100-01-01,0,0.0,34.0,0
2021-06-07,6,W,2100-01-01,0,0.0,35.0,0
2021-06-08,6,W,2100-01-01,0,0.0,35.0,0
2021-06-09,6,W,2100-01-01,0,0.0,37.0,0
2021-06-10,6,W,2100-01-01,0,0.0,36.0,0
2021-06-11,6,W,2100-01-01,0,0.0,35.0,0
2021-06-12,6,W,2100-01-01,0,0.0,35.0,0
2021-06-13,6,W,2100-01-01,0,0.0,36.0,0
2021-06-14,6,W,2100-01-01,0,0.0,37.0,0
2021-06-15,6,W,2100-01-01,0,0.0,37.0,0
2021-06-16,6,W,2100-01-01,0,0.0,38.0,0
2021-06-17,6,W,2100-01-01,0,0.0,37.0,0
2021-06-18,6,W,2100-01-01,0,0.0,38.0,0
2021-06-19,6,W,2100-01-01,0,0.0,38.0,0
2021-06-20,6,W,2100-01-01,0,0.0,38.0,0
2021-06-21,6,W,2100-01-01,0,0.0,38.0,0
2021-06-22,6,W,2100-01-01,0,0.0,39.0,0
2021-06-23,6,W,2100-01-01,0,0.0,38.0,0
2021-06-24,6,W,2100-01-01,0,0.0,39.0,0
2021-06-25,6,W,2100-01-01,0,0.0,38.0,0
2021-06-26,6,W,2100-01-01,0,0.0,39.0,0
2021-06-27,6,W,2100-01-01,0,0.0,40.0,0
2021-06-28,6,W,2100-01-01,0,0.0,39.0,0
2021-06-29,6,W,2100-01-01,0,0.0,41.0,0
2021-06-30,6,W,2100-01-01,0,0.0,39.0,0
2021-07-01,6,W,2100-01-01,0,0.0,40.0,0
2021-07-02,6,W,2100-01-01,0,0.0,40.0,0
2021-07-03,6,W,2100-01-01,0,0.0,38.0,0
2021-07-04,6,W,2100-01-01,0,0.0,40.0,0
2021-07-05,6,W,2100-01-01,0,0.0,42.0,0
2021-07-06,6,W,2100-01-01,0,0.0,41.0,0
2021-07-07,6,W,2100-01-01,0,0.0,43.0,0
2021-07-08,6,W,2100-01-01,0,0.0,41.0,0
2021-07-09,6,W,2100-01-01,0,0.0,41.0,0
2021-07-10,6,W,2100-01-01,0,0.0,41.0,0
2021-07-11,6,W,2100-01-01,0,0.0,42.0,0
2021-07-12,6,W,2100-01-01,0,0.0,41.0,0
2021-07-13,6,W,2100-01-01,0,0.0,42.0,0
2021-07-14,6,W,2100-01-01,0,0.0,42.0,0
2021-07-15,6,W,2100-01-01,0,0.0,43.0,0
2021-07-16,6,W,2100-01-01,0,0.0,42.0,0
2021-07-17,6,W,2100-01-01,0,0.0,44.0,0
2021-07-18,6,W,2100-01-01,0,0.0,44.0,0
2021-07-19,6,W,2100-01-01,0,0.0,45.0,0
2021-07-20,6,W,2100-01-01,0,0.0,44.0,0
2021-07-21,6,W,2100-01-01,0,0.0,44.0,0
2021-07-22,6,W,2100-01-01,0,0.0,43.0,0
2021-07-23,6,W,2100-01-01,0,0.0,43.0,0
2021-07-24,6,W,2100-01-01,0,0.0,43.0,0
2021-07-25,6,W,2100-01-01,0,0.0,44.0,0
2021-07-26,6,W,2100-01-01,0,0.0,46.0,0
2021-07-27,6,W,2100-01-01,0,0.0,45.0,0
2021-07-28,6,W,2100-01-01,0,0.0,45.0,0
2021-07-29,6,W,2100-01-01,0,0.0,44.0,0
2021-07-30,6,W,2100-01-01,0,0.0,45.0,0
2021-07-31,6,W,2100-01-01,0,0.0,45.0,0
2021-05-01,7,W,2021-06-04,1,0.0,24.0,0
2021-05-02,7,W,2021-06-04,1,0.0,24.0,0
2021-05-03,7,W,2021-06-04,1,0.0,24.0,0
2021-05-04,7,W,2021-06-04,1,0.0,25.0,0
2021-05-05,7,W,2021-06-04,1,0.0,25.0,0
2021-05-06,7,W,2021-06-04,1,0.0,26.0,0
2021-05-07,7,W,2021-06-04,1,0.0,25.0,0
2021-05-08,7,W,2021-06-04,1,0.0,25.0,0
2021-05-09,7,W,2021-06-04,1,0.0,27.0,0
2021-05-10,7,W,2021-06-04,1,0.0,27.0,0
2021-05-11,7,W,2021-06-04,1,0.0,26.0,0
2021-05-12,7,W,2021-06-04,1,0.0,27.0,0
2021-05-13,7,W,2021-06-04,1,0.0,26.0,0
2021-05-14,7,W,2021-06-04,1,0.0,25.0,0
2021-05-15,7,W,2021-06-04,1,0.0,25.0,0
2021-05-16,7,W,2021-06-04,1,0.0,27.0,0
2021-05-17,7,W,2021-06-04,1,0.0,30.0,0
2021-05-18,7,W,2021-06-04,1,0.0,28.0,0
2021-05-19,7,W,2021-06-04,1,0.0,27.0,0
2021-05-20,7,W,2021-06-04,1,0.0,29.0,0
2021-05-21,7,W,2021-06-04,1,0.0,27.0,0
2021-05-22,7,W,2021-06-04,1,0.0,28.0,0
2021-05-23,7,W,2021-06-04,1,0.0,28.0,0
2021-05-24,7,W,2021-06-04,1,0.0,31.0,0
2021-05-25,7,W,2021-06-04,1,0.0,30.0,0
2021-05-26,7,W,2021-06-04,1,0.0,29.0,0
2021-05-27,7,W,2021-06-04,1,0.0,28.0,0
2021-05-28,7,W,2021-06-04,1,0.0,29.0,0
2021-05-29,7,W,2021-06-04,1,0.0,31.0,0
2021-05-30,7,W,2021-06-04,1,0.0,30.0,0
2021-05-31,7,W,2021-06-04,1,0.0,30.0,0
2021-06-01,7,W,2021-06-04,1,0.0,32.0,0
2021-06-02,7,W,2021-06-04,1,0.0,31.0,0
2021-06-03,7,W,2021-06-04,1,0.0,31.0,0
2021-06-04,7,W,2021-06-04,1,0.0,31.0,1
2021-06-05,7,W,2021-06-04,1,0.04920370864405044,30.0,1
2021-06-06,7,W,2021-06-04,1,0.09840741728809732,32.0,1
2021-06-07,7,W,2021-06-04,1,0.14761112593214776,32.0,1
2021-06-08,7,W,2021-06-04,1,0.19681483457619464,32.0,1
2021-06-09,7,W,2021-06-04,1,0.24601854322024508,33.0,1
2021-06-10,7,W,2021-06-04,1,0.24601854322024508,32.0,1
2021-06-11,7,W,2021-06-04,1,0.24601854322024508,32.0,1
2021-06-12,7,W,2021-06-04,1,0.24601854322024508,32.0,1
2021-06-13,7,W,2021-06-04,1,0.24601854322024508,31.0,1
2021-06-14,7,W,2021-06-04,1,0.24601854322024508,34.0,1
2021-06-15,7,W,2021-06-04,1,0.24601854322024508,34.0,1
2021-06-16,7,W,2021-06-04,1,0.24601854322024508,33.0,1
2021-06-17,7,W,2021-06-04,1,0.24601854322024508,33.0,1
2021-06-18,7,W,2021-06-04,1,0.24601854322024508,35.0,1
2021-06-19,7,W,2021-06-04,1,0.24601854322024508,33.0,1
2021-06-20,7,W,2021-06-04,1,0.24601854322024508,34.0,1
2021-06-21,7,W,2021-06-04,1,0.24601854322024508,35.0,1
2021-06-22,7,W,2021-06-04,1,0.24601854322024508,35.0,1
2021-06-23,7,W,2021-06-04,1,0.24601854322024508,35.0,1
2021-06-24,7,W,2021-06-04,1,0.24601854322024508,35.0,1
2021-06-25,7,W,2021-06-04,1,0.24601854322024508,35.0,1
2021-06-26,7,W,2021-06-04,1,0.24601854322024508,35.0,1
2021-06-27,7,W,2021-06-04,1,0.24601854322024508,36.0,1
2021-06-28,7,W,2021-06-04,1,0.24601854322024508,37.0,1
2021-06-29,7,W,2021-06-04,1,0.24601854322024508,37.0,1
2021-06-30,7,W,2021-06-04,1,0.24601854322024508,36.0,1
2021-07-01,7,W,2021-06-04,1,0.24601854322024508,36.0,1
2021-07-02,7,W,2021-06-04,1,0.24601854322024508,38.0,1
2021-07-03,7,W,2021-06-04,1,0.24601854322024508,36.0,1
2021-07-04,7,W,2021-06-04,1,0.24601854322024508,37.0,1
2021-07-05,7,W,2021-06-04,1,0.24601854322024508,38.0,1
2021-07-06,7,W,2021-06-04,1,0.24601854322024508,36.0,1
2021-07-07,7,W,2021-06-04,1,0.24601854322024508,39.0,1
2021-07-08,7,W,2021-06-04,1,0.24601854322024508,39.0,1
2021-07-09,7,W,2021-06-04,1,0.24601854322024508,39.0,1
2021-07-10,7,W,2021-06-04,1,0.24601854322024508,37.0,1
2021-07-11,7,W,2021-06-04,1,0.24601854322024508,38.0,1
2021-07-12,7,W,2021-06-04,1,0.24601854322024508,38.0,1
2021-07-13,7,W,2021-06-04,1,0.24601854322024508,40.0,1
2021-07-14,7,W,2021-06-04,1,0.24601854322024508,41.0,1
2021-07-15,7,W,2021-06-04,1,0.24601854322024508,41.0,1
2021-07-16,7,W,2021-06-04,1,0.24601854322024508,39.0,1
2021-07-17,7,W,2021-06-04,1,0.24601854322024508,40.0,1
2021-07-18,7,W,2021-06-04,1,0.24601854322024508,40.0,1
2021-07-19,7,W,2021-06-04,1,0.24601854322024508,40.0,1
2021-07-20,7,W,2021-06-04,1,0.24601854322024508,41.0,1
2021-07-21,7,W,2021-06-04,1,0.24601854322024508,40.0,1
2021-07-22,7,W,2021-06-04,1,0.24601854322024508,42.0,1
2021-07-23,7,W,2021-06-04,1,0.24601854322024508,42.0,1
2021-07-24,7,W,2021-06-04,1,0.24601854322024508,41.0,1
2021-07-25,7,W,2021-06-04,1,0.24601854322024508,39.0,1
2021-07-26,7,W,2021-06-04,1,0.24601854322024508,42.0,1
2021-07-27,7,W,2021-06-04,1,0.24601854322024508,43.0,1
2021-07-28,7,W,2021-06-04,1,0.24601854322024508,42.0,1
2021-07-29,7,W,2021-06-04,1,0.24601854322024508,43.0,1
2021-07-30,7,W,2021-06-04,1,0.24601854322024508,41.0,1
2021-07-31,7,W,2021-06-04,1,0.24601854322024508,41.0,1
2021-05-01,8,N,2021-06-20,1,0.0,46.0,0
2021-05-02,8,N,2021-06-20,1,0.0,48.0,0
2021-05-03,8,N,2021-06-20,1,0.0,48.0,0
2021-05-04,8,N,2021-06-20,1,0.0,48.0,0
2021-05-05,8,N,2021-06-20,1,0.0,47.0,0
2021-05-06,8,N,2021-06-20,1,0.0,48.0,0
2021-05-07,8,N,2021-06-20,1,0.0,46.0,0
2021-05-08,8,N,2021-06-20,1,0.0,47.0,0
2021-05-09,8,N,2021-06-20,1,0.0,48.0,0
2021-05-10,8,N,2021-06-20,1,0.0,49.0,0
2021-05-11,8,N,2021-06-20,1,0.0,48.0,0
2021-05-12,8,N,2021-06-20,1,0.0,49.0,0
2021-05-13,8,N,2021-06-20,1,0.0,48.0,0
2021-05-14,8,N,2021-06-20,1,0.0,47.0,0
2021-05-15,8,N,2021-06-20,1,0.0,47.0,0
2021-05-16,8,N,2021-06-20,1,0.0,48.0,0
2021-05-17,8,N,2021-06-20,1,0.0,50.0,0
2021-05-18,8,N,2021-06-20,1,0.0,50.0,0
2021-05-19,8,N,2021-06-20,1,0.0,47.0,0
2021-05-20,8,N,2021-06-20,1,0.0,49.0,0
2021-05-21,8,N,2021-06-20,1,0.0,49.0,0
2021-05-22,8,N,2021-06-20,1,0.0,49.0,0
2021-05-23,8,N,2021-06-20,1,0.0,50.0,0
2021-05-24,8,N,2021-06-20,1,0.0,48.0,0
2021-05-25,8,N,2021-06-20,1,0.0,50.0,0
2021-05-26,8,N,2021-06-20,1,0.0,50.0,0
2021-05-27,8,N,2021-06-20,1,0.0,50.0,0
2021-05-28,8,N,2021-06-20,1,0.0,49.0,0
2021-05-29,8,N,2021-06-20,1,0.0,49.0,0
2021-05-30,8,N,2021-06-20,1,0.0,49.0,0
2021-05-31,8,N,2021-06-20,1,0.0,50.0,0
2021-06-01,8,N,2021-06-20,1,0.0,50.0,0
2021-06-02,8,N,2021-06-20,1,0.0,48.0,0
2021-06-03,8,N,2021-06-20,1,0.0,49.0,0
2021-06-04,8,N,2021-06-20,1,0.0,49.0,0
2021-06-05,8,N,2021-06-20,1,0.0,50.0,0
2021-06-06,8,N,2021-06-20,1,0.0,49.0,0
2021-06-07,8,N,2021-06-20,1,0.0,49.0,0
2021-06-08,8,N,2021-06-20,1,0.0,51.0,0
2021-06-09,8,N,2021-06-20,1,0.0,50.0,0
2021-06-10,8,N,2021-06-20,1,0.0,51.0,0
2021-06-11,8,N,2021-06-20,1,0.0,50.0,0
2021-06-12,8,N,2021-06-20,1,0.0,51.0,0
2021-06-13,8,N,2021-06-20,1,0.0,51.0,0
2021-06-14,8,N,2021-06-20,1,0.0,51.0,0
2021-06-15,8,N,2021-06-20,1,0.0,52.0,0
2021-06-16,8,N,2021-06-20,1,0.0,51.0,0
2021-06-17,8,N,2021-06-20,1,0.0,53.0,0
2021-06-18,8,N,2021-06-20,1,0.0,52.0,0
2021-06-19,8,N,2021-06-20,1,0.0,52.0,0
2021-06-20,8,N,2021-06-20,1,0.0,52.0,1
2021-06-21,8,N,2021-06-20,1,1.219675992135862,55.0,1
2021-06-22,8,N,2021-06-20,1,2.439351984271717,56.0,1
2021-06-23,8,N,2021-06-20,1,3.659027976407579,56.0,1
2021-06-24,8,N,2021-06-20,1,4.878703968543441,57.0,1
2021-06-25,8,N,2021-06-20,1,6.098379960679296,59.0,1
2021-06-26,8,N,2021-06-20,1,6.098379960679296,57.0,1
2021-06-27,8,N,2021-06-20,1,6.098379960679296,58.0,1
2021-06-28,8,N,2021-06-20,1,6.098379960679296,56.0,1
2021-06-29,8,N,2021-06-20,1,6.098379960679296,59.0,1
2021-06-30,8,N,2021-06-20,1,6.098379960679296,59.0,1
2021-07-01,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-02,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-03,8,N,2021-06-20,1,6.098379960679296,59.0,1
2021-07-04,8,N,2021-06-20,1,6.098379960679296,58.0,1
2021-07-05,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-06,8,N,2021-06-20,1,6.098379960679296,61.0,1
2021-07-07,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-08,8,N,2021-06-20,1,6.098379960679296,59.0,1
2021-07-09,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-10,8,N,2021-06-20,1,6.098379960679296,57.0,1
2021-07-11,8,N,2021-06-20,1,6.098379960679296,59.0,1
2021-07-12,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-13,8,N,2021-06-20,1,6.098379960679296,61.0,1
2021-07-14,8,N,2021-06-20,1,6.098379960679296,61.0,1
2021-07-15,8,N,2021-06-20,1,6.098379960679296,61.0,1
2021-07-16,8,N,2021-06-20,1,6.098379960679296,59.0,1
2021-07-17,8,N,2021-06-20,1,6.098379960679296,61.0,1
2021-07-18,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-19,8,N,2021-06-20,1,6.098379960679296,62.0,1
2021-07-20,8,N,2021-06-20,1,6.098379960679296,61.0,1
2021-07-21,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-22,8,N,2021-06-20,1,6.098379960679296,62.0,1
2021-07-23,8,N,2021-06-20,1,6.098379960679296,61.0,1
2021-07-24,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-25,8,N,2021-06-20,1,6.098379960679296,60.0,1
2021-07-26,8,N,2021-06-20,1,6.098379960679296,62.0,1
2021-07-27,8,N,2021-06-20,1,6.098379960679296,63.0,1
2021-07-28,8,N,2021-06-20,1,6.098379960679296,59.0,1
2021-07-29,8,N,2021-06-20,1,6.098379960679296,63.0,1
2021-07-30,8,N,2021-06-20,1,6.098379960679296,61.0,1
2021-07-31,8,N,2021-06-20,1,6.098379960679296,62.0,1
2021-05-01,9,E,2021-05-15,1,0.0,16.0,0
2021-05-02,9,E,2021-05-15,1,0.0,18.0,0
2021-05-03,9,E,2021-05-15,1,0.0,18.0,0
2021-05-04,9,E,2021-05-15,1,0.0,18.0,0
2021-05-05,9,E,2021-05-15,1,0.0,17.0,0
2021-05-06,9,E,2021-05-15,1,0.0,19.0,0
2021-05-07,9,E,2021-05-15,1,0.0,19.0,0
2021-05-08,9,E,2021-05-15,1,0.0,18.0,0
2021-05-09,9,E,2021-05-15,1,0.0,21.0,0
2021-05-10,9,E,2021-05-15,1,0.0,20.0,0
2021-05-11,9,E,2021-05-15,1,0.0,21.0,0
2021-05-12,9,E,2021-05-15,1,0.0,19.0,0
2021-05-13,9,E,2021-05-15,1,0.0,20.0,0
2021-05-14,9,E,2021-05-15,1,0.0,20.0,0
2021-05-15,9,E,2021-05-15,1,0.0,21.0,1
2021-05-16,9,E,2021-05-15,1,0.6614104999376984,22.0,1
2021-05-17,9,E,2021-05-15,1,1.3228209998753968,24.0,1
2021-05-18,9,E,2021-05-15,1,1.9842314998130952,25.0,1
2021-05-19,9,E,2021-05-15,1,2.6456419997507936,25.0,1
2021-05-20,9,E,2021-05-15,1,3.307052499688492,27.0,1
2021-05-21,9,E,2021-05-15,1,3.307052499688492,25.0,1
2021-05-22,9,E,2021-05-15,1,3.307052499688492,26.0,1
2021-05-23,9,E,2021-05-15,1,3.307052499688492,26.0,1
2021-05-24,9,E,2021-05-15,1,3.307052499688492,30.0,1
2021-05-25,9,E,2021-05-15,1,3.307052499688492,27.0,1
2021-05-26,9,E,2021-05-15,1,3.307052499688492,27.0,1
2021-05-27,9,E,2021-05-15,1,3.307052499688492,28.0,1
2021-05-28,9,E,2021-05-15,1,3.307052499688492,28.0,1
2021-05-29,9,E,2021-05-15,1,3.307052499688492,30.0,1
2021-05-30,9,E,2021-05-15,1,3.307052499688492,29.0,1
2021-05-31,9,E,2021-05-15,1,3.307052499688492,31.0,1
2021-06-01,9,E,2021-05-15,1,3.307052499688492,29.0,1
2021-06-02,9,E,2021-05-15,1,3.307052499688492,31.0,1
2021-06-03,9,E,2021-05-15,1,3.307052499688492,29.0,1
2021-06-04,9,E,2021-05-15,1,3.307052499688492,30.0,1
2021-06-05,9,E,2021-05-15,1,3.307052499688492,30.0,1
2021-06-06,9,E,2021-05-15,1,3.307052499688492,31.0,1
2021-06-07,9,E,2021-05-15,1,3.307052499688492,32.0,1
2021-06-08,9,E,2021-05-15,1,3.3070524996884956,31.0,1
2021-06-09,9,E,2021-05-15,1,3.3070524996884956,32.0,1
2021-06-10,9,E,2021-05-15,1,3.3070524996884956,32.0,1
2021-06-11,9,E,2021-05-15,1,3.3070524996884956,33.0,1
2021-06-12,9,E,2021-05-15,1,3.3070524996884956,33.0,1
2021-06-13,9,E,2021-05-15,1,3.3070524996884956,33.0,1
2021-06-14,9,E,2021-05-15,1,3.3070524996884956,33.0,1
2021-06-15,9,E,2021-05-15,1,3.3070524996884956,34.0,1
2021-06-16,9,E,2021-05-15,1,3.3070524996884956,34.0,1
2021-06-17,9,E,2021-05-15,1,3.3070524996884956,35.0,1
2021-06-18,9,E,2021-05-15,1,3.3070524996884956,36.0,1
2021-06-19,9,E,2021-05-15,1,3.3070524996884956,36.0,1
2021-06-20,9,E,2021-05-15,1,3.3070524996884956,35.0,1
2021-06-21,9,E,2021-05-15,1,3.3070524996884956,36.0,1
2021-06-22,9,E,2021-05-15,1,3.3070524996884956,37.0,1
2021-06-23,9,E,2021-05-15,1,3.3070524996884956,36.0,1
2021-06-24,9,E,2021-05-15,1,3.3070524996884956,36.0,1
2021-06-25,9,E,2021-05-15,1,3.3070524996884956,36.0,1
2021-06-26,9,E,2021-05-15,1,3.3070524996884956,37.0,1
2021-06-27,9,E,2021-05-15,1,3.3070524996884956,37.0,1
2021-06-28,9,E,2021-05-15,1,3.3070524996884956,38.0,1
2021-06-29,9,E,2021-05-15,1,3.3070524996884956,38.0,1
2021-06-30,9,E,2021-05-15,1,3.3070524996884956,38.0,1
2021-07-01,9,E,2021-05-15,1,3.3070524996884956,39.0,1
2021-07-02,9,E,2021-05-15,1,3.3070524996884956,38.0,1
2021-07-03,9,E,2021-05-15,1,3.3070524996884956,37.0,1
2021-07-04,9,E,2021-05-15,1,3.3070524996884956,40.0,1
2021-07-05,9,E,2021-05-15,1,3.3070524996884956,41.0,1
2021-07-06,9,E,2021-05-15,1,3.3070524996884956,42.0,1
2021-07-07,9,E,2021-05-15,1,3.3070524996884956,42.0,1
2021-07-08,9,E,2021-05-15,1,3.3070524996884956,41.0,1
2021-07-09,9,E,2021-05-15,1,3.3070524996884956,42.0,1
2021-07-10,9,E,2021-05-15,1,3.3070524996884956,38.0,1
2021-07-11,9,E,2021-05-15,1,3.3070524996884956,41.0,1
2021-07-12,9,E,2021-05-15,1,3.3070524996884956,41.0,1
2021-07-13,9,E,2021-05-15,1,3.3070524996884956,43.0,1
2021-07-14,9,E,2021-05-15,1,3.3070524996884956,43.0,1
2021-07-15,9,E,2021-05-15,1,3.3070524996884956,44.0,1
2021-07-16,9,E,2021-05-15,1,3.3070524996884956,42.0,1
2021-07-17,9,E,2021-05-15,1,3.3070524996884956,43.0,1
2021-07-18,9,E,2021-05-15,1,3.3070524996884956,43.0,1
2021-07-19,9,E,2021-05-15,1,3.3070524996884956,44.0,1
2021-07-20,9,E,2021-05-15,1,3.3070524996884956,44.0,1
2021-07-21,9,E,2021-05-15,1,3.3070524996884956,45.0,1
2021-07-22,9,E,2021-05-15,1,3.3070524996884956,45.0,1
2021-07-23,9,E,2021-05-15,1,3.3070524996884956,43.0,1
2021-07-24,9,E,2021-05-15,1,3.3070524996884956,46.0,1
2021-07-25,9,E,2021-05-15,1,3.3070524996884956,45.0,1
2021-07-26,9,E,2021-05-15,1,3.3070524996884956,48.0,1
2021-07-27,9,E,2021-05-15,1,3.3070524996884956,48.0,1
2021-07-28,9,E,2021-05-15,1,3.3070524996884956,46.0,1
2021-07-29,9,E,2021-05-15,1,3.3070524996884956,48.0,1
2021-07-30,9,E,2021-05-15,1,3.3070524996884956,46.0,1
2021-07-31,9,E,2021-05-15,1,3.3070524996884956,47.0,1
2021-05-01,10,W,2021-06-20,1,0.0,28.0,0
2021-05-02,10,W,2021-06-20,1,0.0,28.0,0
2021-05-03,10,W,2021-06-20,1,0.0,29.0,0
2021-05-04,10,W,2021-06-20,1,0.0,29.0,0
2021-05-05,10,W,2021-06-20,1,0.0,30.0,0
2021-05-06,10,W,2021-06-20,1,0.0,30.0,0
2021-05-07,10,W,2021-06-20,1,0.0,29.0,0
2021-05-08,10,W,2021-06-20,1,0.0,29.0,0
2021-05-09,10,W,2021-06-20,1,0.0,31.0,0
2021-05-10,10,W,2021-06-20,1,0.0,31.0,0
2021-05-11,10,W,2021-06-20,1,0.0,30.0,0
2021-05-12,10,W,2021-06-20,1,0.0,30.0,0
2021-05-13,10,W,2021-06-20,1,0.0,30.0,0
2021-05-14,10,W,2021-06-20,1,0.0,30.0,0
2021-05-15,10,W,2021-06-20,1,0.0,31.0,0
2021-05-16,10,W,2021-06-20,1,0.0,30.0,0
2021-05-17,10,W,2021-06-20,1,0.0,33.0,0
2021-05-18,10,W,2021-06-20,1,0.0,31.0,0
2021-05-19,10,W,2021-06-20,1,0.0,31.0,0
2021-05-20,10,W,2021-06-20,1,0.0,33.0,0
2021-05-21,10,W,2021-06-20,1,0.0,33.0,0
2021-05-22,10,W,2021-06-20,1,0.0,32.0,0
2021-05-23,10,W,2021-06-20,1,0.0,34.0,0
2021-05-24,10,W,2021-06-20,1,0.0,32.0,0
2021-05-25,10,W,2021-06-20,1,0.0,34.0,0
2021-05-26,10,W,2021-06-20,1,0.0,34.0,0
2021-05-27,10,W,2021-06-20,1,0.0,32.0,0
2021-05-28,10,W,2021-06-20,1,0.0,33.0,0
2021-05-29,10,W,2021-06-20,1,0.0,34.0,0
2021-05-30,10,W,2021-06-20,1,0.0,34.0,0
2021-05-31,10,W,2021-06-20,1,0.0,35.0,0
2021-06-01,10,W,2021-06-20,1,0.0,35.0,0
2021-06-02,10,W,2021-06-20,1,0.0,35.0,0
2021-06-03,10,W,2021-06-20,1,0.0,35.0,0
2021-06-04,10,W,2021-06-20,1,0.0,34.0,0
2021-06-05,10,W,2021-06-20,1,0.0,35.0,0
2021-06-06,10,W,2021-06-20,1,0.0,35.0,0
2021-06-07,10,W,2021-06-20,1,0.0,36.0,0
2021-06-08,10,W,2021-06-20,1,0.0,36.0,0
2021-06-09,10,W,2021-06-20,1,0.0,35.0,0
2021-06-10,10,W,2021-06-20,1,0.0,35.0,0
2021-06-11,10,W,2021-06-20,1,0.0,36.0,0
2021-06-12,10,W,2021-06-20,1,0.0,36.0,0
2021-06-13,10,W,2021-06-20,1,0.0,36.0,0
2021-06-14,10,W,2021-06-20,1,0.0,37.0,0
2021-06-15,10,W,2021-06-20,1,0.0,38.0,0
2021-06-16,10,W,2021-06-20,1,0.0,38.0,0
2021-06-17,10,W,2021-06-20,1,0.0,37.0,0
2021-06-18,10,W,2021-06-20,1,0.0,39.0,0
2021-06-19,10,W,2021-06-20,1,0.0,38.0,0
2021-06-20,10,W,2021-06-20,1,0.0,38.0,1
2021-06-21,10,W,2021-06-20,1,0.07202374008848977,38.0,1
2021-06-22,10,W,2021-06-20,1,0.14404748017698665,40.0,1
