city,state,pop,hdi
tuntum,maranhao,42242,572
sao_francisco_de_itabapoana,rio_de_janeiro,42214,639
ipu,ceara,42148,618
amarante_do_maranhao,maranhao,42017,555
entre_rios,bahia,42014,615
bom_jardim,maranhao,42010,538
oliveira,minas_gerais,41987,699
salinas,minas_gerais,41864,679
novo_horizonte,sao_paulo,41765,753
sao_mateus_do_maranhao,maranhao,41750,616
machadinho_d'oeste,rondonia,41724,596
charqueadas,rio_grande_do_sul,41705,747
andradas,minas_gerais,41704,734
socorro,sao_paulo,41690,729
goianesia_do_para,para,41678,560
santa_maria_de_jetiba,espirito_santo,41588,671
girau_do_ponciano,alagoas,41549,536
americo_brasiliense,sao_paulo,41545,751
muana,para,41454,547
colinas,maranhao,41443,596
dois_vizinhos,parana,41424,767
remanso,bahia,41324,579
sao_manuel,sao_paulo,41287,744
guaira,sao_paulo,41283,753
sento_se,bahia,41279,585
sao_miguel_do_oeste,santa_catarina,41246,801
promissao,sao_paulo,41211,743
rio_real,bahia,41209,572
brumadinho,minas_gerais,41208,747
juina,mato_grosso,41190,716
salinopolis,para,41164,647
uruacu,goias,41150,737
colniza,mato_grosso,41117,611
curuca,para,41093,582
varzea_alegre,ceara,41078,629
buritis,rondonia,41043,616
autazes,amazonas,41005,577
guaraciaba_do_norte,ceara,40921,609
araquari,santa_catarina,40890,703
lajedo,pernambuco,40883,611
guariba,sao_paulo,40857,719
sao_paulo_de_olivenca,amazonas,40837,521
jeremoabo,bahia,40832,547
simao_dias,sergipe,40724,604
inhambupe,bahia,40720,565
altos,piaui,40681,614
sao_francisco_do_conde,bahia,40664,674
tucuma,para,40661,659
arcos,minas_gerais,40658,749
nanuque,minas_gerais,40583,701
pitangueiras,sao_paulo,40430,723
pojuca,bahia,40401,666
boa_esperanca,minas_gerais,40308,704
santa_cruz,rio_grande_do_norte,40295,635
amambai,mato_grosso_do_sul,40247,673
ouro_branco,minas_gerais,40220,764
iturama,minas_gerais,40101,747
varzea_da_palma,minas_gerais,40101,666
bom_jardim,pernambuco,40038,602
curitibanos,santa_catarina,40037,721
esperantina,piaui,39953,605
afua,para,39910,489
tijucas,santa_catarina,39889,760
jaiba,minas_gerais,39850,638
sao_joao_batista,santa_catarina,39719,740
santa_maria_da_vitoria,bahia,39707,614
presidente_venceslau,sao_paulo,39648,763
jose_de_freitas,piaui,39457,618
torres,rio_grande_do_sul,39381,762
massape,ceara,39341,616
jacarezinho,parana,39268,743
marataizes,espirito_santo,39259,696
igarape-acu,para,39234,595
rosario_do_sul,rio_grande_do_sul,39210,699
pedreiras,maranhao,39153,682
canaa_dos_carajas,para,39103,673
sao_gabriel_da_palha,espirito_santo,39085,709
penalva,maranhao,38987,554
santa_helena_de_goias,goias,38962,724
rio_brilhante,mato_grosso_do_sul,38844,715
careiro,amazonas,38820,557
pedro_ii,piaui,38812,571
ipero,sao_paulo,38771,719
sao_fidelis,rio_de_janeiro,38749,691
santa_rita,maranhao,38732,609
nova_olinda_do_norte,amazonas,38665,558
itaitinga,ceara,38661,626
bodoco,pernambuco,38605,565
matozinhos,minas_gerais,38469,731
alianca,pernambuco,38408,604
capelinha,minas_gerais,38321,653
sao_goncalo_dos_campos,bahia,38315,627
rio_pardo,rio_grande_do_sul,38257,693
dom_pedrito,rio_grande_do_sul,38222,708
bonito,pernambuco,38101,561
presidente_figueiredo,amazonas,38095,647
portao,rio_grande_do_sul,38081,713
ipueiras,ceara,38064,573
pentecoste,ceara,38045,629
guaratuba,parana,37974,717
castelo,espirito_santo,37956,726
posse,goias,37924,659
esplanada,bahia,37902,589
porteirinha,minas_gerais,37823,651
igrejinha,rio_grande_do_sul,37754,721
nossa_senhora_da_gloria,sergipe,37715,587
jose_bonifacio,sao_paulo,37707,777
santaluz,bahia,37704,598
extrema,minas_gerais,37649,732
custodia,pernambuco,37633,594
amargosa,bahia,37631,625
agudos,sao_paulo,37582,745
nova_cruz,rio_grande_do_norte,37554,629
afogados_da_ingazeira,pernambuco,37546,657
agua_preta,pernambuco,37386,553
itaqui,rio_grande_do_sul,37363,713
bom_jesus_do_itabapoana,rio_de_janeiro,37306,732
vassouras,rio_de_janeiro,37262,714
petrolandia,pernambuco,37246,623
oeiras,piaui,37138,634
pimenta_bueno,rondonia,37098,710
aguai,sao_paulo,36981,715
campo_novo_do_parecis,mato_grosso,36917,734
brejo,maranhao,36900,562
gramado,rio_grande_do_sul,36864,764
campos_novos,santa_catarina,36861,742
sao_joao_da_barra,rio_de_janeiro,36731,671
fraiburgo,santa_catarina,36723,731
aracuai,minas_gerais,36715,663
araguatins,tocantins,36573,631
itambe,pernambuco,36495,575
guaranta_do_norte,mato_grosso,36439,703
sao_pedro,sao_paulo,36298,755
colinas_do_tocantins,tocantins,36271,701
rio_das_pedras,sao_paulo,36233,759
aparecida,sao_paulo,36211,755
ilhabela,sao_paulo,36194,756
sertania,pernambuco,36189,613
itapicuru,bahia,36173,486
itiuba,bahia,36140,544
baturite,ceara,36127,619
barra_bonita,sao_paulo,36125,788
eirunepe,amazonas,36121,563
marialva,parana,36103,735
sao_gotardo,minas_gerais,36084,736
santana_do_paraiso,minas_gerais,36048,685
apodi,rio_grande_do_norte,35904,639
cravinhos,sao_paulo,35858,756
bariri,sao_paulo,35844,750
ibate,sao_paulo,35830,703
turiacu,maranhao,35811,561
garibaldi,rio_grande_do_sul,35794,786
riacho_de_santana,bahia,35757,615
matinhos,parana,35705,743
peixoto_de_azevedo,mato_grosso,35695,649
porto_uniao,santa_catarina,35685,786
barra_do_bugres,mato_grosso,35642,693
missao_velha,ceara,35566,622
curralinho,para,35530,502
paracuru,ceara,35526,637
morro_do_chapeu,bahia,35466,588
poco_redondo,sergipe,35461,529
ouro_preto_do_oeste,rondonia,35445,682
camamu,bahia,35444,565
alem_paraiba,minas_gerais,35438,726
aracoiaba_da_serra,sao_paulo,35389,776
joao_camara,rio_grande_do_norte,35360,595
pilar,alagoas,35310,610
cachoeira_do_piria,para,35307,473
ubajara,ceara,35295,648
pilao_arcado,bahia,35295,506
juara,mato_grosso,35275,682
jaguariaiva,parana,35192,743
adamantina,sao_paulo,35153,790
piumhi,minas_gerais,35137,737
itamarandiba,minas_gerais,35130,646
parnarama,maranhao,35108,542
santa_cruz_das_palmeiras,sao_paulo,35102,728
bom_jesus_das_selvas,maranhao,35095,558
curaca,bahia,35065,581
armacao_dos_buzios,rio_de_janeiro,35060,728
itaporanga_d'ajuda,sergipe,35054,561
sao_raimundo_nonato,piaui,35035,661
padre_bernardo,goias,35011,651
feijo,acre,34986,539
boca_do_acre,amazonas,34958,588
itapemirim,espirito_santo,34957,654
cansancao,bahia,34929,557
tangua,rio_de_janeiro,34898,654
rio_preto_da_eva,amazonas,34856,611
sao_luis_do_quitunde,alagoas,34825,536
guanhaes,minas_gerais,34818,686
canguaretama,rio_grande_do_norte,34814,579
capela,sergipe,34808,615
cabrobo,pernambuco,34778,623
sao_desiderio,bahia,34764,579
quedas_do_iguacu,parana,34707,681
estrela,rio_grande_do_sul,34669,767
taiobeiras,minas_gerais,34653,670
sao_bento,paraiba,34650,580
rio_negro,parana,34645,760
mandaguari,parana,34628,751
jaguaribe,ceara,34592,621
pomerode,santa_catarina,34561,780
sao_luis_de_montes_belos,goias,34488,731
sao_sebastiao,alagoas,34424,549
sao_domingos_do_maranhao,maranhao,34391,582
goiatuba,goias,34307,725
braco_do_norte,santa_catarina,34294,778
teutonia,rio_grande_do_sul,34275,747
concordia_do_para,para,34236,566
sao_jose_do_egito,pernambuco,34210,635
gurupa,para,34127,509
domingos_martins,espirito_santo,34120,669
palmeira,parana,34109,718
matoes,maranhao,34099,550
descalvado,sao_paulo,34097,760
sao_jose_do_belmonte,pernambuco,34082,610
eldorado_dos_carajas,para,34069,560
sarzedo,minas_gerais,34050,734
almeirim,para,34044,642
penha,santa_catarina,34022,743
manaquiri,amazonas,33981,596
jaguaruana,ceara,33960,624
ouro_fino,minas_gerais,33938,722
jaguarari,bahia,33915,659
miguel_alves,piaui,33901,539
moncao,maranhao,33888,546
colider,mato_grosso,33855,713
ourilandia_do_norte,para,33831,624
cachoeira_paulista,sao_paulo,33827,764
urbano_santos,maranhao,33791,588
touros,rio_grande_do_norte,33716,572
cachoeira,bahia,33659,647
monteiro,paraiba,33638,628
conceicao_do_jacuipe,bahia,33631,663
morro_agudo,sao_paulo,33598,712
joao_alfredo,pernambuco,33570,576
dois_irmaos,rio_grande_do_sul,33547,743
coxim,mato_grosso_do_sul,33547,703
barrinha,sao_paulo,33537,725
riachao_do_jacuipe,bahia,33498,628
guaira,parana,33497,724
floresta,pernambuco,33488,626
cacapava_do_sul,rio_grande_do_sul,33476,704
esperanca,paraiba,33386,623
pocone,mato_grosso,33386,652
maragogi,alagoas,33351,574
assis_chateaubriand,parana,33306,729
imbituva,parana,33306,660
guararapes,sao_paulo,33257,763
paraipaba,ceara,33232,634
barao_de_cocais,minas_gerais,33232,722
pindare-mirim,maranhao,33186,633
oeiras_do_para,para,33182,507
sao_luiz_gonzaga,rio_grande_do_sul,33124,741
osvaldo_cruz,sao_paulo,33118,762
sao_miguel_arcanjo,sao_paulo,33071,710
tres_marias,minas_gerais,33062,752
carangola,minas_gerais,33022,695
espigao_d'oeste,rondonia,33009,672
palmeira_das_missoes,rio_grande_do_sul,32967,737
vitoria_do_mearim,maranhao,32956,596
barreirinha,amazonas,32919,574
vicencia,pernambuco,32897,605
bela_cruz,ceara,32851,623
santana_do_acarau,ceara,32851,587
arame,maranhao,32825,512
pombal,paraiba,32803,634
santa_fe_do_sul,sao_paulo,32796,784
gandu,bahia,32778,632
pinhao,parana,32722,654
sao_joaquim_de_bicas,minas_gerais,32696,662
nazare_da_mata,pernambuco,32673,662
irituia,para,32639,559
cicero_dantas,bahia,32636,585
rio_branco_do_sul,parana,32635,679
cururupu,maranhao,32559,612
nova_russas,ceara,32487,614
sao_jose_da_tapera,alagoas,32462,527
brasilia_de_minas,minas_gerais,32460,656
palotina,parana,32389,768
medicilandia,para,32347,582
santo_antonio_do_taua,para,32346,632
placas,para,32325,552
itatiaia,rio_de_janeiro,32312,737
sao_domingos_do_capim,para,32285,532
paratinga,bahia,32274,590
macau,rio_grande_do_norte,32260,665
pompeu,minas_gerais,32248,689
correntina,bahia,32243,603
aurora_do_para,para,32200,519
nova_mamore,rondonia,32184,587
laranjeiras_do_sul,parana,32167,706
tabuleiro_do_norte,ceara,32079,645
confresa,mato_grosso,32076,668
camacan,bahia,32023,581
ponta_de_pedras,para,32007,562
bagre,para,31967,471
alto_alegre_do_pindare,maranhao,31967,558
mocajuba,para,31917,575
pires_do_rio,goias,31909,744
ivaipora,parana,31886,730
santa_barbara,minas_gerais,31873,707
ibaiti,parana,31854,710
juquitiba,sao_paulo,31844,709
exu,pernambuco,31709,576
frederico_westphalen,rio_grande_do_sul,31675,760
mateus_leme,minas_gerais,31631,704
espinosa,minas_gerais,31603,627
jaguare,espirito_santo,31589,678
raposa,maranhao,31586,626
gameleira,pernambuco,31578,602
tracuateua,para,31549,531
vitorino_freire,maranhao,31520,570
ipubi,pernambuco,31515,550
minas_novas,minas_gerais,31509,633
conceicao_da_barra,espirito_santo,31479,681
lavras_da_mangabeira,ceara,31476,613
candelaria,rio_grande_do_sul,31475,674
ipora,goias,31471,743
careiro_da_varzea,amazonas,31459,568
barra_dos_coqueiros,sergipe,31439,649
candido_mota,sao_paulo,31410,747
parambu,ceara,31391,570
rorainopolis,roraima,31387,619
guacui,espirito_santo,31372,703
serra_do_ramalho,bahia,31362,595
flores_da_cunha,rio_grande_do_sul,31352,754
novo_cruzeiro,minas_gerais,31339,571
sooretama,espirito_santo,31278,662
baixo_guandu,espirito_santo,31263,702
jarinu,sao_paulo,31173,733
ipixuna,amazonas,31172,481
rio_pardo_de_minas,minas_gerais,31171,624
iguape,sao_paulo,31117,726
trindade,pernambuco,31103,595
sombrio,santa_catarina,31084,728
soledade,rio_grande_do_sul,31067,731
bandeirantes,parana,31061,727
capim_grosso,bahia,31055,621
caarapo,mato_grosso_do_sul,31005,692
bela_vista_de_goias,goias,31004,716
neropolis,goias,30931,721
itabela,bahia,30901,599
ruy_barbosa,bahia,30900,610
caninde_de_sao_francisco,sergipe,30894,567
gloria_do_goita,pernambuco,30847,604
barra_do_choca,bahia,30831,551
arraial_do_cabo,rio_de_janeiro,30827,733
catole_do_rocha,paraiba,30819,640
pau_dos_ferros,rio_grande_do_norte,30802,678
igarapava,sao_paulo,30791,768
canavieiras,bahia,30722,590
joacaba,santa_catarina,30684,827
casa_branca,sao_paulo,30655,730
carlos_barbosa,rio_grande_do_sul,30630,796
luis_correia,piaui,30558,541
barra_velha,santa_catarina,30539,738
nova_santa_rita,rio_grande_do_sul,30482,718
guararema,sao_paulo,30465,731
mae_do_rio,para,30389,599
carmo_do_paranaiba,minas_gerais,30339,705
laranjeiras,sergipe,30327,642
afonso_claudio,espirito_santo,30326,667
anchieta,espirito_santo,30285,730
triunfo,rio_grande_do_sul,30159,733
campo_magro,parana,30151,701
anajas,para,30091,484
cambui,minas_gerais,30068,751
arari,maranhao,30014,626
piraju,sao_paulo,29930,758
palmeiras_de_goias,goias,29915,698
alegre,espirito_santo,29869,721
mirandopolis,sao_paulo,29844,751
prainha,para,29827,523
pirai,rio_de_janeiro,29802,708
propria,sergipe,29756,661
rancharia,sao_paulo,29743,751
bujaru,para,29717,552
codajas,amazonas,29691,563
pitanga,parana,29686,702
serra_negra,sao_paulo,29669,767
limoeiro_do_ajuru,para,29623,541
pilar_do_sul,sao_paulo,29612,690
ibimirim,pernambuco,29585,552
maracana,para,29559,570
itaperucu,parana,29493,637
taquaritinga_do_norte,pernambuco,29472,641
muritiba,bahia,29420,660
iuna,espirito_santo,29417,666
iguaba_grande,rio_de_janeiro,29344,761
anapu,para,29312,548
irara,bahia,29305,620
santa_vitoria_do_palmar,rio_grande_do_sul,29298,712
extremoz,rio_grande_do_norte,29282,660
xaxim,santa_catarina,29254,752
timbiras,maranhao,29241,537
redencao,ceara,29238,626
humberto_de_campos,maranhao,29143,535
paripiranga,bahia,29124,577
miranda_do_norte,maranhao,29121,610
carinhanha,bahia,29118,576
barauna,rio_grande_do_norte,29112,574
valente,bahia,29111,637
claudio,minas_gerais,29093,709
caetes,pernambuco,29065,522
itacare,bahia,29051,583
laranjal_paulista,sao_paulo,29047,729
piracuruca,piaui,28952,596
tres_coroas,rio_grande_do_sul,28948,710
buriti,maranhao,28916,548
campos_gerais,minas_gerais,28908,682
limoeiro_de_anadia,alagoas,28904,580
itubera,bahia,28870,606
tabira,pernambuco,28860,605
passira,pernambuco,28856,592
campo_alegre_de_lourdes,bahia,28839,557
sao_bernardo,maranhao,28825,572
porto_da_folha,sergipe,28788,568
conceicao_das_alagoas,minas_gerais,28782,712
novo_oriente,ceara,28737,605
goioere,parana,28734,731
carauari,amazonas,28719,549
nazare,bahia,28661,641
santa_rita_de_cassia,bahia,28613,605
pedras_de_fogo,paraiba,28607,590
santo_antonio_do_monte,minas_gerais,28603,724
marapanim,para,28563,609
eloi_mendes,minas_gerais,28556,685
oiapoque,amapa,28534,658
pontal_do_parana,parana,28529,738
minacu,goias,28518,707
conchal,sao_paulo,28491,708
arapoti,parana,28480,723
cajati,sao_paulo,28441,694
pitangui,minas_gerais,28433,725
murici,alagoas,28428,527
miranda,mato_grosso_do_sul,28423,632
alagoa_grande,paraiba,28384,582
olindina,bahia,28373,559
alexania,goias,28360,682
presidente_tancredo_neves,bahia,28272,559
nisia_floresta,rio_grande_do_norte,28266,622
prado,bahia,28214,621
buritizeiro,minas_gerais,28184,624
prata,minas_gerais,28173,695
areia_branca,rio_grande_do_norte,28156,682
mirassol_d'oeste,mato_grosso,28135,704
melgaco,para,28121,418
candeias_do_jamari,rondonia,28068,649
alto_alegre_do_maranhao,maranhao,28066,554
nova_esperanca,parana,28062,722
santa_cruz_cabralia,bahia,28058,654
nova_prata,rio_grande_do_sul,28021,766
pirapozinho,sao_paulo,27974,776
coromandel,minas_gerais,27958,708
paty_do_alferes,rio_de_janeiro,27942,671
traipu,alagoas,27934,532
cocal,piaui,27901,497
sao_jose_do_norte,rio_grande_do_sul,27866,623
santa_gertrudes,sao_paulo,27850,737
juatuba,minas_gerais,27823,717
marco,ceara,27822,612
agua_azul_do_norte,para,27797,564
tupanatinga,pernambuco,27793,519
bom_jardim,rio_de_janeiro,27779,660
barcelos,amazonas,27772,500
lagoa_vermelha,rio_grande_do_sul,27751,738
mandirituba,parana,27750,655
lagoa_seca,paraiba,27728,627
dois_corregos,sao_paulo,27704,725
sao_miguel_do_iguacu,parana,27696,704
jaciara,mato_grosso,27696,735
quijingue,bahia,27672,544
sao_gabriel_do_oeste,mato_grosso_do_sul,27660,729
mantena,minas_gerais,27651,675
santa_rita_do_passa_quatro,sao_paulo,27641,775
itai,sao_paulo,27632,713
forquilhinha,santa_catarina,27621,753
piracaia,sao_paulo,27617,739
pinheiros,espirito_santo,27601,673
campos_sales,ceara,27513,630
sapezal,mato_grosso,27485,732
ubata,bahia,27481,593
boca_da_mata,alagoas,27429,604
icatu,maranhao,27423,546
milagres,ceara,27413,628
ipameri,goias,27365,701
porto_calvo,alagoas,27331,586
vera_cruz,rio_grande_do_sul,27325,737
lapao,bahia,27323,596
sao_joaquim,santa_catarina,27322,687
sanharo,pernambuco,27308,603
sao_sebastiao_da_boa_vista,para,27302,558
belo_oriente,minas_gerais,27277,686
pombos,pernambuco,27204,598
jardim,ceara,27187,614
anajatuba,maranhao,27170,581
valparaiso,sao_paulo,27154,725
mundo_novo,bahia,27153,590
itapissuma,pernambuco,27144,633
miracema,rio_de_janeiro,27134,713
cujubim,rondonia,27131,612
brasileia,acre,27123,614
ilha_de_itamaraca,pernambuco,27076,653
ibotirama,bahia,27076,636
nova_soure,bahia,27047,555
santa_helena,parana,27036,744
caririacu,ceara,27008,578
iguai,bahia,27006,552
goianinha,rio_grande_do_norte,27004,638
boquim,sergipe,26980,604
aldeias_altas,maranhao,26979,513
santa_rosa_de_viterbo,sao_paulo,26960,770
nossa_senhora_das_dores,sergipe,26957,600
batalha,piaui,26951,545
vila_rica,mato_grosso,26946,688
mutum,minas_gerais,26945,644
reserva,parana,26933,618
taquari,rio_grande_do_sul,26907,733
ilha_solteira,sao_paulo,26886,812
nepomuceno,minas_gerais,26882,667
veranopolis,rio_grande_do_sul,26813,773
santana,bahia,26792,608
martinopolis,sao_paulo,26791,721
corrente,piaui,26771,642
ibatiba,espirito_santo,26762,647
condado,pernambuco,26755,602
agua_boa,mato_grosso,26679,729
coracao_de_jesus,minas_gerais,26620,642
cajuru,sao_paulo,26613,713
aracoiaba,ceara,26600,615
planalto,bahia,26581,560
pedro_canario,espirito_santo,26575,654
santa_isabel_do_rio_negro,amazonas,26566,479
sacramento,minas_gerais,26556,732
jacutinga,minas_gerais,26538,715
sao_joao_nepomuceno,minas_gerais,26530,708
guaiuba,ceara,26508,617
bom_jesus_dos_perdoes,sao_paulo,26506,713
chapadao_do_sul,mato_grosso_do_sul,26499,754
canarana,bahia,26468,587
maravilha,santa_catarina,26463,781
francisco_sa,minas_gerais,26459,654
novo_aripuana,amazonas,26443,554
tacaratu,pernambuco,26439,573
panelas,pernambuco,26438,569
guarai,tocantins,26403,741
aparecida_do_taboado,mato_grosso_do_sul,26386,697
jardim,mato_grosso_do_sul,26375,712
castro_alves,bahia,26369,613
jaguarao,rio_grande_do_sul,26327,707
quipapa,pernambuco,26309,552
astorga,parana,26304,747
itaiba,pernambuco,26268,510
tanabi,sao_paulo,26231,748
conde,bahia,26223,560
venda_nova_do_imigrante,espirito_santo,26204,728
tamboril,ceara,26199,580
guapore,rio_grande_do_sul,26199,765
independencia,ceara,26196,632
sao_sebastiao_do_cai,rio_grande_do_sul,26161,739
garrafao_do_norte,para,26155,526
itinga_do_maranhao,maranhao,26134,630
turilandia,maranhao,26112,536
formosa_do_rio_preto,bahia,26111,618
lagoa_grande,pernambuco,26090,597
mimoso_do_sul,espirito_santo,26079,670
bom_jesus_de_goias,goias,26069,701
sao_joao_dos_patos,maranhao,26063,615
solanea,paraiba,26051,595
encruzilhada_do_sul,rio_grande_do_sul,26039,657
ocara,ceara,25958,594
sao_domingos_do_araguaia,para,25945,594
pirajui,sao_paulo,25939,749
santa_quiteria_do_maranhao,maranhao,25884,555
carandai,minas_gerais,25831,697
umbauba,sergipe,25800,579
pirai_do_sul,parana,25779,708
miguel_calmon,bahia,25771,586
novo_progresso,para,25769,673
soure,para,25752,615
iraquara,bahia,25728,599
angatuba,sao_paulo,25724,719
pereira_barreto,sao_paulo,25685,766
sao_goncalo_do_sapucai,minas_gerais,25670,715
vicosa,alagoas,25655,586
monte_aprazivel,sao_paulo,25651,785
miguel_pereira,rio_de_janeiro,25622,745
ituporanga,santa_catarina,25619,748
cedro,ceara,25612,627
joao_dourado,bahia,25606,593
brodowski,sao_paulo,25605,755
potim,sao_paulo,25603,697
itapuranga,goias,25597,726
igaci,alagoas,25596,564
bom_jesus,piaui,25584,668
cambara,parana,25569,721
macaparana,pernambuco,25565,609
pinheiral,rio_de_janeiro,25563,715
pedro_do_rosario,maranhao,25560,516
